case,label,time,axisTau,axisKret,dt,maxRefLev,nmb_total,C-Linf,C-rho,C-z,C-norm2,H-norm2,M-norm2,Z-norm2
C,Rout128 original,4.654379250402683,2.867313302707329,0.0004723119294746853,0.006700987032852641,4.0,206.0,0.0013285480147384229,0.0,0.0,0.0002115568486630828,8.867298051276275e-05,4.2690297995392305e-05,1.597484906472242e-05
C,Rout128 original,4.681177012334885,2.8838090521328454,0.00046402890498881925,0.00669856969971308,4.0,206.0,0.0015507458627449738,0.0,0.0,0.0002125449653929303,8.908169411251826e-05,4.2725211121163474e-05,1.6046963839852825e-05
C,Rout128 original,4.707966248335097,2.9002975445084123,0.0004653969088865287,0.006696609789591869,4.0,206.0,0.001546937056551658,0.0,-0.1875,0.0002136083800365565,8.951961113351518e-05,4.2769194493225836e-05,1.6125978365242983e-05
C,Rout128 original,4.734748789360874,2.916779770499257,0.0004752791013980439,0.0066951078101539175,4.0,206.0,0.0014604061787946764,5.25,0.0,0.00021471824107388522,8.995870890511595e-05,4.2824334693204136e-05,1.6210763747937705e-05
C,Rout128 original,4.7615260421628,2.9332564527664546,0.0004919687468010591,0.006693638010113845,4.0,206.0,0.0015093209826123333,5.25,0.0,0.00021585545320111548,9.038115840021196e-05,4.289241877605163e-05,1.6300132284977792e-05
C,Rout128 original,4.788291803932794,2.9497236256642707,0.0005129763039392451,0.0066901775765361975,4.0,206.0,0.0015599177474074613,5.25,0.0,0.0002170162425849492,9.078523505574903e-05,4.297474150086036e-05,1.6392828527600214e-05
C,Rout128 original,4.8150448381619935,2.966180374107227,0.0005351484298394221,0.0066871629136356124,4.0,206.0,0.001612243779801751,5.25,0.0,0.0002182077325658366,9.118032299100537e-05,4.3072348932163135e-05,1.6487585977221674e-05
C,Rout128 original,4.841786929790665,2.982627635200247,0.0005552789068196864,0.006684594763581463,4.0,206.0,0.0016663527399494054,5.25,0.0,0.0002194392149350943,9.157777638048526e-05,4.31864362980498e-05,1.658313960209558e-05
C,Rout128 original,4.8685198667189,2.999066340593446,0.0005709180820538012,0.006682473866092702,4.0,206.0,0.0017223006720448776,5.25,0.0,0.0002207158832752456,9.198449713617826e-05,4.331850668487424e-05,1.667823836217938e-05
C,Rout128 original,4.895245439818326,3.015497416323574,0.0005809290609659575,0.006680800967003616,4.0,206.0,0.001780147208445877,5.25,0.0,0.0002220369344026141,9.240119100043483e-05,4.3470092838890495e-05,1.677167982940965e-05
C,Rout128 original,4.921965442977319,3.0319217826778613,0.0005855312316014556,0.006679576826525842,4.0,206.0,0.001839956127909022,5.25,0.0,0.00022339667516590295,9.282378602295922e-05,4.364229066996366e-05,1.6862351362781036e-05
C,Rout128 original,4.948678979217065,3.048338698678207,0.0005859027435699243,0.006677197722617463,4.0,206.0,0.0019017887306562807,5.25,0.0,0.00022478686265606443,9.324588862425691e-05,4.3835554937315795e-05,1.6949264265561843e-05
C,Rout128 original,4.975379732606974,3.064744087843637,0.0005836140801232707,0.00667403728685684,4.0,206.0,0.0019656950824576136,5.25,0.0,0.00022619936287814773,9.366110081543962e-05,4.404996913717464e-05,1.703158651864404e-05
C,Rout128 original,5.00206893642501,3.0811385072895017,0.0005801483585719436,0.006671313837081638,4.0,206.0,0.002031742913086908,5.25,0.0,0.00022762922245505348,9.406495772276271e-05,4.4285878840617956e-05,1.7108713515632848e-05
C,Rout128 original,5.028748340965103,3.097522824277775,0.0005766393313152825,0.006669028313421787,4.0,206.0,0.0021000009949420856,5.25,0.0,0.00022907557843278593,9.445572004890828e-05,4.4544143837403846e-05,1.7180256606492933e-05
C,Rout128 original,5.055419700292175,3.113897900668032,0.0005738182540236894,0.006667181661228212,4.0,206.0,0.0021705371669538506,5.25,0.0,0.00023054145400547207,9.483437553670321e-05,4.4825947271854644e-05,1.724603841643847e-05
C,Rout128 original,5.08208477228341,3.13026459285383,0.0005720868712653819,0.006665774839192211,4.0,206.0,0.0022434182649194927,5.25,0.0,0.00023203236335494755,9.520376500068441e-05,4.513230955848632e-05,1.730608097400933e-05
C,Rout128 original,5.108745299358405,3.1466237398616426,0.0005716313570355401,0.006664789484292897,4.0,206.0,0.0023187106903046857,5.25,0.0,0.00023355433739178163,9.556705850534806e-05,4.5463715670428086e-05,1.736058438149406e-05
C,Rout128 original,5.135396051216899,3.162971896238448,0.0005725197976871434,0.00666148050814231,4.0,206.0,0.002396460838634858,5.25,0.0,0.00023511181082562342,9.592602267378527e-05,4.5820049734191685e-05,1.7409890251591977e-05
C,Rout128 original,5.1620346373164,3.17930735528349,0.0005747599375357184,0.006658599728718943,4.0,206.0,0.0024767229211240986,5.25,0.0,0.00023670753070179323,9.628020962843414e-05,4.620111289941165e-05,1.7454479169569955e-05
C,Rout128 original,5.188662773212721,3.1956309228464304,0.0005783210674154887,0.006656148253661718,4.0,206.0,0.002559565104684508,5.25,0.0,0.00023834340643352233,9.662733868610705e-05,4.660713088832043e-05,1.7494946843170114e-05
C,Rout128 original,5.2152821789013855,3.211943400149327,0.0005831328077447888,0.00665412719528136,4.0,206.0,0.0026450585297068813,5.25,0.0,0.0002400219927736688,9.696477085383985e-05,4.7038958663172425e-05,1.7531976357934692e-05
C,Rout128 original,5.241894578856314,3.2282455838367343,0.000589078776111828,0.006652537678532606,4.0,206.0,0.002733277212928201,5.25,0.0,0.0002417481426255646,9.729128281556345e-05,4.7498012530233495e-05,1.756632254143269e-05
C,Rout128 original,5.268501702099778,3.2445382660634983,0.0005959978200470932,0.006651380848729508,4.0,206.0,0.002824297579612382,5.25,0.0,0.00024352964247800182,9.760801800888632e-05,4.7985988385771254e-05,1.7598800348388542e-05
C,Rout128 original,5.2951034289502195,3.2608211004246224,0.0006036969095777001,0.006649388583042011,4.0,206.0,0.002918191222669924,5.25,0.0,0.00024537643557569585,9.791814372439218e-05,4.850453597423778e-05,1.7630269606626336e-05
C,Rout128 original,5.321693256178299,3.2770898304670104,0.0006119727046629486,0.0066463503218720955,4.0,206.0,0.0030150065984067475,5.25,0.0,0.0002472988239869668,9.822553527103099e-05,4.905501925101004e-05,1.7661614866059705e-05
C,Rout128 original,5.348271983138957,3.293344666901932,0.0006206420167843463,0.006643733327423677,4.0,206.0,0.003114817248644716,5.25,0.0,0.0002493070486277196,9.853353919780098e-05,4.963886334238152e-05,1.7693742305806173e-05
C,Rout128 original,5.374841298021763,3.3095863585252037,0.0006295620806613667,0.00664153884978345,4.0,206.0,0.003217700712483096,5.25,0.0,0.0002514101549828255,9.884399983722922e-05,5.0257670255873566e-05,1.7727552890176203e-05
C,Rout128 original,5.401402894044159,3.3258156513222756,0.0006386426211875401,0.006639768151010993,4.0,206.0,0.003323735672899806,5.25,0.0,0.00025361588157610173,9.915702182492015e-05,5.0913430345308954e-05,1.776392270503293e-05
C,Rout128 original,5.42795846951836,3.342033288727826,0.0006478477283253133,0.006638422512710375,4.0,206.0,0.0034330022158250597,5.25,0.0,0.0002559310257895824,9.947127761296033e-05,5.160861904092278e-05,1.780368825910057e-05
C,Rout128 original,5.454509727947924,3.358240011933421,0.0006571895502811235,0.006637503243357134,4.0,206.0,0.0035455820005491894,5.25,0.0,0.0002583620518038527,9.978472164989569e-05,5.234610636034445e-05,1.784763798525397e-05
C,Rout128 original,5.481052325841665,3.3744328689102088,0.000666715550032491,0.006634483755150717,4.0,206.0,0.00366153142841038,5.25,0.0,0.0002609151734486422,0.00010009544601372753,5.3128733955125866e-05,1.7896494900241244e-05
C,Rout128 original,5.507583179027027,3.390609678700166,0.0006764999474565573,0.006631702816736711,4.0,206.0,0.003780910833624164,5.25,0.0,0.0002635976672428302,0.00010040273117851657,5.395923381535341e-05,1.7950924264187086e-05
C,Rout128 original,5.534103945648376,3.406771152150177,0.0006866355318859768,0.006629336924555061,4.0,206.0,0.0039038012587556243,5.25,0.0,0.0002664187323382946,0.00010070767735348826,5.484021743730408e-05,1.8011541849814577e-05
C,Rout128 original,5.560616289310835,3.422918000221655,0.0006972250604239242,0.006627387448538383,4.0,206.0,0.0040302843402624175,5.25,0.0,0.0002693890569846536,0.0001010130807742992,5.577409778898615e-05,1.807890648296496e-05
C,Rout128 original,5.587121879143244,3.4390509344706643,0.0007083763854495766,0.006625855777127251,4.0,206.0,0.004160442005357753,5.25,0.0,0.00027252027960751504,0.00010132270283710066,5.676327922833927e-05,1.8153518497245658e-05
C,Rout128 original,5.61362238989029,3.4551706675855236,0.0007201988445243639,0.006624743324485448,4.0,206.0,0.004294356222532335,5.25,0.0,0.0002758242447776386,0.00010164031256647158,5.781036397571719e-05,1.8235819113259372e-05
C,Rout128 original,5.6401179292936385,3.471276958251618,0.0007327995143665442,0.0066229322250098985,4.0,206.0,0.004432100504640375,5.25,0.0,0.00027931227315489333,0.00010196901548480258,5.891819922910025e-05,1.832618664581576e-05
C,Rout128 original,5.666602173405433,3.4873656607440227,0.000746277804934375,0.006619989201428169,4.0,206.0,0.0045737121575561155,5.25,0.0,0.00028299430430845404,0.00010231109338893602,6.008960326688081e-05,1.8424917303849238e-05
C,Rout128 original,5.693075664607002,3.5034368092613324,0.0007607296152063103,0.0066174540316787595,4.0,206.0,0.004719261260569711,5.25,0.0,0.0002868807988076796,0.00010266841853091453,6.132779452906438e-05,1.85322752044991e-05
C,Rout128 original,5.719540037929279,3.519491103356756,0.0007762436703140985,0.006615328163733089,4.0,206.0,0.004868822433365695,5.25,0.0,0.0002909825837252534,0.00010304260833988817,6.26364281870996e-05,1.864848211117678e-05
C,Rout128 original,5.745996934236499,3.5355292477720344,0.0007929005990639,0.006613613063034752,4.0,206.0,0.0050224689097111185,5.25,0.0,0.00029531072485235903,0.00010343495950364422,6.401958312686174e-05,1.877371924351916e-05
C,Rout128 original,5.772448000314038,3.5515519532518716,0.0008107734131977962,0.006612310219657425,4.0,206.0,0.0051802721371914,5.25,0.0,0.00029987655869013216,0.00010384622425529852,6.548197867394372e-05,1.890813384787472e-05
C,Rout128 original,5.798894888984405,3.5675599374278777,0.0008299287674944601,0.006611421155265912,4.0,206.0,0.005342301354117818,5.25,0.0,0.00030469172542591633,0.00010427637157473527,6.702920049478749e-05,1.905184795027716e-05
C,Rout128 original,5.8253335364210965,3.5835504658825528,0.0008504242079377906,0.006608529074061307,4.0,206.0,0.005508586661007378,5.25,0.0,0.0003097669845126747,0.00010472427107611724,6.866744667371432e-05,1.920493435881886e-05
C,Rout128 original,5.851760768933486,3.5995213581012084,0.0008723144650987534,0.006605825751045231,4.0,206.0,0.005679157068578942,5.25,0.0,0.0003151130926549628,0.00010518762445362689,7.040379872949487e-05,1.9367457204366976e-05
C,Rout128 original,5.878178193373579,3.6154733350455843,0.0008956574734423444,0.0066035247042059535,4.0,206.0,0.00585406694399757,5.25,0.0,0.00032074151257761375,0.00010566306176206991,7.224628169677411e-05,1.953950740690684e-05
C,Rout128 original,5.904587422629553,3.6314071291072327,0.000920513364043458,0.006601627449498098,4.0,206.0,0.006033366960554249,5.25,0.0,0.0003266637511604091,0.00010614651387870785,7.420329890853595e-05,1.9721183559302442e-05
C,Rout128 original,5.930990075711357,3.647323485228263,0.0009469466571758937,0.006600135526936503,4.0,206.0,0.006217103945701193,5.25,0.0,0.0003328919528061188,0.00010663405241069237,7.628335959222328e-05,1.9912596469082664e-05
C,Rout128 original,5.957387777864403,3.6632231620955205,0.0009750282293638248,0.006599050507559003,4.0,206.0,0.006405320738782931,5.25,0.0,0.0003394395945854909,0.00010712273429786464,7.849490122218395e-05,2.01138735384998e-05
C,Rout128 original,5.983780566637001,3.679105974541224,0.001004835150578137,0.006597252486091358,4.0,206.0,0.006598044322360527,5.25,0.0,0.00034632150789476034,0.000107611051255096,8.08460807897027e-05,2.032514991937276e-05
C,Rout128 original,6.0101622721020025,3.694968022665641,0.0010364458199801014,0.006594379999836504,4.0,206.0,0.0067952494904443255,5.25,0.0,0.00035355258531945125,0.0001080988817745858,8.334431538928138e-05,2.0546530900444926e-05
C,Rout128 original,6.036533475169556,3.710809490810906,0.0010699556589757618,0.006591902724681613,4.0,206.0,0.006996953737421453,5.25,0.0,0.00036115107744372557,0.00010858751521395899,8.599752802587786e-05,2.0778201722944013e-05
C,Rout128 original,6.062895760543545,3.726631183224951,0.0011054723132388905,0.0065898222069828176,4.0,206.0,0.007203177603285493,5.25,0.0,0.00036913718329541136,0.0001090792879290631,8.8813835939013e-05,2.1020392762272025e-05
C,Rout128 original,6.089250719171119,3.742433924822189,0.0011431151464713829,0.0065881400171076965,4.0,206.0,0.00741393730890132,5.25,0.0,0.00037753268633608495,0.00010957730712330801,9.180156634670664e-05,2.1273377272423803e-05
C,Rout128 original,6.115599948356107,3.758218562632671,0.001183015639938622,0.006586857756364477,4.0,206.0,0.007629244383174475,5.25,0.0,0.0003863608639453113,0.00011008512390641913,9.496945273381518e-05,2.1537475861268417e-05
C,Rout128 original,6.14194505189973,3.7739859673088723,0.001225317646151623,0.00658597706375699,4.0,206.0,0.007849105044364693,5.25,0.0,0.000395646303992049,0.00011060630565141592,9.83268505183215e-05,2.1813058952386673e-05
C,Rout128 original,6.1682816114651455,3.789733431574865,0.0012701669678072164,0.006583028054631142,4.0,206.0,0.008073467407889823,5.25,0.0,0.00040541227274808677,0.0001111438274099944,0.00010188303244373578,2.2100479105944725e-05
C,Rout128 original,6.194606958309193,3.8054593291348535,0.0013177226945941885,0.006580370505191872,4.0,206.0,0.008302283349369345,5.25,0.0,0.0004156829445184746,0.00011169978034697865,0.00010564823848248757,2.2400145108145073e-05
C,Rout128 original,6.220922648432796,3.8211645877479357,0.0013681627603467869,0.00657810254324676,4.0,206.0,0.008535530751662555,5.25,0.0,0.00042648435546051067,0.00011227513544883954,0.0001096342081762964,2.2712552179245374e-05
C,Rout128 original,6.2472302441422345,3.8368501647599627,0.0014216774604404558,0.006576225754791941,4.0,206.0,0.008773176983455613,5.25,0.0,0.0004378428714203042,0.00011286958824605352,0.00011385366923790028,2.303823570785501e-05
C,Rout128 original,6.273531314163768,3.85251704860333,0.0014784696341243475,0.006574741757086913,4.0,206.0,0.009015177114574866,5.25,0.0,0.0004497852850803004,0.00011348175584223341,0.00011832025284458822,2.3377770559584e-05
C,Rout128 original,6.299827433785929,3.868166260305973,0.001538754960549791,0.00657365220554292,4.0,206.0,0.009261472170975445,5.25,0.0,0.0004623391135928953,0.00011410963563794926,0.00012304833596817202,2.373177373913262e-05
C,Rout128 original,6.326118188818475,3.883797668684719,0.0016027573772496395,0.006571659030648931,4.0,206.0,0.009511968431888873,5.25,0.0,0.00047553140558526585,0.00011475123064261627,0.00012805181115589257,2.4100882137467327e-05
C,Rout128 original,6.352397592747914,3.899407869918484,0.0016706985412256465,0.0065688138366325,4.0,206.0,0.009766499880013336,5.25,0.0,0.0004893848663640885,0.00011540530372596366,0.00013334072227705064,2.4485703097771905e-05
C,Rout128 original,6.3786665710455885,3.9149976094282986,0.0017428290376845265,0.006566350898170414,4.0,206.0,0.010024948363983183,5.25,0.0,0.0005039298915268983,0.00011607181662519383,0.0001389290642808894,2.4887006215186396e-05
C,Rout128 original,6.404926656717232,3.9305680276986306,0.0018194155403694488,0.006564271812395288,4.0,206.0,0.010287185479902162,5.25,0.0,0.0005192001394266303,0.00011675192577156797,0.0001448319715791249,2.5305655745558997e-05
C,Rout128 original,6.431179389238281,3.946120303795816,0.0019007402981324848,0.006562578209798831,4.0,206.0,0.010553066565435263,5.25,0.0,0.0005352323121199559,0.00011744816044751043,0.00015106538494127306,2.5742620492548244e-05
C,Rout128 original,6.457426314704859,3.9616556564160454,0.001987102174248292,0.006561271761209196,4.0,206.0,0.010822433531375105,5.25,0.0,0.0005520666980322745,0.00011816453871063626,0.0001576463341456301,2.6198993471299356e-05
C,Rout128 original,6.483668728023083,3.977175192329113,0.002078816893476609,0.006560138976652159,4.0,206.0,0.011095117418497648,5.25,0.0,0.0005697473657833923,0.00011890646168722106,0.0001645931700344051,2.6676006534522066e-05
C,Rout128 original,6.5,3.9868268921997694,0.002138748450801648,0.006426716274965827,4.0,206.0,0.011266423602165867,5.25,0.0,0.0005811998688235094,0.00011938393986716059,0.00016911032975935343,2.698392036663897e-05
D,Rout128 Bjorhus,0.0,0.0,0.0005653950047976614,0.010823312937405826,3.0,104.0,0.005980631937424982,5.25,0.0,0.0006850478187845225,0.0006815211961651271,0.0,8.816556548488162e-07
D,Rout128 Bjorhus,0.02159391397185053,0.01329918552582149,0.0005653975270307832,0.002688888236821833,5.0,212.0,0.006807742001172383,5.5625,0.0,0.0008318903967251413,0.0007307256375149843,2.8776227457084427e-06,2.456065327588554e-05
D,Rout128 Bjorhus,0.03232719238841587,0.019909560150341555,0.0005653960155762857,0.002679922771314445,5.0,212.0,0.006407306062675937,5.5625,0.0,0.0007531565186139964,0.0006427508590260466,1.2603864773823517e-05,2.442772316556404e-05
D,Rout128 Bjorhus,0.04302367657349918,0.026497274070124283,0.0005653939804627657,0.002670428411884742,5.0,212.0,0.005824099546969259,5.5625,0.0,0.0006552093028794337,0.0005307800962586291,2.7278644664216133e-05,2.424899468671003e-05
D,Rout128 Bjorhus,0.05368137673748238,0.03306110182049045,0.0005653914377188604,0.0026607017467896957,5.0,212.0,0.00508803127776977,5.5625,0.0,0.0005497151106648033,0.0004088766938029515,4.443095861444483e-05,2.4044318890164812e-05
D,Rout128 Bjorhus,0.06429864103074195,0.03960002606615276,0.0005653884023318017,0.002650594796785129,5.0,212.0,0.004236219316250024,5.5625,0.0,0.0004477429659458939,0.00029047198674695253,6.162504246350975e-05,2.3833436187383146e-05
D,Rout128 Bjorhus,0.07487573477779653,0.046114210214530243,0.0005653848873135944,0.0026403547909781373,5.0,212.0,0.0033120626702412433,5.5625,0.0,0.00035830583420607396,0.00018664401522923603,7.675831076437423e-05,2.3626963059169884e-05
D,Rout128 Bjorhus,0.0854124011814952,0.052603496110640496,0.000565380904605095,0.002630566348788181,5.0,212.0,0.0023666525408628423,5.5625,0.0,0.0002875523109810798,0.00010511020696757779,8.825378011720748e-05,2.3427910389386698e-05
D,Rout128 Bjorhus,0.0959093158705469,0.05906829985884647,0.0005653764642578273,0.0026204798609938034,5.0,212.0,0.0022080550635959276,5.53125,0.03125,0.00023859264311757496,4.992578770632868e-05,9.515417832556677e-05,2.3239974661837345e-05
D,Rout128 Bjorhus,0.10636778796400607,0.06550942771549191,0.0005653715747274666,0.0026112152182563176,5.0,212.0,0.002164606296938788,5.53125,0.03125,0.00021178946800165762,2.176004233647552e-05,9.712195982385628e-05,2.3071128981443117e-05
D,Rout128 Bjorhus,0.11678926448308045,0.07192777086776056,0.0005653662431229882,0.002601878251145594,5.0,212.0,0.00207284318140144,5.53125,0.03125,0.00020523748785399232,1.8460939201312455e-05,9.437158502665702e-05,2.2929341750815784e-05
D,Rout128 Bjorhus,0.12717505539962665,0.07832413609749989,0.0005653604753882278,0.0025933041142670488,5.0,212.0,0.0019686963666259126,5.53125,0.0,0.0002153297044125053,3.576244799024405e-05,8.75576593142541e-05,2.2815334324564145e-05
D,Rout128 Bjorhus,0.1375282140314721,0.08470040387264396,0.0005653542753145857,0.0025852072198406027,5.0,212.0,0.00244136021509909,5.5,-0.25,0.00023742072563782794,6.809861332040848e-05,7.763690076558637e-05,2.271948058467526e-05
D,Rout128 Bjorhus,0.14784935621186784,0.09105695347166955,0.0005653476470084117,0.0025774464928958736,5.0,212.0,0.002917173940183719,5.5,0.0625,0.0002665248785930844,0.00010942004381233763,6.573038667359207e-05,2.2626751862455317e-05
D,Rout128 Bjorhus,0.15814170790256346,0.09739577169021002,0.000565340592050844,0.0025705832069367602,5.0,212.0,0.003294923298243021,5.5,-0.0625,0.0002979402612590321,0.00015391952027387504,5.298903859434943e-05,2.252504025602475e-05
D,Rout128 Bjorhus,0.1684079700840383,0.10371852200043337,0.0005653331114005869,0.002564101133083347,5.0,212.0,0.003550754295555168,5.5,-0.0625,0.0003276430929246854,0.00019651533654325732,4.048928824964539e-05,2.240907715190188e-05
D,Rout128 Bjorhus,0.17864914265989704,0.11002582022132747,0.0005653252063636161,0.00255811700600949,5.0,212.0,0.0036853075651012827,5.5,0.0625,0.00035246185689934216,0.00023311422860322717,2.9154757508753633e-05,2.227787968416431e-05
D,Rout128 Bjorhus,0.188868526333444,0.1163196991807208,0.0005653168759978802,0.002552988542173753,5.0,212.0,0.0037059707890024704,5.5,-0.0625,0.0003701237769591708,0.00026073506806286253,1.9698706290645564e-05,2.212986771653045e-05
D,Rout128 Bjorhus,0.19906929539505558,0.12260211385191876,0.000565308118545302,0.002548507509634395,5.0,212.0,0.0036250708259703487,5.5,0.0625,0.0003792247921101104,0.0002775137951553012,1.259944447427659e-05,2.1960293420423002e-05
D,Rout128 Bjorhus,0.2092524757800642,0.12887369608693586,0.0005652989335630096,0.0025442703517096826,5.0,212.0,0.003458491089263801,5.5,0.0625,0.0003792000284323521,0.0002826746820027645,8.094117514968562e-06,2.176259983298695e-05
D,Rout128 Bjorhus,0.2194207374166854,0.13513609023474507,0.0005652893188739977,0.0025408419424960047,5.0,212.0,0.0032244406708726242,5.5,0.0625,0.00037028744092351554,0.0002764712390660496,6.18661811525213e-06,2.1532096494283968e-05
D,Rout128 Bjorhus,0.22957725205475335,0.14139124970477915,0.0005652792710275634,0.0025381970954778186,5.0,212.0,0.0032027604008046614,5.40625,0.0,0.0003534423100700944,0.00026006169412286413,6.674999763436147e-06,2.1268827381032807e-05
D,Rout128 Bjorhus,0.2397245629233894,0.14764074081558415,0.0005652687868470236,0.002535966000091068,5.0,212.0,0.0031321479489732846,5.40625,0.0,0.0003301960182593349,0.0002353308310655391,9.188228468257097e-06,2.0977578898395518e-05
D,Rout128 Bjorhus,0.24986367267750342,0.15388518108243607,0.000565257864475275,0.0025341578104272912,5.0,212.0,0.002985960064472522,5.40625,0.0,0.0003024643072162442,0.00020466354785804417,1.3229345402114843e-05,2.0665724628689687e-05
D,Rout128 Bjorhus,0.25999739814924716,0.16012630533021058,0.0005652464997601591,0.002533086133780746,5.0,212.0,0.002849345347060836,5.28125,0.0,0.0002723235614886227,0.00017068165571109908,1.8225367618263294e-05,2.0340569393187946e-05
D,Rout128 Bjorhus,0.27012862849155755,0.1663658929248153,0.0005652346882678708,0.0025327282951577977,5.0,212.0,0.0026688263056123414,5.28125,0.0,0.00024182351668070208,0.00013601260697231884,2.357756985876514e-05,2.000774498846486e-05
D,Rout128 Bjorhus,0.28025965209947706,0.1726053532398076,0.0005652224256465652,0.002532736411240737,5.0,212.0,0.002435043246324026,5.28125,0.0,0.00021285039866340003,0.00010310516750329716,2.8709955414693224e-05,1.96709349070365e-05
D,Rout128 Bjorhus,0.2903913785510572,0.17884524646801245,0.0005652097092958178,0.002533133696568925,5.0,212.0,0.0021548208524445403,5.28125,0.0,0.00018703442724860337,7.408948925396918e-05,3.3113691028898755e-05,1.9332607685095624e-05
D,Rout128 Bjorhus,0.3030599176224703,0.18664750330075305,0.0005651931696110872,0.005067744032784164,4.0,206.0,0.0015450326952336838,5.125,0.0,0.00010570448664781191,2.552654060830709e-05,7.717911328176272e-06,1.7439021300993582e-05
D,Rout128 Bjorhus,0.32335223903034577,0.19914506951904504,0.000565165190186702,0.005076516855792907,4.0,206.0,0.001222337243440827,5.125,0.0,9.276863988260631e-05,1.481670852774131e-05,7.545787470574125e-06,1.6859908754953316e-05
D,Rout128 Bjorhus,0.3436883068850943,0.21166957844793358,0.0005651353075672399,0.005088509502793433,4.0,206.0,0.0010525441496207046,5.1875,0.0,9.015812519160409e-05,1.440227470841808e-05,7.6113863808908e-06,1.6225574646038258e-05
D,Rout128 Bjorhus,0.3640736292271138,0.22422442242161397,0.0005651034950789207,0.005101611868536794,4.0,206.0,0.0011906513478134992,5.1875,-0.0625,9.024349638577402e-05,1.6508870805459837e-05,8.02117995128421e-06,1.5545261606388544e-05
D,Rout128 Bjorhus,0.3845228714273933,0.23681863356903396,0.0005650697107897682,0.0051192835194818495,4.0,206.0,0.0012933513859600958,5.1875,-0.0625,8.992651970253652e-05,1.8016150462016966e-05,8.764310895430244e-06,1.4827784384572914e-05
D,Rout128 Bjorhus,0.4050536157949742,0.24946304050344623,0.0005650339039208105,0.005141246768531581,4.0,206.0,0.0013492638324594957,5.1875,-0.0625,8.854376609733987e-05,1.8278960590209064e-05,9.779475839172172e-06,1.4084894879441175e-05
D,Rout128 Bjorhus,0.42567983300846224,0.26216624753059814,0.0005649960255583009,0.005165427055297696,4.0,206.0,0.0013683064921741236,5.1875,0.0625,8.64055083172015e-05,1.7634788448222246e-05,1.0996415639190469e-05,1.3328395199775071e-05
D,Rout128 Bjorhus,0.4464041980039034,0.2749299021833976,0.0005649560451168514,0.005190982195411879,4.0,206.0,0.0013569807504944006,5.1875,-0.0625,8.40018597763537e-05,1.6596176228393174e-05,1.2353157191215162e-05,1.2569095298635509e-05
D,Rout128 Bjorhus,0.46724039570750286,0.28776243280468156,0.0005649139090267004,0.005220350466911988,4.0,206.0,0.0013217816283786963,5.1875,-0.0625,8.16831591576343e-05,1.5530452007065683e-05,1.380051230796325e-05,1.1815731342591997e-05
D,Rout128 Bjorhus,0.4882027804498134,0.3006726800232842,0.0005648695575190467,0.0052530187688758405,4.0,206.0,0.0012703685790999184,5.1875,0.0625,7.960943492886819e-05,1.4610410029140245e-05,1.5298019672165828e-05,1.1075754086887092e-05
D,Rout128 Bjorhus,0.5092937861071921,0.31366214295276373,0.0005648229523866648,0.005285033579818131,4.0,206.0,0.0012101525918760997,5.1875,-0.0625,7.779989398728126e-05,1.3867190028171287e-05,1.6807878030314515e-05,1.0356119694564136e-05
D,Rout128 Bjorhus,0.5305214730212435,0.3267357859335063,0.0005647740407567429,0.005320466215133633,4.0,206.0,0.0011620778639561292,5.125,-0.0625,7.619503273448381e-05,1.3257912902127538e-05,1.82932403042988e-05,9.662335914997719e-06
D,Rout128 Bjorhus,0.5518982228912173,0.3399012347502102,0.0005647227555352015,0.0053584065296500795,4.0,206.0,0.0011448403480292617,5.125,-0.0625,7.471093780192555e-05,1.2720857211198244e-05,1.9716423139926607e-05,8.998728520501721e-06
D,Rout128 Bjorhus,0.5734241127919713,0.35315853707349887,0.0005646690552111549,0.005395712029450148,4.0,206.0,0.0011241168271707022,5.125,-0.0625,7.327649892290674e-05,1.2209738827293248e-05,2.1038163972844272e-05,8.369431988557002e-06
D,Rout128 Bjorhus,0.595106986130047,0.36651252370153853,0.0005646128766587519,0.005436089819313899,4.0,206.0,0.0011003398558564643,5.125,0.0625,7.184698489664485e-05,1.1706405162164946e-05,2.221985619320251e-05,7.777978221790348e-06
D,Rout128 Bjorhus,0.6169537817802401,0.3799674683773403,0.0005645541550196246,0.005476602713234044,4.0,206.0,0.0010737675059881594,5.125,0.0625,7.040281439045347e-05,1.1217624332334432e-05,2.322411441010483e-05,7.227672912079996e-06
D,Rout128 Bjorhus,0.6389633579382973,0.393522668163671,0.0005644928442240415,0.0055182290884801975,4.0,206.0,0.0010534408275096633,5.125,0.0,6.894279875734204e-05,1.0765043643149471e-05,2.4017527860561926e-05,6.721729810022292e-06
D,Rout128 Bjorhus,0.6611445936386855,0.4071835917590518,0.0005644288684115048,0.005561109639036349,4.0,206.0,0.0010283421816917515,5.125,0.0,6.747780286188784e-05,1.0377668629805662e-05,2.4573685989602945e-05,6.262744279134475e-06
D,Rout128 Bjorhus,0.6834941641421397,0.42094819186359855,0.0005643621838125257,0.005603517758271178,4.0,206.0,0.0010021137992785043,5.0625,0.0,6.602650377377943e-05,1.0085329060503305e-05,2.4873717538302576e-05,5.853172239078878e-06
D,Rout128 Bjorhus,0.7060191372583676,0.4348208217473963,0.0005642927143620211,0.00564755402996766,4.0,206.0,0.0009976506613043527,5.0625,0.0,6.460975195631945e-05,9.91227295016973e-06,2.490867116622821e-05,5.494862237986634e-06
