cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
3102,0x1.3912186171a14p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095984673850461541,0x1.f73c72cef316p-11,0.35868823843098457,21,11,35,2.234375,-0.015625,0,0
3102,0x1.3912186171a14p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095984673850461541,0x1.f73c72cef316p-11,0.35868502233136246,21,11,35,2.234375,-0.015625,0,0
3102,0x1.3912186171a14p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095984673850461541,0x1.f73c72cef316p-11,0.3586850260866476,21,11,35,2.234375,-0.015625,0,0
3103,0x1.3919f5533cdd1p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095975147924380665,0x1.f72fa9b9a1585p-11,0.35867829000562867,21,11,35,2.234375,-0.015625,0,0
3103,0x1.3919f5533cdd1p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095975147924380665,0x1.f72fa9b9a1585p-11,0.35868259400140701,21,11,35,2.234375,-0.015625,0,0
3103,0x1.3919f5533cdd1p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095975147924380665,0x1.f72fa9b9a1585p-11,0.35867938893811802,21,11,35,2.234375,-0.015625,0,0
3103,0x1.3919f5533cdd1p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095975147924380665,0x1.f72fa9b9a1585p-11,0.35867939269842813,21,11,35,2.234375,-0.015625,0,0
3104,0x1.3921d211e3c39p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095965789199720488,0x1.f7231a1780e24p-11,0.35867267979414136,21,11,35,2.234375,-0.015625,0,0
3104,0x1.3921d211e3c39p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095965789199720488,0x1.f7231a1780e24p-11,0.35867696899190599,21,11,35,2.234375,-0.015625,0,0
3104,0x1.3921d211e3c39p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095965789199720488,0x1.f7231a1780e24p-11,0.35867377497264596,21,11,35,2.234375,-0.015625,0,0
3104,0x1.3921d211e3c39p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095965789199720488,0x1.f7231a1780e24p-11,0.35867377873798895,21,11,35,2.234375,-0.015625,0,0
3105,0x1.3929ae9e4c219p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095956501122711636,0x1.f716a2bb9c1a8p-11,0.35866708903343025,21,11,35,2.234375,-0.015625,0,0
3105,0x1.3929ae9e4c219p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095956501122711636,0x1.f716a2bb9c1a8p-11,0.35867136341849609,21,11,35,2.234375,-0.015625,0,0
3105,0x1.3929ae9e4c219p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095956501122711636,0x1.f716a2bb9c1a8p-11,0.35866818045421955,21,11,35,2.234375,-0.015625,0,0
3105,0x1.3929ae9e4c219p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095956501122711636,0x1.f716a2bb9c1a8p-11,0.35866818422459612,21,11,35,2.234375,-0.015625,0,0
3106,0x1.39318af8d71p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095947199094269535,0x1.f70a269488f9bp-11,0.35866151774867544,21,11,35,2.234375,-0.015625,0,0
3106,0x1.39318af8d71p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095947199094269535,0x1.f70a269488f9bp-11,0.35866577730257704,21,11,35,2.234375,-0.015625,0,0
3106,0x1.39318af8d71p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095947199094269535,0x1.f70a269488f9bp-11,0.35866260540704931,21,11,35,2.234375,-0.015625,0,0
3106,0x1.39318af8d71p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095947199094269535,0x1.f70a269488f9bp-11,0.35866260918245424,21,11,35,2.234375,-0.015625,0,0
