# mode	tau_M	R_G_M	h_M	measure	maximum	radius_M	radius_over_h
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-delta-product	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-damping	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-frame-correction	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-total	5.78767847274518632e-02	3.88666967619773415e-02	4.97493718553309971e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	qdot-W-logrho	3.41706538255681758e-01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	qdot2-W2-logrho2	1.16763358286681704e-01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	dt-frame	2.66317214308889327e-02	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	dtt-frame	3.30298282645003242e-03	2.55792274121014074e-01	4.09267638593622518e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	spin	7.03789572137252573e-01	2.23169638391964076e-01	3.57071421427142521e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	spin-derivative	4.92318832751223179e-01	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	reference-Ricci	3.77500848728308025e-01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	reference-Riemann	1.91818833270283151e-01	2.23169638391964076e-01	3.57071421427142521e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-q	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-delta	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-curvature	7.55001697456616050e-01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-qq	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-delta-product	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-damping	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-frame-correction	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	source-total	7.55001697456616050e-01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	qdot-W-logrho	3.89252875907490803e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	qdot2-W2-logrho2	1.51517801402252406e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	dt-frame	2.05568482160683012e-02	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	dtt-frame	3.30156326153450497e-03	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	spin	5.71577005310597186e-01	1.48779758927976014e-01	3.57071421427142432e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	spin-derivative	3.25302627866052130e-01	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	4.72648221585749595e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	1.60565210091748567e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-curvature	9.45296443171499190e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-delta-product	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-damping	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-frame-correction	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	4.16666666666666644e-02	source-total	9.45296443171499190e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	qdot-W-logrho	4.22977934705636438e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	qdot2-W2-logrho2	1.78910333247845610e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	dt-frame	1.61294582295855166e-02	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	dtt-frame	3.13756893316979868e-03	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	spin	4.93696304725167456e-01	1.11584819195982038e-01	3.57071421427142521e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	spin-derivative	2.42031217128306886e-01	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	reference-Ricci	5.50287517626120382e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	reference-Riemann	1.85688592189137414e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-q	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-delta	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-curvature	1.10057503525224076e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-qq	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-delta-product	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-damping	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-frame-correction	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	3.12500000000000000e-02	source-total	1.10057503525224076e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	qdot-W-logrho	4.70503167389667853e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	qdot2-W2-logrho2	2.21373230523709802e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	dt-frame	1.09058807922672828e-02	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	dtt-frame	2.64178372392420311e-03	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	spin	4.70503167389667909e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	spin-derivative	1.59913935684653119e-01	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	reference-Ricci	6.73149274403149200e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	reference-Riemann	2.25888021939719685e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-q	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-delta	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-curvature	1.34629854880629840e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-qq	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-delta-product	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-damping	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-frame-correction	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	2.08333333333333322e-02	source-total	1.34629854880629840e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	qdot-W-logrho	5.04219712394240349e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	qdot2-W2-logrho2	2.54237518366930482e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	dt-frame	8.06300286373169001e-03	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	2.22566538871537623e-03	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	spin	5.04219712394240238e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	1.19412771569252535e-01	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	7.69482292132643853e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	2.57622386882856769e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-q	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-curvature	1.53896458426528771e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	1.56250000000000000e-02	source-total	1.53896458426528771e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	qdot-W-logrho	5.85451992991817938e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	qdot2-W2-logrho2	3.42754036098091686e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	dt-frame	3.68571106594755334e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	dtt-frame	1.31715231561572521e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	spin	5.85451992991818049e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	spin-derivative	8.38602415951810731e-02	2.78962047989955095e-02	3.57071421427142521e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	reference-Ricci	1.03164560983408116e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	reference-Riemann	3.44445786867994708e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-q	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-delta	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-curvature	2.06329121966816231e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-qq	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-delta-product	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-damping	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-frame-correction	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	4.00000000000000000e+00	7.81250000000000000e-03	source-total	2.06329121966816231e+00	6.76582346706592654e-03	8.66025403784438597e-01
static	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	4.00000000000000000e+00	6.25000000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
