axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.1000856858451639,C-norm2,0.044754622589026356,0.0004974910663341502,2.684867952918655e-06,0.04425713152269221,0.0004948061983812316,89.44336523568279,6.482902564346382
0.10393513530074713,C-norm2,0.04298432949820477,0.0005344903328285614,2.947272790638392e-06,0.04244983916537621,0.000531543060037923,79.86152460037316,6.319428708962035
0.10778458475633035,C-norm2,0.04133006432253235,0.0005649652550654117,3.276221813415603e-06,0.040765099067466934,0.0005616890332519961,72.57592129127094,6.181419075675388
0.11163403421191358,C-norm2,0.040119204912438644,0.0005913587923521378,3.6198363472269712e-06,0.03952784612008651,0.0005877389560049108,67.25408570630161,6.071550009384461
0.1154834836674968,C-norm2,0.03890834550234493,0.0006120651168007506,3.919147933137237e-06,0.03829628038554418,0.0006081459688676133,62.972184879977156,5.976642818786537
0.11933293312308003,C-norm2,0.03769748609225122,0.0006239318102228205,4.139945918541811e-06,0.0370735542820284,0.0006197918643042786,59.816135733959285,5.902462806790171
0.12318238257866326,C-norm2,0.03703321815152729,0.0006316099603937425,4.26389296125017e-06,0.03640160819113355,0.0006273460674324923,58.02476508717522,5.858596871728928
0.12703183203424648,C-norm2,0.0364090289897129,0.000629510845726926,4.289049115550956e-06,0.03577951814398597,0.0006252217966113751,57.226920651049824,5.83862207324055
0.13088128148982972,C-norm2,0.035784839827898506,0.0006219060078668458,4.221824026139301e-06,0.03516293382003166,0.0006176841838407065,56.9270425565887,5.831042246438455
0.13473073094541294,C-norm2,0.03553106104339091,0.0006092505744380877,4.0959796055393405e-06,0.034921810468952826,0.0006051545948325483,57.707254918251095,5.850680799834829
0.13858018040099618,C-norm2,0.035460920685767706,0.0005888660456251401,3.946876333244553e-06,0.034872054640142564,0.0005849191692918955,59.61858744065227,5.897690288456835
0.1424296298565794,C-norm2,0.03539078032814451,0.000565935168471128,3.8049253113105555e-06,0.03482484515967338,0.0005621302431598175,61.951559417827724,5.953068692605159
0.14627907931216264,C-norm2,0.03551383990430397,0.000538573479019012,3.69844971580008e-06,0.03497526642528496,0.000534875029303212,65.38960413023516,6.030989384098254
0.15012852876774585,C-norm2,0.0359101435567474,0.0005091309510649113,3.6494803589070766e-06,0.035401012605682486,0.0005054814707060042,70.03424389866954,6.129988608697392
0.1539779782233291,C-norm2,0.03630644720919083,0.0004785381956858905,3.6587668757170158e-06,0.03582790901350494,0.00047487942881017345,75.44632772001302,6.237378775505974
0.1578274276789123,C-norm2,0.036758843132545134,0.00044748179995185975,3.72225222134785e-06,0.03631136133259327,0.0004437595477305119,81.82665932101722,6.3544990481296635
0.16167687713449552,C-norm2,0.0374956282157408,0.00041717489882346626,3.829056672684602e-06,0.03707845331691734,0.00041334584215078164,89.70322073154358,6.487087879920524
0.16552632659007877,C-norm2,0.03823241329893648,0.00038797904483111386,3.965096900992739e-06,0.037844434254105365,0.0003840139479301211,98.54963461116758,6.622778617139038
0.16937577604566198,C-norm2,0.03896919838213215,0.0003616142163144717,4.107442067213038e-06,0.03860758416581768,0.0003575067742472587,107.99119610280704,6.754769892380691
0.17322522550124522,C-norm2,0.039892049806034016,0.0003368087205009645,4.241033132725514e-06,0.03955524108553305,0.000332567687368239,118.93891856587709,6.894077053174717
0.17707467495682844,C-norm2,0.04083158447862476,0.000316012978243654,4.354282482060204e-06,0.040515571500381105,0.0003116586957615938,129.99981085518584,7.022365713963194
0.18092412441241168,C-norm2,0.04177111915121552,0.0002602233238507057,4.436362090402321e-06,0.041510895827364815,0.0002557869617603034,162.28698891331473,7.342403528645913
0.1847735738679949,C-norm2,0.04077522214681995,0.00017463372310115436,3.691208738356387e-06,0.040600588423718796,0.00017094251436279798,237.51018624629904,7.891845578299934
0.1886230233235781,C-norm2,0.03883272650647326,0.00012995026395157315,3.7370905367707417e-06,0.038702776242521685,0.00012621317341480242,306.64609085871047,8.260430749314555
