selection_rank,receiver_gid,receiver_i,receiver_j,variable,offset_i,offset_j,operators,source_gid,source_i,source_j,source_status,source_rho,source_z,writer,receiver_stored_value,expected_sender_active_value,absolute_mismatch,exact_byte_equal
1,30,8,31,gamma_xz,2,2,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,3,2,mixed_rho_z,51,11,1,SAME_LEVEL_GHOST,5.1796875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,-3,3,mixed_rho_z,51,5,2,SAME_LEVEL_GHOST,5.0859375,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,-2,3,mixed_rho_z,51,6,2,SAME_LEVEL_GHOST,5.1015625,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,-1,3,mixed_rho_z,51,7,2,SAME_LEVEL_GHOST,5.1171875,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,0,3,pure_z,51,8,2,SAME_LEVEL_GHOST,5.1328125,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,1,3,mixed_rho_z,51,9,2,SAME_LEVEL_GHOST,5.1484375,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,2,3,mixed_rho_z,51,10,2,SAME_LEVEL_GHOST,5.1640625,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_xz,3,3,mixed_rho_z,51,11,2,SAME_LEVEL_GHOST,5.1796875,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yy,-3,-3,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,1.8629561947741915,1.8629561947741915,0.0,True
1,30,8,31,gamma_yy,-2,-3,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,1.8595501042592124,1.8595501042592124,0.0,True
1,30,8,31,gamma_yy,-1,-3,mixed_rho_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,1.8578194884404045,1.8578194884404045,0.0,True
1,30,8,31,gamma_yy,0,-3,pure_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,1.8577909308879985,1.8577909308879985,0.0,True
1,30,8,31,gamma_yy,1,-3,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,1.859033982694532,1.859033982694532,0.0,True
1,30,8,31,gamma_yy,2,-3,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,1.8614061850514658,1.8614061850514658,0.0,True
1,30,8,31,gamma_yy,3,-3,mixed_rho_z,30,11,28,ACTIVE,5.1796875,-0.0546875,ACTIVE_STATE,1.8648927799452706,1.8648927799452706,0.0,True
1,30,8,31,gamma_yy,-3,-2,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,1.8509936030779552,1.8509936030779552,0.0,True
1,30,8,31,gamma_yy,-2,-2,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,1.8455658608924201,1.8455658608924201,0.0,True
1,30,8,31,gamma_yy,-1,-2,mixed_rho_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,1.8433090386539226,1.8433090386539226,0.0,True
1,30,8,31,gamma_yy,0,-2,pure_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,1.8443089262785044,1.8443089262785044,0.0,True
1,30,8,31,gamma_yy,1,-2,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,1.8473597135179665,1.8473597135179665,0.0,True
1,30,8,31,gamma_yy,2,-2,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,1.8521078796190837,1.8521078796190837,0.0,True
1,30,8,31,gamma_yy,3,-2,mixed_rho_z,30,11,29,ACTIVE,5.1796875,-0.0390625,ACTIVE_STATE,1.8575350757850397,1.8575350757850397,0.0,True
1,30,8,31,gamma_yy,-3,-1,mixed_rho_z,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,1.836614755537164,1.836614755537164,0.0,True
1,30,8,31,gamma_yy,-2,-1,mixed_rho_z,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,1.8274793711867603,1.8274793711867603,0.0,True
1,30,8,31,gamma_yy,-1,-1,mixed_rho_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,1.8242165860606634,1.8242165860606634,0.0,True
1,30,8,31,gamma_yy,0,-1,pure_z,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,1.827016539041446,1.827016539041446,0.0,True
1,30,8,31,gamma_yy,1,-1,mixed_rho_z,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,1.833310274956632,1.833310274956632,0.0,True
1,30,8,31,gamma_yy,2,-1,mixed_rho_z,30,10,30,ACTIVE,5.1640625,-0.0234375,ACTIVE_STATE,1.8423570698848628,1.8423570698848628,0.0,True
1,30,8,31,gamma_yy,3,-1,mixed_rho_z,30,11,30,ACTIVE,5.1796875,-0.0234375,ACTIVE_STATE,1.8509139899224647,1.8509139899224647,0.0,True
1,30,8,31,gamma_yy,-3,0,pure_rho,30,5,31,ACTIVE,5.0859375,-0.0078125,ACTIVE_STATE,1.8290854545132647,1.8290854545132647,0.0,True
1,30,8,31,gamma_yy,-2,0,pure_rho,30,6,31,ACTIVE,5.1015625,-0.0078125,ACTIVE_STATE,1.8180220772852884,1.8180220772852884,0.0,True
1,30,8,31,gamma_yy,-1,0,pure_rho,30,7,31,ACTIVE,5.1171875,-0.0078125,ACTIVE_STATE,1.8142387331598038,1.8142387331598038,0.0,True
1,30,8,31,gamma_yy,0,0,center;pure_rho;pure_z,30,8,31,ACTIVE,5.1328125,-0.0078125,ACTIVE_STATE,1.8179747498757752,1.8179747498757752,0.0,True
1,30,8,31,gamma_yy,1,0,pure_rho,30,9,31,ACTIVE,5.1484375,-0.0078125,ACTIVE_STATE,1.8259595430567253,1.8259595430567253,0.0,True
1,30,8,31,gamma_yy,2,0,pure_rho,30,10,31,ACTIVE,5.1640625,-0.0078125,ACTIVE_STATE,1.8372560728049543,1.8372560728049543,0.0,True
1,30,8,31,gamma_yy,3,0,pure_rho,30,11,31,ACTIVE,5.1796875,-0.0078125,ACTIVE_STATE,1.847459670194725,1.847459670194725,0.0,True
1,30,8,31,gamma_yy,-3,1,mixed_rho_z,51,5,0,SAME_LEVEL_GHOST,5.0859375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.8291084755100484,1.8291084755100484,0.0,True
1,30,8,31,gamma_yy,-2,1,mixed_rho_z,51,6,0,SAME_LEVEL_GHOST,5.1015625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.8180638835609537,1.8180638835609537,0.0,True
1,30,8,31,gamma_yy,-1,1,mixed_rho_z,51,7,0,SAME_LEVEL_GHOST,5.1171875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.8142879531584566,1.8142879531584566,0.0,True
1,30,8,31,gamma_yy,0,1,pure_z,51,8,0,SAME_LEVEL_GHOST,5.1328125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.8180192673583557,1.8180192673583557,0.0,True
1,30,8,31,gamma_yy,1,1,mixed_rho_z,51,9,0,SAME_LEVEL_GHOST,5.1484375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.8259921837199518,1.8259921837199518,0.0,True
1,30,8,31,gamma_yy,2,1,mixed_rho_z,51,10,0,SAME_LEVEL_GHOST,5.1640625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.8372710204363294,1.8372710204363294,0.0,True
1,30,8,31,gamma_yy,3,1,mixed_rho_z,51,11,0,SAME_LEVEL_GHOST,5.1796875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.847464680197013,1.847464680197013,0.0,True
1,30,8,31,gamma_yy,-3,2,mixed_rho_z,51,5,1,SAME_LEVEL_GHOST,5.0859375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.8366564672893175,1.8366564672893175,0.0,True
1,30,8,31,gamma_yy,-2,2,mixed_rho_z,51,6,1,SAME_LEVEL_GHOST,5.1015625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.827547777774538,1.827547777774538,0.0,True
1,30,8,31,gamma_yy,-1,2,mixed_rho_z,51,7,1,SAME_LEVEL_GHOST,5.1171875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.8242954377066025,1.8242954377066025,0.0,True
1,30,8,31,gamma_yy,0,2,pure_z,51,8,1,SAME_LEVEL_GHOST,5.1328125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.827088477112511,1.827088477112511,0.0,True
1,30,8,31,gamma_yy,1,2,mixed_rho_z,51,9,1,SAME_LEVEL_GHOST,5.1484375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.8333648752060083,1.8333648752060083,0.0,True
1,30,8,31,gamma_yy,2,2,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.842385924082541,1.842385924082541,0.0,True
1,30,8,31,gamma_yy,3,2,mixed_rho_z,51,11,1,SAME_LEVEL_GHOST,5.1796875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.8509280025589432,1.8509280025589432,0.0,True
1,30,8,31,gamma_yy,-3,3,mixed_rho_z,51,5,2,SAME_LEVEL_GHOST,5.0859375,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8510249876207339,1.8510249876207339,0.0,True
1,30,8,31,gamma_yy,-2,3,mixed_rho_z,51,6,2,SAME_LEVEL_GHOST,5.1015625,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8456008811858042,1.8456008811858042,0.0,True
1,30,8,31,gamma_yy,-1,3,mixed_rho_z,51,7,2,SAME_LEVEL_GHOST,5.1171875,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8433452082113078,1.8433452082113078,0.0,True
1,30,8,31,gamma_yy,0,3,pure_z,51,8,2,SAME_LEVEL_GHOST,5.1328125,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8443435801886494,1.8443435801886494,0.0,True
1,30,8,31,gamma_yy,1,3,mixed_rho_z,51,9,2,SAME_LEVEL_GHOST,5.1484375,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8473907578305544,1.8473907578305544,0.0,True
1,30,8,31,gamma_yy,2,3,mixed_rho_z,51,10,2,SAME_LEVEL_GHOST,5.1640625,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8521336329750286,1.8521336329750286,0.0,True
1,30,8,31,gamma_yy,3,3,mixed_rho_z,51,11,2,SAME_LEVEL_GHOST,5.1796875,0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.8575566934409786,1.8575566934409786,0.0,True
1,30,8,31,gamma_yz,-3,-3,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,-3,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,-3,mixed_rho_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,-3,pure_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,-3,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,-3,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,-3,mixed_rho_z,30,11,28,ACTIVE,5.1796875,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-3,-2,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,-2,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,-2,mixed_rho_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,-2,pure_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,-2,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,-2,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,-2,mixed_rho_z,30,11,29,ACTIVE,5.1796875,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-3,-1,mixed_rho_z,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,-1,mixed_rho_z,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,-1,mixed_rho_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,-1,pure_z,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,-1,mixed_rho_z,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,-1,mixed_rho_z,30,10,30,ACTIVE,5.1640625,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,-1,mixed_rho_z,30,11,30,ACTIVE,5.1796875,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-3,0,pure_rho,30,5,31,ACTIVE,5.0859375,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,0,pure_rho,30,6,31,ACTIVE,5.1015625,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,0,pure_rho,30,7,31,ACTIVE,5.1171875,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,0,center;pure_rho;pure_z,30,8,31,ACTIVE,5.1328125,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,0,pure_rho,30,9,31,ACTIVE,5.1484375,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,0,pure_rho,30,10,31,ACTIVE,5.1640625,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,0,pure_rho,30,11,31,ACTIVE,5.1796875,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-3,1,mixed_rho_z,51,5,0,SAME_LEVEL_GHOST,5.0859375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,1,mixed_rho_z,51,6,0,SAME_LEVEL_GHOST,5.1015625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,1,mixed_rho_z,51,7,0,SAME_LEVEL_GHOST,5.1171875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,1,pure_z,51,8,0,SAME_LEVEL_GHOST,5.1328125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,1,mixed_rho_z,51,9,0,SAME_LEVEL_GHOST,5.1484375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,1,mixed_rho_z,51,10,0,SAME_LEVEL_GHOST,5.1640625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,1,mixed_rho_z,51,11,0,SAME_LEVEL_GHOST,5.1796875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-3,2,mixed_rho_z,51,5,1,SAME_LEVEL_GHOST,5.0859375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,2,mixed_rho_z,51,6,1,SAME_LEVEL_GHOST,5.1015625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,2,mixed_rho_z,51,7,1,SAME_LEVEL_GHOST,5.1171875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,2,pure_z,51,8,1,SAME_LEVEL_GHOST,5.1328125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,2,mixed_rho_z,51,9,1,SAME_LEVEL_GHOST,5.1484375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,2,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,2,mixed_rho_z,51,11,1,SAME_LEVEL_GHOST,5.1796875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-3,3,mixed_rho_z,51,5,2,SAME_LEVEL_GHOST,5.0859375,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-2,3,mixed_rho_z,51,6,2,SAME_LEVEL_GHOST,5.1015625,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,-1,3,mixed_rho_z,51,7,2,SAME_LEVEL_GHOST,5.1171875,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,0,3,pure_z,51,8,2,SAME_LEVEL_GHOST,5.1328125,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,1,3,mixed_rho_z,51,9,2,SAME_LEVEL_GHOST,5.1484375,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,2,3,mixed_rho_z,51,10,2,SAME_LEVEL_GHOST,5.1640625,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_yz,3,3,mixed_rho_z,51,11,2,SAME_LEVEL_GHOST,5.1796875,0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
1,30,8,31,gamma_zz,-3,-3,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,1.5196116511774835,1.5196116511774835,0.0,True
1,30,8,31,gamma_zz,-2,-3,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,1.5181583937370384,1.5181583937370384,0.0,True
1,30,8,31,gamma_zz,-1,-3,mixed_rho_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,1.5167487399911712,1.5167487399911712,0.0,True
1,30,8,31,gamma_zz,0,-3,pure_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,1.5153885982562585,1.5153885982562585,0.0,True
1,30,8,31,gamma_zz,1,-3,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,1.5140863974005376,1.5140863974005376,0.0,True
1,30,8,31,gamma_zz,2,-3,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,1.5128443674723153,1.5128443674723153,0.0,True
1,30,8,31,gamma_zz,3,-3,mixed_rho_z,30,11,28,ACTIVE,5.1796875,-0.0546875,ACTIVE_STATE,1.51166524016893,1.51166524016893,0.0,True
1,30,8,31,gamma_zz,-3,-2,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,1.5194259278928564,1.5194259278928564,0.0,True
1,30,8,31,gamma_zz,-2,-2,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,1.5179370751332002,1.5179370751332002,0.0,True
1,30,8,31,gamma_zz,-1,-2,mixed_rho_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,1.5165035645393632,1.5165035645393632,0.0,True
1,30,8,31,gamma_zz,0,-2,pure_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,1.515131586751334,1.515131586751334,0.0,True
1,30,8,31,gamma_zz,1,-2,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,1.5138342683741155,1.5138342683741155,0.0,True
1,30,8,31,gamma_zz,2,-2,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,1.5126125855285968,1.5126125855285968,0.0,True
1,30,8,31,gamma_zz,3,-2,mixed_rho_z,30,11,29,ACTIVE,5.1796875,-0.0390625,ACTIVE_STATE,1.5114553333219494,1.5114553333219494,0.0,True
1,30,8,31,gamma_zz,-3,-1,mixed_rho_z,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,1.5192702764454744,1.5192702764454744,0.0,True
1,30,8,31,gamma_zz,-2,-1,mixed_rho_z,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,1.5177378123534158,1.5177378123534158,0.0,True
1,30,8,31,gamma_zz,-1,-1,mixed_rho_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,1.5162771187608843,1.5162771187608843,0.0,True
1,30,8,31,gamma_zz,0,-1,pure_z,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,1.5148934529862916,1.5148934529862916,0.0,True
1,30,8,31,gamma_zz,1,-1,mixed_rho_z,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,1.5136079302837921,1.5136079302837921,0.0,True
1,30,8,31,gamma_zz,2,-1,mixed_rho_z,30,10,30,ACTIVE,5.1640625,-0.0234375,ACTIVE_STATE,1.512419447145027,1.512419447145027,0.0,True
1,30,8,31,gamma_zz,3,-1,mixed_rho_z,30,11,30,ACTIVE,5.1796875,-0.0234375,ACTIVE_STATE,1.5112912631845419,1.5112912631845419,0.0,True
1,30,8,31,gamma_zz,-3,0,pure_rho,30,5,31,ACTIVE,5.0859375,-0.0078125,ACTIVE_STATE,1.519189610982017,1.519189610982017,0.0,True
1,30,8,31,gamma_zz,-2,0,pure_rho,30,6,31,ACTIVE,5.1015625,-0.0078125,ACTIVE_STATE,1.5176342949709525,1.5176342949709525,0.0,True
1,30,8,31,gamma_zz,-1,0,pure_rho,30,7,31,ACTIVE,5.1171875,-0.0078125,ACTIVE_STATE,1.5161593503923267,1.5161593503923267,0.0,True
1,30,8,31,gamma_zz,0,0,center;pure_rho;pure_z,30,8,31,ACTIVE,5.1328125,-0.0078125,ACTIVE_STATE,1.514769462973231,1.514769462973231,0.0,True
1,30,8,31,gamma_zz,1,0,pure_rho,30,9,31,ACTIVE,5.1484375,-0.0078125,ACTIVE_STATE,1.5134900421240782,1.5134900421240782,0.0,True
1,30,8,31,gamma_zz,2,0,pure_rho,30,10,31,ACTIVE,5.1640625,-0.0078125,ACTIVE_STATE,1.5123189727500548,1.5123189727500548,0.0,True
1,30,8,31,gamma_zz,3,0,pure_rho,30,11,31,ACTIVE,5.1796875,-0.0078125,ACTIVE_STATE,1.511206140365968,1.511206140365968,0.0,True
1,30,8,31,gamma_zz,-3,1,mixed_rho_z,51,5,0,SAME_LEVEL_GHOST,5.0859375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.5191898508218942,1.5191898508218942,0.0,True
1,30,8,31,gamma_zz,-2,1,mixed_rho_z,51,6,0,SAME_LEVEL_GHOST,5.1015625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.5176345224093437,1.5176345224093437,0.0,True
1,30,8,31,gamma_zz,-1,1,mixed_rho_z,51,7,0,SAME_LEVEL_GHOST,5.1171875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.5161595607694385,1.5161595607694385,0.0,True
1,30,8,31,gamma_zz,0,1,pure_z,51,8,0,SAME_LEVEL_GHOST,5.1328125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.5147696647678683,1.5147696647678683,0.0,True
1,30,8,31,gamma_zz,1,1,mixed_rho_z,51,9,0,SAME_LEVEL_GHOST,5.1484375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.513490169906996,1.513490169906996,0.0,True
1,30,8,31,gamma_zz,2,1,mixed_rho_z,51,10,0,SAME_LEVEL_GHOST,5.1640625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.5123189703744973,1.5123189703744973,0.0,True
1,30,8,31,gamma_zz,3,1,mixed_rho_z,51,11,0,SAME_LEVEL_GHOST,5.1796875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.5112060588422878,1.5112060588422878,0.0,True
1,30,8,31,gamma_zz,-3,2,mixed_rho_z,51,5,1,SAME_LEVEL_GHOST,5.0859375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.5192709708471597,1.5192709708471597,0.0,True
1,30,8,31,gamma_zz,-2,2,mixed_rho_z,51,6,1,SAME_LEVEL_GHOST,5.1015625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.5177384176275168,1.5177384176275168,0.0,True
1,30,8,31,gamma_zz,-1,2,mixed_rho_z,51,7,1,SAME_LEVEL_GHOST,5.1171875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.5162776214653324,1.5162776214653324,0.0,True
1,30,8,31,gamma_zz,0,2,pure_z,51,8,1,SAME_LEVEL_GHOST,5.1328125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.5148938636523526,1.5148938636523526,0.0,True
1,30,8,31,gamma_zz,1,2,mixed_rho_z,51,9,1,SAME_LEVEL_GHOST,5.1484375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.5136081522539069,1.5136081522539069,0.0,True
1,30,8,31,gamma_zz,2,2,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.512419404314663,1.512419404314663,0.0,True
1,30,8,31,gamma_zz,3,2,mixed_rho_z,51,11,1,SAME_LEVEL_GHOST,5.1796875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.511291053078477,1.511291053078477,0.0,True
