resolution,transfer_order,variable,mode,k_over_nyquist,power
128,6,Gamy,9,0.140625,3.4072518677921847e-13
128,6,Gamy,10,0.15625,3.436110594961155e-13
128,6,Gamy,11,0.171875,3.472550170740223e-13
128,6,Gamy,12,0.1875,3.5158684805516794e-13
128,6,Gamy,13,0.203125,3.565760521965732e-13
128,6,Gamy,14,0.21875,3.622159236785704e-13
128,6,Gamy,15,0.234375,3.685162743500851e-13
128,6,Gamy,16,0.25,3.7549853484021203e-13
128,6,Gamy,17,0.265625,3.831937772605751e-13
128,6,Gamy,18,0.28125,3.9164179253300584e-13
128,6,Gamy,19,0.296875,4.0089045913856734e-13
128,6,Gamy,20,0.3125,4.109963706453882e-13
128,6,Gamy,21,0.328125,4.2202455275301506e-13
128,6,Gamy,22,0.34375,4.3404979480002005e-13
128,6,Gamy,23,0.359375,4.4715774626743266e-13
128,6,Gamy,24,0.375,4.614459275744054e-13
128,6,Gamy,25,0.390625,4.770254359643076e-13
128,6,Gamy,26,0.40625,4.940233608159897e-13
128,6,Gamy,27,0.421875,5.125847739572968e-13
128,6,Gamy,28,0.4375,5.328758928528745e-13
128,6,Gamy,29,0.453125,5.550877959716613e-13
128,6,Gamy,30,0.46875,5.794406374085446e-13
128,6,Gamy,31,0.484375,6.061889080191551e-13
128,6,Gamy,32,0.5,6.356280380442449e-13
128,6,Gamy,33,0.515625,6.681025819684729e-13
128,6,Gamy,34,0.53125,7.040162064115193e-13
128,6,Gamy,35,0.546875,7.438436820336205e-13
128,6,Gamy,36,0.5625,7.881467527181309e-13
128,6,Gamy,37,0.578125,8.375947384435886e-13
128,6,Gamy,38,0.59375,8.929890734005442e-13
128,6,Gamy,39,0.609375,9.55295662389833e-13
128,6,Gamy,40,0.625,1.0256885140239223e-12
128,6,Gamy,41,0.640625,1.1056054464549844e-12
128,6,Gamy,42,0.65625,1.1968228346637265e-12
128,6,Gamy,43,0.671875,1.301556205218567e-12
128,6,Gamy,44,0.6875,1.422599105016497e-12
128,6,Gamy,45,0.703125,1.5635141128991698e-12
128,6,Gamy,46,0.71875,1.728903800815035e-12
128,6,Gamy,47,0.734375,1.924803046872776e-12
128,6,Gamy,48,0.75,2.1592508934263725e-12
128,6,Gamy,49,0.765625,2.4431580366052765e-12
128,6,Gamy,50,0.78125,2.7916463615614954e-12
128,6,Gamy,51,0.796875,3.226191649799107e-12
128,6,Gamy,52,0.8125,3.778173049028437e-12
128,6,Gamy,53,0.828125,4.495004453691117e-12
128,6,Gamy,54,0.84375,5.45129802182446e-12
128,6,Gamy,55,0.859375,6.77045883264977e-12
128,6,Gamy,56,0.875,8.669798565503385e-12
128,6,Gamy,57,0.890625,1.1564467912735815e-11
128,6,Gamy,58,0.90625,1.6340049981175248e-11
128,6,Gamy,59,0.921875,2.5209251572152138e-11
128,6,Gamy,60,0.9375,4.5253038491694504e-11
128,6,Gamy,61,0.953125,1.1223103039507284e-10
128,6,Gamy,62,0.96875,8.886426438379093e-10
128,6,Gamy,63,0.984375,5.770435457713312e-10
128,6,Gamy,64,1.0,1.106101085727183e-10
128,6,Gamz,0,0.0,0.0
128,6,Gamz,1,0.015625,1.5823552901460844e-14
128,6,Gamz,2,0.03125,3.613647460651822e-11
128,6,Gamz,3,0.046875,2.0123800959362715e-13
128,6,Gamz,4,0.0625,1.6893271212992644e-13
128,6,Gamz,5,0.078125,1.6046979015163863e-13
128,6,Gamz,6,0.09375,1.5739422307148792e-13
128,6,Gamz,7,0.109375,1.5636913438140464e-13
128,6,Gamz,8,0.125,1.5640136395765342e-13
128,6,Gamz,9,0.140625,1.5709613128327778e-13
128,6,Gamz,10,0.15625,1.582716474616519e-13
128,6,Gamz,11,0.171875,1.5983709934646357e-13
128,6,Gamz,12,0.1875,1.6174612167312065e-13
128,6,Gamz,13,0.203125,1.6397604677890386e-13
128,6,Gamz,14,0.21875,1.6651833816161177e-13
128,6,Gamz,15,0.234375,1.6937406098617346e-13
128,6,Gamz,16,0.25,1.7255056733960966e-13
128,6,Gamz,17,0.265625,1.760604810006816e-13
128,6,Gamz,18,0.28125,1.7992091320267107e-13
128,6,Gamz,19,0.296875,1.8415299053993892e-13
128,6,Gamz,20,0.3125,1.8878203238191992e-13
128,6,Gamz,21,0.328125,1.938375850813175e-13
128,6,Gamz,22,0.34375,1.99353704105172e-13
128,6,Gamz,23,0.359375,2.053695927944191e-13
128,6,Gamz,24,0.375,2.1192989334629398e-13
128,6,Gamz,25,0.390625,2.190857666065676e-13
128,6,Gamz,26,0.40625,2.2689560368069271e-13
128,6,Gamz,27,0.421875,2.354262696128596e-13
128,6,Gamz,28,0.4375,2.4475440136394955e-13
128,6,Gamz,29,0.453125,2.549681481893629e-13
128,6,Gamz,30,0.46875,2.6616909196518395e-13
128,6,Gamz,31,0.484375,2.7847487001435926e-13
128,6,Gamz,32,0.5,2.920220786218921e-13
128,6,Gamz,33,0.515625,3.0697001773876687e-13
128,6,Gamz,34,0.53125,3.235054197625539e-13
128,6,Gamz,35,0.546875,3.4184819413144196e-13
128,6,Gamz,36,0.5625,3.622588297426236e-13
128,6,Gamz,37,0.578125,3.850474734836848e-13
128,6,Gamz,38,0.59375,4.1058611942947016e-13
128,6,Gamz,39,0.609375,4.393235238572968e-13
128,6,Gamz,40,0.625,4.718055071848862e-13
128,6,Gamz,41,0.640625,5.087013227212656e-13
128,6,Gamz,42,0.65625,5.508388543823482e-13
128,6,Gamz,43,0.671875,5.992519350480521e-13
128,6,Gamz,44,0.6875,6.55246214856293e-13
128,6,Gamz,45,0.703125,7.204896540498579e-13
128,6,Gamz,46,0.71875,7.971416577435237e-13
128,6,Gamz,47,0.734375,8.880391421113401e-13
128,6,Gamz,48,0.75,9.969717554466547e-13
128,6,Gamz,49,0.765625,1.1290989885946695e-12
128,6,Gamz,50,0.78125,1.2915963558714673e-12
128,6,Gamz,51,0.796875,1.494696911215858e-12
128,6,Gamz,52,0.8125,1.7534279103953427e-12
128,6,Gamz,53,0.828125,2.090629738430872e-12
128,6,Gamz,54,0.84375,2.5425035696223488e-12
128,6,Gamz,55,0.859375,3.169450158430444e-12
128,6,Gamz,56,0.875,4.078981845512755e-12
128,6,Gamz,57,0.890625,5.479250852288918e-12
128,6,Gamz,58,0.90625,7.821788566373632e-12
128,6,Gamz,59,0.921875,1.2259046724161707e-11
128,6,Gamz,60,0.9375,2.258108753018243e-11
128,6,Gamz,61,0.953125,5.863461790117755e-11
128,6,Gamz,62,0.96875,5.083751256564008e-10
128,6,Gamz,63,0.984375,4.174175591108572e-10
128,6,Gamz,64,1.0,8.176508680743599e-11
128,6,Theta,0,0.0,0.0
128,6,Theta,1,0.015625,8.413210140249801e-14
128,6,Theta,2,0.03125,1.5028057148650306e-11
128,6,Theta,3,0.046875,8.96883592280794e-14
128,6,Theta,4,0.0625,7.561589088881999e-14
128,6,Theta,5,0.078125,7.19318222100352e-14
128,6,Theta,6,0.09375,7.061091517004383e-14
128,6,Theta,7,0.109375,7.03187826757718e-14
128,6,Theta,8,0.125,7.031246827884091e-14
128,6,Theta,9,0.140625,7.05931410820438e-14
128,6,Theta,10,0.15625,7.113643978342227e-14
128,6,Theta,11,0.171875,7.187528447593915e-14
128,6,Theta,12,0.1875,7.276300115348485e-14
128,6,Theta,13,0.203125,7.373415321416348e-14
128,6,Theta,14,0.21875,7.497326099753119e-14
128,6,Theta,15,0.234375,7.619327251955497e-14
128,6,Theta,16,0.25,7.762281022953165e-14
128,6,Theta,17,0.265625,7.919198927221109e-14
128,6,Theta,18,0.28125,8.10047935426256e-14
128,6,Theta,19,0.296875,8.283910232725955e-14
128,6,Theta,20,0.3125,8.496429579013138e-14
128,6,Theta,21,0.328125,8.725875551218838e-14
128,6,Theta,22,0.34375,8.974432166356862e-14
128,6,Theta,23,0.359375,9.241976257386913e-14
128,6,Theta,24,0.375,9.535996097306585e-14
128,6,Theta,25,0.390625,9.847888811382624e-14
128,6,Theta,26,0.40625,1.0200023486200935e-13
128,6,Theta,27,0.421875,1.059212168261579e-13
128,6,Theta,28,0.4375,1.1021171430408008e-13
128,6,Theta,29,0.453125,1.1475397025465417e-13
128,6,Theta,30,0.46875,1.197293810589569e-13
128,6,Theta,31,0.484375,1.252857356902602e-13
128,6,Theta,32,0.5,1.3135295970156815e-13
128,6,Theta,33,0.515625,1.3811458818196523e-13
128,6,Theta,34,0.53125,1.4566957777312288e-13
128,6,Theta,35,0.546875,1.5376674609842192e-13
128,6,Theta,36,0.5625,1.629609133667058e-13
128,6,Theta,37,0.578125,1.733169111723748e-13
128,6,Theta,38,0.59375,1.8470807575593236e-13
128,6,Theta,39,0.609375,1.9779384733622388e-13
128,6,Theta,40,0.625,2.1208179320089232e-13
128,6,Theta,41,0.640625,2.2887436379574956e-13
128,6,Theta,42,0.65625,2.477500356687208e-13
128,6,Theta,43,0.671875,2.695880541487981e-13
128,6,Theta,44,0.6875,2.945759286386824e-13
128,6,Theta,45,0.703125,3.241929379045291e-13
128,6,Theta,46,0.71875,3.5838729823275084e-13
128,6,Theta,47,0.734375,3.9957307281974243e-13
128,6,Theta,48,0.75,4.4845730756882705e-13
128,6,Theta,49,0.765625,5.074994182625413e-13
128,6,Theta,50,0.78125,5.807719421753391e-13
128,6,Theta,51,0.796875,6.717299665613243e-13
128,6,Theta,52,0.8125,7.878727502077475e-13
128,6,Theta,53,0.828125,9.389378531520557e-13
128,6,Theta,54,0.84375,1.1415378480407484e-12
128,6,Theta,55,0.859375,1.421859993622722e-12
128,6,Theta,56,0.875,1.828722293374246e-12
128,6,Theta,57,0.890625,2.453185321081781e-12
128,6,Theta,58,0.90625,3.4972907165103743e-12
128,6,Theta,59,0.921875,5.465628213280685e-12
128,6,Theta,60,0.9375,1.0019920607369114e-11
128,6,Theta,61,0.953125,2.579617063232988e-11
128,6,Theta,62,0.96875,2.1892734160569186e-10
128,6,Theta,63,0.984375,1.583345621487159e-10
128,6,Theta,64,1.0,4.221704546443679e-11
128,6,alpha,0,0.0,0.0
128,6,alpha,1,0.015625,1.2865116307057544e-22
128,6,alpha,2,0.03125,1.1240356864386462e-20
128,6,alpha,3,0.046875,2.444829848436415e-22
128,6,alpha,4,0.0625,2.1865418075648286e-22
128,6,alpha,5,0.078125,2.1202234679032484e-22
128,6,alpha,6,0.09375,2.0990616304867692e-22
128,6,alpha,7,0.109375,2.094863810721733e-22
128,6,alpha,8,0.125,2.10284162180071e-22
128,6,alpha,9,0.140625,2.1155761945694583e-22
128,6,alpha,10,0.15625,2.134670666911745e-22
128,6,alpha,11,0.171875,2.1585408200635763e-22
128,6,alpha,12,0.1875,2.1856234930713824e-22
128,6,alpha,13,0.203125,2.216927540817853e-22
128,6,alpha,14,0.21875,2.2526043879256353e-22
128,6,alpha,15,0.234375,2.2925786408481116e-22
128,6,alpha,16,0.25,2.336128564844451e-22
128,6,alpha,17,0.265625,2.3840714319680933e-22
128,6,alpha,18,0.28125,2.4367020579079307e-22
128,6,alpha,19,0.296875,2.494417152152612e-22
128,6,alpha,20,0.3125,2.5572278015662266e-22
128,6,alpha,21,0.328125,2.6250476877647843e-22
128,6,alpha,22,0.34375,2.7015918479943053e-22
128,6,alpha,23,0.359375,2.7815309374767356e-22
128,6,alpha,24,0.375,2.869999030207015e-22
128,6,alpha,25,0.390625,2.9674161394778303e-22
128,6,alpha,26,0.40625,3.073860988943114e-22
128,6,alpha,27,0.421875,3.1882465414038148e-22
128,6,alpha,28,0.4375,3.314399626812936e-22
128,6,alpha,29,0.453125,3.4528798683999263e-22
128,6,alpha,30,0.46875,3.6043474762315314e-22
128,6,alpha,31,0.484375,3.770385970004595e-22
128,6,alpha,32,0.5,3.953351024184904e-22
128,6,alpha,33,0.515625,4.1536840022943313e-22
128,6,alpha,34,0.53125,4.378353322140353e-22
128,6,alpha,35,0.546875,4.625462073683526e-22
128,6,alpha,36,0.5625,4.899920963378658e-22
128,6,alpha,37,0.578125,5.206892584283272e-22
128,6,alpha,38,0.59375,5.549444756044844e-22
128,6,alpha,39,0.609375,5.935831874464679e-22
128,6,alpha,40,0.625,6.372144592062204e-22
128,6,alpha,41,0.640625,6.86727047690892e-22
128,6,alpha,42,0.65625,7.431295968930137e-22
128,6,alpha,43,0.671875,8.081826780984837e-22
128,6,alpha,44,0.6875,8.828562283661769e-22
128,6,alpha,45,0.703125,9.699370348484233e-22
128,6,alpha,46,0.71875,1.0719791387002491e-21
128,6,alpha,47,0.734375,1.1929657383958429e-21
128,6,alpha,48,0.75,1.3372556969290237e-21
128,6,alpha,49,0.765625,1.512163752681002e-21
128,6,alpha,50,0.78125,1.7264455791712263e-21
128,6,alpha,51,0.796875,1.992746137754311e-21
128,6,alpha,52,0.8125,2.331116811012756e-21
128,6,alpha,53,0.828125,2.7676685779057245e-21
128,6,alpha,54,0.84375,3.348986690200133e-21
128,6,alpha,55,0.859375,4.146586461839916e-21
128,6,alpha,56,0.875,5.287270251668912e-21
128,6,alpha,57,0.890625,7.012454987711869e-21
128,6,alpha,58,0.90625,9.820544785968408e-21
128,6,alpha,59,0.921875,1.4949243301576646e-20
128,6,alpha,60,0.9375,2.6221744774811617e-20
128,6,alpha,61,0.953125,6.227317467648563e-20
128,6,alpha,62,0.96875,4.492078286545585e-19
128,6,alpha,63,0.984375,2.261809686885166e-19
128,6,alpha,64,1.0,2.3291744328661925e-20
128,6,betax,0,0.0,0.0
128,6,betax,1,0.015625,7.071110673199339e-23
128,6,betax,2,0.03125,1.1558255132261502e-20
128,6,betax,3,0.046875,2.209307726991185e-22
128,6,betax,4,0.0625,1.9757110813908023e-22
128,6,betax,5,0.078125,1.9154156272826402e-22
128,6,betax,6,0.09375,1.8959289969472961e-22
128,6,betax,7,0.109375,1.8930819217398907e-22
128,6,betax,8,0.125,1.8993311354150037e-22
128,6,betax,9,0.140625,1.9116615483129629e-22
128,6,betax,10,0.15625,1.928695390974373e-22
128,6,betax,11,0.171875,1.9497637328079165e-22
128,6,betax,12,0.1875,1.974546901424626e-22
128,6,betax,13,0.203125,2.0029206249141843e-22
128,6,betax,14,0.21875,2.0348778942837447e-22
128,6,betax,15,0.234375,2.0704915531006338e-22
128,6,betax,16,0.25,2.1098953076446156e-22
128,6,betax,17,0.265625,2.153273374095205e-22
128,6,betax,18,0.28125,2.2008552143577093e-22
128,6,betax,19,0.296875,2.2529151677023765e-22
128,6,betax,20,0.3125,2.309773073433169e-22
128,6,betax,21,0.328125,2.3717975150014166e-22
128,6,betax,22,0.34375,2.4394105833282455e-22
128,6,betax,23,0.359375,2.513093396758236e-22
128,6,betax,24,0.375,2.5933940177609853e-22
128,6,betax,25,0.390625,2.680937483856654e-22
128,6,betax,26,0.40625,2.776436322505321e-22
128,6,betax,27,0.421875,2.8807046528565834e-22
128,6,betax,28,0.4375,2.99467491583633e-22
128,6,betax,29,0.453125,3.1194176547430095e-22
128,6,betax,30,0.46875,3.2561666407840214e-22
128,6,betax,31,0.484375,3.4063475539618045e-22
128,6,betax,32,0.5,3.5716152795394518e-22
128,6,betax,33,0.515625,3.7538989351139114e-22
128,6,betax,34,0.53125,3.9554563293409826e-22
128,6,betax,35,0.546875,4.1789452151591695e-22
128,6,betax,36,0.5625,4.427509369154644e-22
128,6,betax,37,0.578125,4.704887320026331e-22
128,6,betax,38,0.59375,5.015557234247236e-22
128,6,betax,39,0.609375,5.364916876771065e-22
128,6,betax,40,0.625,5.759519947294737e-22
128,6,betax,41,0.640625,6.207388182964471e-22
128,6,betax,42,0.65625,6.718425897195716e-22
128,6,betax,43,0.671875,7.30497875275845e-22
128,6,betax,44,0.6875,7.982596196941966e-22
128,6,betax,45,0.703125,8.771092906375565e-22
128,6,betax,46,0.71875,9.696042322107356e-22
128,6,betax,47,0.734375,1.0790925725776157e-21
128,6,betax,48,0.75,1.2100285573878886e-21
128,6,betax,49,0.765625,1.3684472843002673e-21
128,6,betax,50,0.78125,1.5626968744771753e-21
128,6,betax,51,0.796875,1.804604949119126e-21
128,6,betax,52,0.8125,2.1114045328698005e-21
128,6,betax,53,0.828125,2.5090481389155096e-21
128,6,betax,54,0.84375,3.0382066305555326e-21
128,6,betax,55,0.859375,3.765806404875286e-21
128,6,betax,56,0.875,4.808957699326505e-21
128,6,betax,57,0.890625,6.389603776089328e-21
128,6,betax,58,0.90625,8.976345231245583e-21
128,6,betax,59,0.921875,1.3724483445626096e-20
128,6,betax,60,0.9375,2.426678330293249e-20
128,6,betax,61,0.953125,5.849157620553334e-20
128,6,betax,62,0.96875,4.35842088709558e-19
128,6,betax,63,0.984375,2.365559645833433e-19
128,6,betax,64,1.0,3.763593947911111e-20
128,6,betay,0,0.0,0.0
128,6,betay,1,0.015625,2.6423986383694454e-23
128,6,betay,2,0.03125,1.2039772297072617e-20
128,6,betay,3,0.046875,1.8267268255411238e-22
128,6,betay,4,0.0625,1.6298093182804965e-22
128,6,betay,5,0.078125,1.579289834285972e-22
128,6,betay,6,0.09375,1.5629297145011982e-22
128,6,betay,7,0.109375,1.5604413615772088e-22
128,6,betay,8,0.125,1.5655150940531055e-22
128,6,betay,9,0.140625,1.5756333864126264e-22
128,6,betay,10,0.15625,1.5896468243281453e-22
128,6,betay,11,0.171875,1.6069969624171612e-22
128,6,betay,12,0.1875,1.6274185953476125e-22
128,6,betay,13,0.203125,1.6508058249771837e-22
128,6,betay,14,0.21875,1.6771510422099702e-22
128,6,betay,15,0.234375,1.706514720203797e-22
128,6,betay,16,0.25,1.7390069958309752e-22
128,6,betay,17,0.265625,1.774779047161543e-22
128,6,betay,18,0.28125,1.8140205749284643e-22
128,6,betay,19,0.296875,1.8569577278587864e-22
128,6,betay,20,0.3125,1.903855117060059e-22
128,6,betay,21,0.328125,1.9550165242048383e-22
128,6,betay,22,0.34375,2.0107903807058183e-22
128,6,betay,23,0.359375,2.0715748487053882e-22
128,6,betay,24,0.375,2.137822773178099e-22
128,6,betay,25,0.390625,2.210049968359642e-22
128,6,betay,26,0.40625,2.2888460105524883e-22
128,6,betay,27,0.421875,2.374883542388845e-22
128,6,betay,28,0.4375,2.4689337520898717e-22
128,6,betay,29,0.453125,2.5718818891948666e-22
128,6,betay,30,0.46875,2.6847485032487665e-22
128,6,betay,31,0.484375,2.808713168283242e-22
128,6,betay,32,0.5,2.945145594011157e-22
128,6,betay,33,0.515625,3.09564179753703e-22
128,6,betay,34,0.53125,3.262072699732122e-22
128,6,betay,35,0.546875,3.446638232760587e-22
128,6,betay,36,0.5625,3.651942090692837e-22
128,6,betay,37,0.578125,3.881085242610416e-22
128,6,betay,38,0.59375,4.137781025537015e-22
128,6,betay,39,0.609375,4.426505960207305e-22
128,6,betay,40,0.625,4.752699736840763e-22
128,6,betay,41,0.640625,5.123024561355176e-22
128,6,betay,42,0.65625,5.545711096272533e-22
128,6,betay,43,0.671875,6.031025786268258e-22
128,6,betay,44,0.6875,6.591912528749116e-22
128,6,betay,45,0.703125,7.244877820429866e-22
128,6,betay,46,0.71875,8.011248078679699e-22
128,6,betay,47,0.734375,8.918984582114399e-22
128,6,betay,48,0.75,1.0005334471740037e-21
128,6,betay,49,0.765625,1.132084860830494e-21
128,6,betay,50,0.78125,1.2935590574219427e-21
128,6,betay,51,0.796875,1.4949058637021831e-21
128,6,betay,52,0.8125,1.7506626597581155e-21
128,6,betay,53,0.828125,2.08279546031255e-21
128,6,betay,54,0.84375,2.5258692502588645e-21
128,6,betay,55,0.859375,3.1370494791626414e-21
128,6,betay,56,0.875,4.0169966362641185e-21
128,6,betay,57,0.890625,5.358000358838494e-21
128,6,betay,58,0.90625,7.570206360559018e-21
128,6,betay,59,0.921875,1.1678288109166806e-20
128,6,betay,60,0.9375,2.0961373138300393e-20
128,6,betay,61,0.953125,5.19597163896978e-20
128,6,betay,62,0.96875,4.1134845814621737e-19
128,6,betay,63,0.984375,2.6664939545689633e-19
128,6,betay,64,1.0,5.112390120112412e-20
128,6,betaz,0,0.0,0.0
128,6,betaz,1,0.015625,3.2543503508465752e-24
128,6,betaz,2,0.03125,1.2616997897084527e-20
128,6,betaz,3,0.046875,1.35053686029439e-22
128,6,betaz,4,0.0625,1.1979480810755983e-22
128,6,betaz,5,0.078125,1.1592233334488406e-22
128,6,betaz,6,0.09375,1.1465839163783161e-22
128,6,betaz,7,0.109375,1.1444407821795714e-22
128,6,betaz,8,0.125,1.1479806424310692e-22
128,6,betaz,9,0.140625,1.1552896517080802e-22
128,6,betaz,10,0.15625,1.1654947873891825e-22
128,6,betaz,11,0.171875,1.1781717155055045e-22
128,6,betaz,12,0.1875,1.1931184644004438e-22
128,6,betaz,13,0.203125,1.2102522385411245e-22
128,6,betaz,14,0.21875,1.2295644726473077e-22
128,6,betaz,15,0.234375,1.251098769458703e-22
128,6,betaz,16,0.25,1.274934386386019e-22
128,6,betaz,17,0.265625,1.301181973072622e-22
128,6,betaz,18,0.28125,1.3299805760051963e-22
128,6,betaz,19,0.296875,1.3614961114147655e-22
128,6,betaz,20,0.3125,1.3959227367193504e-22
128,6,betaz,21,0.328125,1.4334845042641447e-22
128,6,betaz,22,0.34375,1.4744376882305934e-22
128,6,betaz,23,0.359375,1.5190755104906084e-22
128,6,betaz,24,0.375,1.567731139225172e-22
128,6,betaz,25,0.390625,1.6207852821540904e-22
128,6,betaz,26,0.40625,1.6786720536290505e-22
128,6,betaz,27,0.421875,1.7418878451200733e-22
128,6,betaz,28,0.4375,1.8110010890126349e-22
128,6,betaz,29,0.453125,1.8866654213290927e-22
128,6,betaz,30,0.46875,1.9696338239371376e-22
128,6,betaz,31,0.484375,2.0607777757008966e-22
128,6,betaz,32,0.5,2.1611092994325503e-22
128,6,betaz,33,0.515625,2.2718087177106236e-22
128,6,betaz,34,0.53125,2.394258996998343e-22
128,6,betaz,35,0.546875,2.530088668138917e-22
128,6,betaz,36,0.5625,2.6812273346331626e-22
128,6,betaz,37,0.578125,2.8499721634279714e-22
128,6,betaz,38,0.59375,3.0390774544725705e-22
128,6,betaz,39,0.609375,3.2518674872193503e-22
128,6,betaz,40,0.625,3.4923848188098817e-22
128,6,betaz,41,0.640625,3.7655862334099744e-22
128,6,betaz,42,0.65625,4.0776032279767236e-22
128,6,betaz,43,0.671875,4.436094667294837e-22
128,6,betaz,44,0.6875,4.850731709256995e-22
128,6,betaz,45,0.703125,5.333870428056136e-22
128,6,betaz,46,0.71875,5.901508296704676e-22
128,6,betaz,47,0.734375,6.574665891853447e-22
128,6,betaz,48,0.75,7.381422258988189e-22
128,6,betaz,49,0.765625,8.360011064606095e-22
128,6,betaz,50,0.78125,9.56361523994658e-22
128,6,betaz,51,0.796875,1.1068088736909678e-21
128,6,betaz,52,0.8125,1.2984836591861991e-21
128,6,betaz,53,0.828125,1.5483230242333272e-21
128,6,betaz,54,0.84375,1.8831781884638215e-21
128,6,betaz,55,0.859375,2.3478619562597787e-21
128,6,betaz,56,0.875,3.022169401403653e-21
128,6,betaz,57,0.890625,4.06066104414554e-21
128,6,betaz,58,0.90625,5.7987959166772026e-21
128,6,betaz,59,0.921875,9.093356620327266e-21
128,6,betaz,60,0.9375,1.676494127004376e-20
128,6,betaz,61,0.953125,4.358186569524911e-20
128,6,betaz,62,0.96875,3.7905549639064096e-19
128,6,betaz,63,0.984375,3.127136201497611e-19
128,6,betaz,64,1.0,6.153481444321206e-20
128,6,Bx,0,0.0,0.0
128,6,Bx,1,0.015625,1.7962408180112806e-24
128,6,Bx,2,0.03125,1.3202718950233422e-20
128,6,Bx,3,0.046875,8.552326226573841e-23
128,6,Bx,4,0.0625,7.478836590205037e-23
128,6,Bx,5,0.078125,7.211843838104265e-23
128,6,Bx,6,0.09375,7.123045279854019e-23
128,6,Bx,7,0.109375,7.10455501382003e-23
128,6,Bx,8,0.125,7.123543132668678e-23
128,6,Bx,9,0.140625,7.167046282362123e-23
128,6,Bx,10,0.15625,7.22916666328071e-23
128,6,Bx,11,0.171875,7.307029007232512e-23
128,6,Bx,12,0.1875,7.399252569538009e-23
128,6,Bx,13,0.203125,7.505245452403999e-23
128,6,Bx,14,0.21875,7.62490460162024e-23
128,6,Bx,15,0.234375,7.758479086241725e-23
128,6,Bx,16,0.25,7.906441790775375e-23
128,6,Bx,17,0.265625,8.0694721198318e-23
128,6,Bx,18,0.28125,8.248429096153491e-23
128,6,Bx,19,0.296875,8.444344823226228e-23
128,6,Bx,20,0.3125,8.658427573657435e-23
128,6,Bx,21,0.328125,8.89207791821377e-23
128,6,Bx,22,0.34375,9.146897039998034e-23
128,6,Bx,23,0.359375,9.424721344394343e-23
128,6,Bx,24,0.375,9.727638066151624e-23
128,6,Bx,25,0.390625,1.0058033211131402e-22
128,6,Bx,26,0.40625,1.0418633107393924e-22
128,6,Bx,27,0.421875,1.081255439982683e-22
128,6,Bx,28,0.4375,1.1243370208280207e-22
128,6,Bx,29,0.453125,1.1715193093132976e-22
128,6,Bx,30,0.46875,1.2232765488934198e-22
128,6,Bx,31,0.484375,1.2801577002960374e-22
128,6,Bx,32,0.5,1.3428017400717196e-22
