prescription,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,maxAbsKret,cycle,axisLapse,axisTau,axisKret,muMin,muMax
max_domain_abs_K,9.9155273437497851e+00,1.4648437499999999e-04,1.7817361782738956e+03,1.1295191539862449e+03,6.4795124808246521e+02,4.2947691709470265e-01,1.9369660575141359e+02,2.4456682661284017e+06,1.7240000000000000e+03,6.2322307921803577e-01,6.0469657343472676e+00,4.3832680319179146e-01,1.9369654272926141e+02,1.9369654272926141e+02
max_domain_abs_K,9.9161132812497836e+00,1.4648437499999999e-04,1.7796606181321436e+03,1.1279843743877645e+03,6.4741790280720272e+02,4.2737653452559526e-01,1.9365880083926214e+02,2.4490313904185393e+06,1.7280000000000000e+03,6.2322311070884429e-01,6.0473309041294714e+00,4.4352207491254447e-01,1.9365889827340709e+02,1.9365889827340709e+02
max_domain_abs_K,9.9166992187497822e+00,1.4648437499999999e-04,1.7795286264461981e+03,1.1283365194486944e+03,6.4694112328109725e+02,4.2531112072619387e-01,1.9360706065532062e+02,2.5220563707260769e+06,1.7320000000000000e+03,6.2322314222030051e-01,6.0476960739301333e+00,4.4868995489038588e-01,1.9360716065446010e+02,1.9360716065446010e+02
max_domain_abs_K,9.9172851562497808e+00,1.4648437499999999e-04,1.7833623751015989e+03,1.1304453506238128e+03,6.4867341729862949e+02,4.2325407944385263e-01,1.9354122691350429e+02,2.6556106061642929e+06,1.7360000000000000e+03,6.2322317375102121e-01,6.0480612437492631e+00,4.5382726644178395e-01,1.9354125877435274e+02,1.9354125877435274e+02
max_domain_abs_K,9.9178710937497794e+00,1.4648437499999999e-04,1.7908894682229713e+03,1.1334635496238236e+03,6.5318988707218762e+02,4.2115498578888222e-01,1.9346720339532234e+02,2.7439305543345613e+06,1.7400000000000000e+03,6.2322320530001107e-01,6.0484264135868733e+00,4.5893084228131181e-01,1.9346714731897970e+02,1.9346714731897970e+02
max_domain_abs_K,9.9184570312497780e+00,1.4648437499999999e-04,1.7992493958156178e+03,1.1363038594063139e+03,6.5871734119844768e+02,4.1899410750237454e-01,1.9339105920798238e+02,2.7914615279686786e+06,1.7440000000000000e+03,6.2322323686652370e-01,6.0487915834429744e+00,4.6399752680783268e-01,1.9339097250254991e+02,1.9339097250254991e+02
max_domain_abs_K,9.9190429687497765e+00,1.4648437499999999e-04,1.8040328565429522e+03,1.1373807293754389e+03,6.6243187821391382e+02,4.1681565337574755e-01,1.9331394887034241e+02,2.8193492710954836e+06,1.7480000000000000e+03,6.2322326844993858e-01,6.0491567533175772e+00,4.6902417849297412e-01,1.9331390085694420e+02,1.9331390085694420e+02
max_domain_abs_K,9.9196289062497751e+00,1.4648437499999999e-04,1.8043885717543676e+03,1.1368097000377520e+03,6.6336651302468124e+02,4.1467351995466278e-01,1.9323252922330931e+02,2.8569229069549209e+06,1.7520000000000000e+03,6.2322330004972848e-01,6.0495219232106905e+00,4.7400767239478547e-01,1.9323252731342063e+02,1.9323252731342063e+02
max_domain_abs_K,9.9202148437497737e+00,1.4648437499999999e-04,1.8041015218560904e+03,1.1364133532669684e+03,6.6348356194929261e+02,4.1259253637542215e-01,1.9314409404167918e+02,2.9221369476712057e+06,1.7560000000000000e+03,6.2322333166549659e-01,6.0498870931223241e+00,4.7894490267946432e-01,1.9314407972862102e+02,1.9314407972862102e+02
max_domain_abs_K,9.9208007812497723e+00,1.4648437499999999e-04,1.8066072440381199e+03,1.1370631784415175e+03,6.6534712586703665e+02,4.1055467258649458e-01,1.9305071665459957e+02,3.0031479511352377e+06,1.7600000000000000e+03,6.2322336329700756e-01,6.0502522630524878e+00,4.8383278506477628e-01,1.9305063272610829e+02,1.9305063272610829e+02
max_domain_abs_K,9.9213867187497708e+00,1.4648437499999999e-04,1.8119488054267017e+03,1.1384540384406114e+03,6.6930554973072617e+02,4.0851975403230723e-01,1.9300859949032869e+02,3.0690264790139301e+06,1.7640000000000000e+03,6.2322339494410428e-01,6.0506174330011904e+00,4.8866825908108369e-01,1.9300885267960260e+02,1.9300885267960260e+02
max_domain_abs_K,9.9219726562497694e+00,1.4648437499999999e-04,1.8175761889152909e+03,1.1405999243748606e+03,6.7279488815629884e+02,4.0646738777079350e-01,1.9301840480111838e+02,3.1000493552489663e+06,1.7680000000000000e+03,6.2322342660576424e-01,6.0509826029684399e+00,4.9344828967483345e-01,1.9301855955948145e+02,1.9301855955948145e+02
max_domain_abs_K,9.9225585937497680e+00,1.4648437499999999e-04,1.8197858361034491e+03,1.1427399224194187e+03,6.7287236441934715e+02,4.0443281384627966e-01,1.9301077232859024e+02,3.0960407882762807e+06,1.7720000000000000e+03,6.2322345828024683e-01,6.0513477729542453e+00,4.9816987119863715e-01,1.9301083124428564e+02,1.9301083124428564e+02
max_domain_abs_K,9.9231445312497666e+00,1.4648437499999999e-04,1.8174387184458037e+03,1.1435436096291303e+03,6.6972921736548756e+02,4.0246819467402239e-01,1.9299216786803623e+02,3.0651702827215465e+06,1.7760000000000000e+03,6.2322348996623411e-01,6.0517129429586136e+00,5.0283002956267042e-01,1.9299219967837914e+02,1.9299219967837914e+02
max_domain_abs_K,9.9237304687497652e+00,1.4648437499999999e-04,1.8158286357944899e+03,1.1436876357133610e+03,6.6798266766267295e+02,4.0055623535086082e-01,1.9296344021056257e+02,3.0202162152714771e+06,1.7800000000000000e+03,6.2322352166275008e-01,6.0520781129815502e+00,5.0742582436147232e-01,1.9296351355401629e+02,1.9296351355401629e+02
max_domain_abs_K,9.9243164062497637e+00,1.4648437499999999e-04,1.8215594223353914e+03,1.1442920321198881e+03,6.7311672638048560e+02,3.9862903204172528e-01,1.9292119829272269e+02,2.9736027756404006e+06,1.7840000000000000e+03,6.2322355336910895e-01,6.0524432830230621e+00,5.1195435120121258e-01,1.9292130830528438e+02,1.9292130830528438e+02
max_domain_abs_K,9.9249023437497623e+00,1.4648437499999999e-04,1.8334792668604250e+03,1.1445279140399000e+03,6.8480868827332051e+02,3.9662066264913692e-01,1.9286369304124327e+02,2.9291192079793462e+06,1.7880000000000000e+03,6.2322358508493347e-01,6.0528084530831556e+00,5.1641274395167724e-01,1.9286377017901600e+02,1.9286377017901600e+02
max_domain_abs_K,9.9254882812497609e+00,1.4648437499999999e-04,1.8426748355646271e+03,1.1431467091283521e+03,6.9539376243837489e+02,3.9454709082072159e-01,1.9279448815317724e+02,2.9391939173200452e+06,1.7920000000000000e+03,6.2322361681014782e-01,6.0531736231618343e+00,5.2079817693939545e-01,1.9279448339180240e+02,1.9279448339180240e+02
max_domain_abs_K,9.9260742187497595e+00,1.4648437499999999e-04,1.8416132703234848e+03,1.1408572119304363e+03,6.9662994730831269e+02,3.9251152275711587e-01,1.9271977223184740e+02,3.0137633015157720e+06,1.7960000000000000e+03,6.2322364854488421e-01,6.0535387932591043e+00,5.2510786715556568e-01,1.9271970967958325e+02,1.9271970967958325e+02
max_domain_abs_K,9.9266601562497581e+00,1.4648437499999999e-04,1.8322443804978006e+03,1.1398511707368718e+03,6.8827508573927503e+02,3.9057248623002455e-01,1.9264301031724744e+02,3.0777103699799613e+06,1.8000000000000000e+03,6.2322368028936193e-01,6.0539039633749727e+00,5.2933907645675193e-01,1.9264295401024825e+02,1.9264295401024825e+02
max_domain_abs_K,9.9272460937497566e+00,1.4648437499999999e-04,1.8251474505261965e+03,1.1413217992626469e+03,6.7971538296720462e+02,3.8868433137377378e-01,1.9256305641488055e+02,3.1350247286471794e+06,1.8040000000000000e+03,6.2322371204382143e-01,6.0542691335094441e+00,5.3348911379373321e-01,1.9256303716810351e+02,1.9256303716810351e+02
max_domain_abs_K,9.9278320312497552e+00,1.4648437499999999e-04,1.8301169237906165e+03,1.1440105509276939e+03,6.8200408979649524e+02,3.8676811312848758e-01,1.9255367851164129e+02,3.2794735197883742e+06,1.8080000000000000e+03,6.2322374380849832e-01,6.0546343036625245e+00,5.3755533723401916e-01,1.9255394084141562e+02,1.9255394084141562e+02
max_domain_abs_K,9.9284179687497538e+00,1.4648437499999999e-04,1.8481022073110744e+03,1.1464685476488007e+03,6.9753963232502167e+02,3.8478291165225603e-01,1.9263290673237657e+02,3.3906248190279799e+06,1.8120000000000000e+03,6.2322377558232633e-01,6.0549994738342194e+00,5.4153515622757542e-01,1.9263318407536860e+02,1.9263318407536860e+02
max_domain_abs_K,9.9290039062497524e+00,1.4648437499999999e-04,1.8678311798119923e+03,1.1477679634934057e+03,7.1597752252994746e+02,3.8278632302756049e-01,1.9268355180283547e+02,3.4702127644009641e+06,1.8160000000000000e+03,6.2322380736297778e-01,6.0553646440245341e+00,5.4542603582413540e-01,1.9268382235090922e+02,1.9268382235090922e+02
max_domain_abs_K,9.9295898437497510e+00,1.4648437499999999e-04,1.8714995451315494e+03,1.1463956728620301e+03,7.2102623521788769e+02,3.8089389949231434e-01,1.9270717120879436e+02,3.5306633485765620e+06,1.8200000000000000e+03,6.2322383914876422e-01,6.0557298142334712e+00,5.4922549622115890e-01,1.9270737653807424e+02,1.9270737653807424e+02
max_domain_abs_K,9.9301757812497495e+00,1.4648437499999999e-04,1.8539068118378939e+03,1.1431140696508819e+03,7.0672272130611339e+02,3.7915657365712674e-01,1.9270922378991119e+02,3.5910175180390179e+06,1.8240000000000000e+03,6.2322387093864351e-01,6.0560949844610343e+00,5.5293111433115216e-01,1.9270935294636467e+02,1.9270935294636467e+02
max_domain_abs_K,9.9307617187497481e+00,1.4648437499999999e-04,1.8345389893365384e+03,1.1421787083038485e+03,6.8829760527737085e+02,3.7750909832543766e-01,1.9269492677295574e+02,3.6613500580822336e+06,1.8280000000000000e+03,6.2322390273206663e-01,6.0564601547072270e+00,5.5654052579918400e-01,1.9269502737081038e+02,1.9269502737081038e+02
max_domain_abs_K,9.9313476562497467e+00,1.4648437499999999e-04,1.8416631701078388e+03,1.1468468211811353e+03,6.9076151925907334e+02,3.7571006511198851e-01,1.9266570769387926e+02,3.7297315186167341e+06,1.8320000000000000e+03,6.2322393452883496e-01,6.0568253249720501e+00,5.6005142701016386e-01,1.9266582224700380e+02,1.9266582224700380e+02
max_domain_abs_K,9.9319335937497453e+00,1.4648437499999999e-04,1.8767218139968811e+03,1.1530773371393009e+03,7.1959862784168956e+02,3.7356829150931020e-01,1.9262049437541981e+02,3.7752082262505628e+06,1.8360000000000000e+03,6.2322396632903931e-01,6.0571904952555036e+00,5.6346157696389276e-01,1.9262061403315747e+02,1.9262061403315747e+02
max_domain_abs_K,9.9325195312497438e+00,1.4648437499999999e-04,1.9027587287832030e+03,1.1520092038159171e+03,7.4671302424340354e+02,3.7132169700657819e-01,1.9255967963256037e+02,3.7887737861372987e+06,1.8400000000000000e+03,6.2322399813303997e-01,6.0575556655575920e+00,5.6676879900809318e-01,1.9255975701528163e+02,1.9255975701528163e+02
max_domain_abs_K,9.9331054687497424e+00,1.4648437499999999e-04,1.8857614915159559e+03,1.1422710279460534e+03,7.3946201891996247e+02,3.6949948413417849e-01,1.9248716593242801e+02,3.7767306549096801e+06,1.8440000000000000e+03,6.2322402994142734e-01,6.0579208358783152e+00,5.6997098252729705e-01,1.9248717457903030e+02,1.9248717457903030e+02
max_domain_abs_K,9.9336914062497410e+00,1.4648437499999999e-04,1.8439665720195455e+03,1.1348106123699317e+03,7.0513387045370439e+02,3.6824701136431370e-01,1.9240796620158835e+02,3.7525571792934556e+06,1.8480000000000000e+03,6.2322406175493328e-01,6.0582860062176778e+00,5.7306608467209896e-01,1.9240793527480983e+02,1.9240793527480983e+02
max_domain_abs_K,9.9342773437497396e+00,1.4648437499999999e-04,1.8322362382897866e+03,1.1395118539782213e+03,6.8870897969603197e+02,3.6692438267091576e-01,1.9232434981290606e+02,3.7262857192152427e+06,1.8520000000000000e+03,6.2322409357433373e-01,6.0586511765756832e+00,5.7605213210405704e-01,1.9232432705220521e+02,1.9232432705220521e+02
max_domain_abs_K,9.9348632812497382e+00,1.4648437499999999e-04,1.8698304884339309e+03,1.1503836586817399e+03,7.1544084566213894e+02,3.6475222214821323e-01,1.9224582685019323e+02,3.6959191578200692e+06,1.8560000000000000e+03,6.2322412540040573e-01,6.0590163469523350e+00,5.7892722259726814e-01,1.9224621524543397e+02,1.9224621524543397e+02
max_domain_abs_K,9.9354492187497367e+00,1.4648437499999999e-04,1.9088221204497972e+03,1.1523214112541855e+03,7.5250626563463834e+02,3.6190875047172749e-01,1.9240878320591338e+02,3.6515928414438097e+06,1.8600000000000000e+03,6.2322415723303415e-01,6.0593815173476369e+00,5.8168952724690692e-01,1.9240913940997072e+02,1.9240913940997072e+02
max_domain_abs_K,9.9360351562497353e+00,1.4648437499999999e-04,1.8964446546963038e+03,1.1424575186702248e+03,7.5000276567418337e+02,3.5953118262508332e-01,1.9253719615025383e+02,3.6351308221128201e+06,1.8640000000000000e+03,6.2322418906929489e-01,6.0597466877615913e+00,5.8433729792363209e-01,1.9253755345180565e+02,1.9253755345180565e+02
max_domain_abs_K,9.9366210937497339e+00,1.4648437499999999e-04,1.8477538038247553e+03,1.1333620623490358e+03,7.1041368691550542e+02,3.5837391235794047e-01,1.9263127061630635e+02,3.7480036659119958e+06,1.8680000000000000e+03,6.2322422090646945e-01,6.0601118581942002e+00,5.8686886215614420e-01,1.9263160499695147e+02,1.9263160499695147e+02
max_domain_abs_K,9.9372070312497325e+00,1.4648437499999999e-04,1.8285872729187047e+03,1.1372576526085893e+03,6.8735661045600182e+02,3.5765704321300995e-01,1.9269347573715308e+02,3.8470838085093047e+06,1.8720000000000000e+03,6.2322425274273086e-01,6.0604770286454643e+00,5.8928262164869427e-01,1.9269375029188251e+02,1.9269375029188251e+02
max_domain_abs_K,9.9377929687497311e+00,1.4648437499999999e-04,1.8628339874096673e+03,1.1490053499428950e+03,7.0986391807404550e+02,3.5591634789702131e-01,1.9272848671888372e+02,3.9304127546531870e+06,1.8760000000000000e+03,6.2322428457700585e-01,6.0608421991153811e+00,5.9157705394016835e-01,1.9272870611513952e+02,1.9272870611513952e+02
max_domain_abs_K,9.9383789062497296e+00,1.4648437499999999e-04,1.8962292447112150e+03,1.1523502885897062e+03,7.3992675447848239e+02,3.5284495601187071e-01,1.9274008832641027e+02,3.9944374102587011e+06,1.8800000000000000e+03,6.2322431640881570e-01,6.0612073696039506e+00,5.9375071401677526e-01,1.9274028404116504e+02,1.9274028404116504e+02
max_domain_abs_K,9.9389648437497282e+00,1.4648437499999999e-04,1.8756690890411990e+03,1.1429456920285622e+03,7.2878401452814546e+02,3.4974148097474728e-01,1.9272971247291298e+02,4.0347893607821865e+06,1.8840000000000000e+03,6.2322434823814910e-01,6.0615725401111709e+00,5.9580223579101710e-01,1.9272990471479991e+02,1.9272990471479991e+02
max_domain_abs_K,9.9395507812497268e+00,1.4648437499999999e-04,1.8264187805776073e+03,1.1341514177847152e+03,6.8833665023715901e+02,3.4800104035268153e-01,1.9269781464106842e+02,4.1523638041462586e+06,1.8880000000000000e+03,6.2322438006538472e-01,6.0619377106370402e+00,5.9773033333073577e-01,1.9269798745113351e+02,1.9269798745113351e+02
max_domain_abs_K,9.9401367187497254e+00,1.4648437499999999e-04,1.8118810105164180e+03,1.1370603893359462e+03,6.7089479323355044e+02,3.4740876396611015e-01,1.9264653058343899e+02,4.2922817421901673e+06,1.8920000000000000e+03,6.2322441189123856e-01,6.0623028811815578e+00,5.9953380193789996e-01,1.9264665010911503e+02,1.9264665010911503e+02
max_domain_abs_K,9.9407226562497240e+00,1.4648437499999999e-04,1.8412279250727011e+03,1.1448684222514883e+03,6.9243940681069512e+02,3.4644368519167368e-01,1.9258020535625576e+02,4.4128570886903368e+06,1.8960000000000000e+03,6.2322444371668662e-01,6.0626680517447236e+00,6.0121151919805593e-01,1.9258026848396173e+02,1.9258026848396173e+02
max_domain_abs_K,9.9413085937497225e+00,1.4648437499999999e-04,1.8624956022286060e+03,1.1444203369215822e+03,7.1416487396813784e+02,3.4418536170830616e-01,1.9250272651257802e+02,4.5106472749186093e+06,1.9000000000000000e+03,6.2322447554286642e-01,6.0630332223265366e+00,6.0276244606609042e-01,1.9250276740509690e+02,1.9250276740509690e+02
max_domain_abs_K,9.9418945312497211e+00,1.4648437499999999e-04,1.8424930467205659e+03,1.1368392425547220e+03,7.0175533108531283e+02,3.4130872095144826e-01,1.9241526999756081e+02,4.5898197899368871e+06,1.9040000000000000e+03,6.2322450737099588e-01,6.0633983929269988e+00,6.0418562785097762e-01,1.9241531863024315e+02,1.9241531863024315e+02
max_domain_abs_K,9.9424804687497197e+00,1.4648437499999999e-04,1.8094568606710991e+03,1.1348104155326691e+03,6.7075814826417900e+02,3.3908716290020757e-01,1.9231726125627046e+02,4.6541659199623028e+06,1.9080000000000000e+03,6.2322453920233900e-01,6.0637635635461109e+00,6.0548019494589844e-01,1.9231731084599051e+02,1.9231731084599051e+02
max_domain_abs_K,9.9430664062497183e+00,1.4648437499999999e-04,1.8038877944325216e+03,1.1409490280641803e+03,6.5905746110171390e+02,3.3786913533988011e-01,1.9229018050851869e+02,4.7036319579305407e+06,1.9120000000000000e+03,6.2322457103820050e-01,6.0641287341838757e+00,6.0664536334286434e-01,1.9229071604796201e+02,1.9229071604796201e+02
max_domain_abs_K,9.9436523437497168e+00,1.4648437499999999e-04,1.8241059943172809e+03,1.1446213419226399e+03,6.7560924187062221e+02,3.3688029570231665e-01,1.9253289283523353e+02,4.7381126559585780e+06,1.9160000000000000e+03,6.2322460287795878e-01,6.0644939048402957e+00,6.0768044084066619e-01,1.9253339129759965e+02,1.9253339129759965e+02
max_domain_abs_K,9.9442382812497154e+00,1.4648437499999999e-04,1.8398783985697303e+03,1.1410796665312414e+03,6.9493058680794604e+02,3.3534343864803667e-01,1.9273091753491886e+02,4.7559933673208868e+06,1.9200000000000000e+03,6.2322463471739964e-01,6.0648590755153720e+00,6.0858483736317548e-01,1.9273136654404647e+02,1.9273136654404647e+02
max_domain_abs_K,9.9448242187497140e+00,1.4648437499999999e-04,1.8351649132690227e+03,1.1382401072406547e+03,6.9306556725542941e+02,3.3331197705078047e-01,1.9288846841265553e+02,4.7444364993525948e+06,1.9240000000000000e+03,6.2322466655299369e-01,6.0652242462091026e+00,6.0935804690419126e-01,1.9288885087416722e+02,1.9288885087416722e+02
max_domain_abs_K,9.9454101562497126e+00,1.4648437499999999e-04,1.8238599254820258e+03,1.1450173902135487e+03,6.7499255173827180e+02,3.3130045616151355e-01,1.9301040749680337e+02,4.6965259289760450e+06,1.9280000000000000e+03,6.2322469838230032e-01,6.0655894169214859e+00,6.0999964548669738e-01,1.9301074747382401e+02,1.9301074747382401e+02
max_domain_abs_K,9.9459960937497112e+00,1.4648437499999999e-04,1.8233276913479999e+03,1.1552623200861290e+03,6.6422364039052468e+02,3.2968036200852591e-01,1.9309928142808866e+02,4.6151103711593002e+06,1.9320000000000000e+03,6.2322473020377200e-01,6.0659545876525156e+00,6.1050929267828558e-01,1.9309961827974459e+02,1.9309961827974459e+02
max_domain_abs_K,9.9465820312497097e+00,1.4648437499999999e-04,1.8323429476530946e+03,1.1559173897639666e+03,6.7259100820654294e+02,3.2835809195574001e-01,1.9315523277573106e+02,4.5032659104394624e+06,1.9360000000000000e+03,6.2322476201661425e-01,6.0663197584021891e+00,6.1088673265494553e-01,1.9315556414137001e+02,1.9315556414137001e+02
max_domain_abs_K,9.9471679687497083e+00,1.4648437499999999e-04,1.8406792561267398e+03,1.1480480216492158e+03,6.8880377096777215e+02,3.2698400267594269e-01,1.9317921289526080e+02,4.5066129379034434e+06,1.9400000000000000e+03,6.2322479382069695e-01,6.0666849291705010e+00,6.1113179486801350e-01,1.9317950483213721e+02,1.9317950483213721e+02
