case,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,nmb_total,maxRefLev,cycle,axisLapse,axisTau,axisKret,maxAbsKret,eta_shift,S_beta
fixed_eta2,14.625000000000187,0.0046875,129.46482946957835,115.29989881808345,0.2908951109263919,3.0506071734731686,3.258783891609599,38.0,3.0,1524.0,0.6383101640388296,9.021191629614387,8.479446571152458,27.288516370267903,2.0,0.009375
fixed_eta2,14.643750000000184,0.0046875,129.42578456871496,115.2158581520672,0.2905052494811592,3.061427833232652,3.26107029493134,38.0,3.0,1528.0,0.6383676931574183,9.033160485125578,8.52365021742445,27.276977933585123,2.0,0.009375
fixed_eta2,14.66250000000018,0.0046875,129.38721142975075,115.1323017854971,0.29011215275263513,3.072244860716826,3.2630523214933795,38.0,3.0,1532.0,0.6384248085962114,9.045130415441252,8.584788741744907,27.26488165041127,2.0,0.009375
fixed_eta2,14.681250000000178,0.0046875,129.34904279303606,115.04916730540826,0.28971472129365383,3.083056935374567,3.2647343156237216,38.0,3.0,1536.0,0.6384815028797952,9.057101412733271,8.661362665266626,27.252232262715136,2.0,0.009375
fixed_eta2,14.700000000000175,0.0046875,129.31123430526665,114.96641612659772,0.2893125212147995,3.0938627050188474,3.2661210251457513,38.0,3.0,1540.0,0.638537769525058,9.069073469042793,8.74778812854753,27.239040453365043,2.0,0.009375
fixed_eta2,14.718750000000172,0.0046875,129.27376762258262,114.884036514922,0.28890555861826556,3.1046608085382785,3.2672176866447233,38.0,3.0,1544.0,0.638593603037088,9.081046576298553,8.838496793740994,27.225321244576467,2.0,0.009375
fixed_eta2,14.73750000000017,0.0046875,129.23665034959828,114.80204311796788,0.2884942879354767,3.115449889625696,3.268030061497784,38.0,3.0,1548.0,0.6386489990450213,9.093020726336634,8.932602997144464,27.211092163753964,2.0,0.009375
fixed_eta2,14.756250000000167,0.0046875,129.19991311024603,114.72047316122921,0.2880799778221613,3.1262286219685076,3.2685644092807067,38.0,3.0,1552.0,0.6387039540928848,9.104995910920593,9.033828990309466,27.19637146831971,2.0,0.009375
fixed_eta2,14.775000000000164,0.0046875,129.16360690434198,114.63938308271065,0.28766480863467164,3.136995759469247,3.268827396690548,38.0,3.0,1556.0,0.6387584649166819,9.11697212175197,9.146830505245456,27.18117665737881,2.0,0.009375
fixed_eta2,14.793750000000161,0.0046875,129.1277981728128,114.55884373542693,0.287251123454463,3.1477501933378527,3.268825953765985,38.0,3.0,1560.0,0.6388125282479881,9.128949350470625,9.274788960601924,27.165523408781425,2.0,0.009375
fixed_eta2,14.812500000000158,0.0046875,129.09257049705124,114.4789427106264,0.2868403406851116,3.158490987369194,3.2685671003126533,38.0,3.0,1564.0,0.6388661413752141,9.140927588659322,9.420490365693626,27.149424984594315,2.0,0.009375
fixed_eta2,14.831250000000155,0.0046875,129.05801835968657,114.39977833433032,0.2864323662411653,3.1692174080975812,3.268057770943077,38.0,3.0,1568.0,0.6389193028078798,9.152906827860553,9.58763107995075,27.132892063682423,2.0,0.009375
fixed_eta2,14.850000000000152,0.0046875,129.02423482706752,114.32144705343437,0.2860256444102851,3.179928958433272,3.267304666670741,38.0,3.0,1572.0,0.6389720126224309,9.164887059603586,9.778783014202608,27.11593290115398,2.0,0.009375
fixed_eta2,14.86875000000015,0.0046875,128.99130104609185,114.24403218172279,0.2856178037835762,3.1906254018267672,3.2663141560816715,38.0,3.0,1576.0,0.6390242718632467,9.17686827542988,9.992213157039838,27.098553684971048,2.0,0.009375
fixed_eta2,14.887500000000147,0.0046875,128.95927819632917,114.16759521545701,0.28520621774520927,3.2013068031204215,3.265092241334659,38.0,3.0,1580.0,0.639076081249557,9.18885046689923,10.222114152591057,27.08075896182896,2.0,0.009375
fixed_eta2,14.906250000000144,0.0046875,128.92820299437136,114.0921710136074,0.2847884051908269,3.2119735525505932,3.263644594298435,38.0,3.0,1584.0,0.6391274404573686,9.200833625575335,10.462841404149039,27.06255202916404,2.0,0.009375
fixed_eta2,14.925000000000141,0.0046875,128.89808628327734,114.01776576412409,0.2843627516712054,3.222626396642638,3.261976656385313,38.0,3.0,1588.0,0.6391783485261554,9.212817743008552,10.712862021266876,27.043935229503965,2.0,0.009375
fixed_eta2,14.943750000000138,0.0046875,128.8689132406221,113.94435662920563,0.28392918831011016,3.233266477944097,3.260093783378405,38.0,3.0,1592.0,0.6392288049912047,9.224802810734007,10.974650240441933,27.02491012563032,2.0,0.009375
fixed_eta2,14.962500000000135,0.0046875,128.8406465028383,113.87189481283148,0.28348955067167975,3.24389533200051,3.258001406464282,38.0,3.0,1596.0,0.6392788109626497,9.236788820291794,11.252075637387481,27.00547757159652,2.0,0.009375
fixed_eta2,14.981250000000133,0.0046875,128.8132338720559,113.8003141591229,0.28304698774777215,3.254514882027461,3.2557051759041657,38.0,3.0,1600.0,0.6393283692245697,9.248775763259337,11.549598774371072,26.985637718661316,2.0,0.009375
fixed_eta2,15.00000000000013,0.0046875,128.78661903797922,113.729543759905,0.2826044670392565,3.2651274109100155,3.2532110562327547,38.0,3.0,1604.0,0.6393774832735428,9.260763631274706,11.87357436168183,26.965390004296108,2.0,0.009375
fixed_eta2,15.018750000000127,0.0046875,128.76075242520386,113.6595204271068,0.28216351224746206,3.275735524528856,3.2505253512498467,38.0,3.0,1608.0,0.6394261562663537,9.272752416039506,12.231756907756377,26.944733168073235,2.0,0.009375
fixed_eta2,15.037500000000124,0.0046875,128.73559891558995,113.59019732878221,0.2817234656012959,3.286342147542808,3.247654651058423,38.0,3.0,1612.0,0.6394743906604132,9.284742109307826,12.629664504866573,26.92366532361219,2.0,0.009375
fixed_eta2,15.056250000000121,0.0046875,128.7111417102888,113.52154800179416,0.2812815307474694,3.2969504955125313,3.244605708834101,38.0,3.0,1616.0,0.6395221887757206,9.29673270287712,13.067211050268806,26.902184096582687,2.0,0.009375
fixed_eta2,15.075000000000118,0.0046875,128.68738369203436,113.45356708652064,0.28083348387110846,3.3075640493551184,3.2413852689235663,38.0,3.0,1620.0,0.6395695538795232,9.308724188595681,13.539473542296221,26.88028682031657,2.0,0.009375
fixed_eta2,15.093750000000115,0.0046875,128.6643458853008,113.38626822658478,0.28037421818176106,3.318186534032934,3.2379998779290635,38.0,3.0,1624.0,0.639616490855611,9.3207165583879,14.040869079605972,26.857970766494308,2.0,0.009375
fixed_eta2,15.112500000000113,0.0046875,128.6420626250831,113.31967867301631,0.2798983592026753,3.3288218592039165,3.2344557148941706,38.0,3.0,1628.0,0.6396630059668665,9.33270980428361,14.568214918595608,26.835233381267102,2.0,0.009375
fixed_eta2,15.13125000000011,0.0046875,128.6205744275037,113.25383113002019,0.2794012143919232,3.339474073294719,3.23075847445111,38.0,3.0,1632.0,0.6397091060000533,9.344703918436428,15.120499663355492,26.812072497559075,2.0,0.009375
fixed_eta2,15.150000000000107,0.0046875,128.5999207457131,113.1887553804456,0.2788797969002029,3.3501473146438423,3.226913327733119,38.0,3.0,1636.0,0.6397547973920028,9.356698893124925,15.69825240778803,26.788486500147066,2.0,0.009375
fixed_eta2,15.168750000000104,0.0046875,128.58013561028673,113.12447293637491,0.2783337715232264,3.3608457365343467,3.222924972372817,38.0,3.0,1640.0,0.6398000859593407,9.368694720742326,16.305156106321455,26.764474429906603,2.0,0.009375
fixed_eta2,15.187500000000101,0.0046875,128.56124698678542,113.06099555432425,0.2777662186061031,3.371573455839988,3.218797769476662,38.0,3.0,1644.0,0.6398449773717292,9.380691393788489,16.949845737858674,26.740036023910193,2.0,0.009375
fixed_eta2,15.206250000000098,0.0046875,128.54327688982738,112.99832530003384,0.27718363986033334,3.382334498699422,3.214535934729991,38.0,3.0,1648.0,0.6398894778918625,9.392688904874122,17.644237503023618,26.71517169740107,2.0,0.009375
fixed_eta2,15.225000000000096,0.0046875,128.5262420201582,112.93645599194215,0.27659518061391375,3.3931327402287605,3.210143745308235,38.0,3.0,1652.0,0.6399335948552285,9.404687246737083,18.39873937835017,26.689882479807068,2.0,0.009375
fixed_eta2,15.243750000000093,0.0046875,128.51015554503215,112.87537611805561,0.27601147011074845,3.4039718804908388,3.2056257274233158,38.0,3.0,1656.0,0.6399773366048558,9.41668641226273,19.218862223898558,26.664169919884984,2.0,0.009375
fixed_eta2,15.26250000000009,0.0046875,128.49503038039248,112.81507360178762,0.27544325809692116,3.414855411687425,3.2009867886908583,38.0,3.0,1660.0,0.640020711969622,9.428686394498316,20.106120071482117,26.63803597516867,2.0,0.009375
fixed_eta2,15.281250000000087,0.0046875,128.48088357874468,112.75554159881784,0.27490024960597376,3.4257865762397968,3.1962322692755043,38.0,3.0,1664.0,0.6400637297432142,9.440687186656843,21.06074580592,26.611482898457588,2.0,0.009375
fixed_eta2,15.300000000000084,0.0046875,128.46773903820943,112.69678235085422,0.27439018563920153,3.4367683527893518,3.191367899969873,38.0,3.0,1668.0,0.6401063985534516,9.452688782114482,22.082546810470095,26.584513131085767,2.0,0.009375
fixed_eta2,15.318750000000081,0.0046875,128.45562664593726,112.63880724323027,0.2739182397767727,3.4478034367634316,3.1863996710476004,38.0,3.0,1672.0,0.6401487271856001,9.464691174409896,23.17047602385485,26.557129209211137,2.0,0.009375
fixed_eta2,15.337500000000079,0.0046875,128.44457959810592,112.58163455760564,0.2734869503946608,3.458894219614762,3.18133363070812,38.0,3.0,1676.0,0.6401907251654579,9.47669435725254,24.324325570736768,26.529333686755876,2.0,0.009375
fixed_eta2,15.356250000000076,0.0046875,128.43463159012566,112.5252865929255,0.27309654541525286,3.4700427989454674,3.176175644287173,38.0,3.0,1680.0,0.6402324032318412,9.488698324541394,25.5489679708719,26.501129076519877,2.0,0.009375
fixed_eta2,15.375000000000073,0.0046875,128.4258134056531,112.46978598884223,0.2727454531356851,3.4812509864074843,3.170931153093603,38.0,3.0,1684.0,0.6402737734402368,9.500703070389278,26.856780145105468,26.940424786755045,2.0,0.009375
fixed_eta2,15.39375000000007,0.0046875,128.41814864390616,112.4151509826753,0.27243102247238665,3.492520304001914,3.1656049727657094,38.0,3.0,1688.0,0.6403148489234602,9.512708589145673,28.26499267155574,28.34275008524151,2.0,0.009375
fixed_eta2,15.412500000000067,0.0046875,128.4116494593249,112.3613904859901,0.2721502990042001,3.503851997724758,3.160201164445512,38.0,3.0,1692.0,0.6403556435151259,9.524714875413391,29.790811301468615,29.84736644211872,2.0,0.009375
fixed_eta2,15.431250000000064,0.0046875,128.40631403098578,112.30850093023925,0.27190068714993554,3.5152470511854563,3.154722998838889,38.0,3.0,1696.0,0.6403961714999795,9.536721924059032,31.449137951960317,31.46640582354651,2.0,0.009375
fixed_eta2,15.450000000000061,0.0046875,128.40212787703632,112.25646703600486,0.2716804869737166,3.526706187369622,3.1491730163615674,38.0,3.0,1700.0,0.640436447652889,9.548729730221353,33.25294320898546,33.256528171278894,2.0,0.009375
fixed_eta2,15.468750000000059,0.0046875,128.53915566255444,112.34339296936864,0.273631836799116,3.5382546918037834,3.14355316999003,56.0,3.0,1704.0,0.6404764875218327,9.560738289322867,35.21252227653625,35.21252227655174,2.0,0.009375
fixed_eta2,15.487500000000056,0.0046875,128.49186776706108,112.2437933686812,0.27777449291668205,3.549752007207207,3.1378650245050554,56.0,3.0,1708.0,0.6405163077880136,9.572747597087735,37.33291433758632,37.332914337756264,2.0,0.009375
fixed_eta2,15.506250000000053,0.0046875,128.43969223216527,112.13733922753296,0.28351878619897075,3.561349723436016,3.1321099784236166,56.0,3.0,1712.0,0.6405559265217023,9.584757649565692,39.613805875241155,39.61380587544856,2.0,0.009375
fixed_eta2,15.52500000000005,0.0046875,128.44869115083182,112.09630905730245,0.2846606040561192,3.5730439732060866,3.1262894735420272,56.0,3.0,1716.0,0.6405953632260553,9.596768443158808,42.05459465589762,42.054594656059265,2.0,0.009375
fixed_eta2,15.543750000000047,0.0046875,128.47414770197696,112.07468697575115,0.2825320504957316,3.5848249707759496,3.1204051613094568,56.0,3.0,1720.0,0.6406346387013431,9.60877997464728,44.66066310580085,44.66066310582773,2.0,0.009375
fixed_eta2,15.562500000000044,0.0046875,128.46880717027588,112.02086016530993,0.28154683092477817,3.59667713739728,3.1144590044077924,56.0,3.0,1724.0,0.6406737748592,9.62079224121197,47.44551749704668,47.44551749717759,2.0,0.009375
fixed_eta2,15.581250000000042,0.0046875,128.45594921009751,111.95746460260759,0.28239895411359883,3.608586359060007,3.108453304537212,56.0,3.0,1728.0,0.6407127946255429,9.632805240454111,50.42951622816442,50.42951622833178,2.0,0.009375
fixed_eta2,15.600000000000039,0.0046875,128.46421790499232,111.91533666665225,0.2829320131130143,3.6205420856003228,3.102390661281656,56.0,3.0,1732.0,0.6407517220159731,9.644818970414777,53.63981324682307,53.63981324689603,2.0,0.009375
fixed_eta2,15.618750000000036,0.0046875,128.4787729193829,111.88043944762597,0.28237338451321775,3.6325348879701904,3.096273879234942,56.0,3.0,1736.0,0.640790582374622,9.656833429597347,57.11173082493352,57.11173082501486,2.0,0.009375
fixed_eta2,15.637500000000033,0.0046875,128.48290346341824,111.83511904264108,0.28169455757970696,3.6445559689712064,3.0901058486720436,56.0,3.0,1740.0,0.640829402695726,9.668848616995387,60.886754509454626,60.886754509639005,2.0,0.009375
fixed_eta2,15.65625000000003,0.0046875,128.48574806233148,111.78804737623634,0.2814250160241035,3.6565893710878457,3.089641743468321,56.0,3.0,1744.0,0.6408682114216228,9.680864532124334,65.00611315888526,65.00611315903835,2.0,0.009375
fixed_eta2,15.675000000000027,0.0046875,128.49536051988707,111.74767509052619,0.2812419619249882,3.6686174565983984,3.089937486346682,56.0,3.0,1748.0,0.6409070361795395,9.692881175026514,69.50623938912821,69.50623938914745,2.0,0.009375
fixed_eta2,15.693750000000025,0.0046875,128.5060595035512,111.70848320592259,0.28096667392098007,3.6806434953113993,3.090080101268864,56.0,3.0,1752.0,0.6409459060947018,9.704898546271588,74.42101103057546,74.42101103071244,2.0,0.009375
fixed_eta2,15.712500000000022,0.0046875,128.51462513924878,111.66708079675138,0.2807429655758595,3.6926739322104885,3.0900743655979377,56.0,3.0,1756.0,0.6409848530373328,9.716916647000996,79.78704418458649,79.78704418482945,2.0,0.009375
fixed_eta2,15.731250000000019,0.0046875,128.52506841243653,111.62741863808915,0.2805966421094272,3.7047174978937525,3.0899252425480617,56.0,3.0,1760.0,0.6410239116570501,9.728935478979732,85.6463367533858,85.64633675362464,2.0,0.009375
fixed_eta2,15.750000000000016,0.0046875,128.5391297629102,111.5913339785788,0.28039261803651594,3.7167842998712004,3.0896378287106243,56.0,3.0,1764.0,0.6410631194624027,9.740955044649104,92.04828891918353,92.04828891929304,2.0,0.009375
fixed_eta2,15.768750000000013,0.0046875,128.5548143621948,111.5568681128581,0.28005821412124277,3.728884278676242,3.089217246872593,56.0,3.0,1768.0,0.6411025169700609,9.752975347181641,99.05639598457316,99.05639598463065,2.0,0.009375
fixed_eta2,15.78750000000001,0.0046875,128.571345978296,111.52317876901012,0.2796289590311784,3.7410259893705735,3.088668506444282,56.0,3.0,1772.0,0.6411421479127214,9.764996390539373,106.75650115454604,106.7565011547875,2.0,0.009375
fixed_eta2,15.806250000000007,0.0046875,128.58950732824698,111.49097964361613,0.27915283159212545,3.753215680147381,3.087996360822989,56.0,3.0,1776.0,0.6411820594788302,9.777018179536357,115.2578213688882,115.25782136916646,2.0,0.009375
fixed_eta2,15.825000000000005,0.0046875,128.60954897457933,111.46050199904181,0.27863901117885576,3.765456915169076,3.0872051907679627,56.0,3.0,1780.0,0.6412223025608959,9.78904071990579,124.68681652602756,124.68681652622956,2.0,0.009375
fixed_eta2,15.843750000000002,0.0046875,128.63119573751356,111.43148468981403,0.2780726036833503,3.7777509504098066,3.0862989361116844,56.0,3.0,1784.0,0.6412629320023482,9.801064018371786,135.1834272620594,135.18342726207032,2.0,0.009375
fixed_eta2,15.862499999999999,0.0046875,128.65419144171545,111.40369305230092,0.2774387586576281,3.7900970690950233,3.0852810873589815,56.0,3.0,1788.0,0.6413040068476246,9.813088082725784,146.90278226291537,146.90278226315496,2.0,0.009375
fixed_eta2,15.881249999999996,0.0046875,128.67829742211885,111.37690031387947,0.276739550448278,3.802492490708786,3.084154736762192,56.0,3.0,1792.0,0.6413455906142995,9.825112921907808,160.01540727283395,160.01540727313713,2.0,0.009375
fixed_eta2,15.899999999999993,0.0046875,128.70359058505906,111.35118536820704,0.2759948513553561,3.8149320655153294,3.0829226775893144,56.0,3.0,1796.0,0.6413877516156672,9.837138546093279,174.70555788541793,174.70555788571698,2.0,0.009375
fixed_eta2,15.91874999999999,0.0046875,128.73042868526488,111.32691803098308,0.2752213594228824,3.827408423522205,3.0815875321294226,56.0,3.0,1800.0,0.6414305633576761,9.849164966786532,191.1791949797951,191.17919497998173,2.0,0.009375
fixed_eta2,15.937499999999988,0.0046875,128.75879512497352,111.30411071371357,0.27442257659147823,3.8399127912589424,3.0801518846607623,56.0,3.0,1804.0,0.6414741050170463,9.86119219692254,209.68495394533485,209.68495394539917,2.0,0.009375
fixed_eta2,15.956249999999985,0.0046875,128.78817550721857,111.28227372541699,0.2736069061008038,3.8524359156311863,3.0786183958361493,56.0,3.0,1808.0,0.6415184619960994,9.873220250978342,230.53401891798407,230.53401891830038,2.0,0.009375
fixed_eta2,15.974999999999982,0.0046875,128.81820334090716,111.26104464562692,0.2728012555929913,3.864968908553977,3.0769898796420603,56.0,3.0,1812.0,0.6415637265508058,9.88524914509555,254.11034181912245,254.1103418196289,2.0,0.009375
fixed_eta2,15.993749999999979,0.0046875,128.84901762728094,111.24055676060578,0.2720370871427833,3.8775041600712106,3.075269332194651,56.0,3.0,1816.0,0.641609998486314,9.897278897215285,280.8816792015831,280.8816792020976,2.0,0.009375
fixed_eta2,16.012499999999978,0.0046875,128.88086187803276,111.22105762982005,0.27132864649675553,3.890035989939588,3.073459911316108,56.0,3.0,1820.0,0.6416573859052301,9.909309527226677,311.41636541609466,311.4163654164594,2.0,0.009375
fixed_eta2,16.031249999999975,0.0046875,128.91363232655556,111.2024579448317,0.2706721700247168,3.9025607272572596,3.0715648750721694,56.0,3.0,1824.0,0.6417060059970083,9.921341057129782,346.39186835626305,346.3918683563466,2.0,0.009375
fixed_eta2,16.049999999999972,0.0046875,128.94705443957804,111.18448912419447,0.27006570385946077,3.9150765107112977,3.069587494580819,56.0,3.0,1828.0,0.6417559858743618,9.933373511213725,386.59394365013713,386.5939436504429,2.0,0.009375
fixed_eta2,16.06874999999997,0.0046875,128.98114423348073,111.16715242514411,0.26952157558907386,3.9275832648009885,3.0675309603053766,56.0,3.0,1832.0,0.6418074634709132,9.945406916251072,432.9324547729036,432.9324547735217,2.0,0.009375
fixed_eta2,16.087499999999967,0.0046875,129.01623520586264,111.15075629791221,0.2690554841121256,3.9400828899209905,3.0653983009556303,56.0,3.0,1836.0,0.6418605885084585,9.957441301709688,486.48638368066656,486.48638368152143,2.0,0.009375
fixed_eta2,16.106249999999964,0.0046875,129.0525917516081,111.13554581745225,0.2686702964176064,3.9525793714829613,3.063192330476408,56.0,3.0,1840.0,0.6419155235440241,9.969476699983455,548.5608326979345,548.5608326987124,2.0,0.009375
fixed_eta2,16.12499999999996,0.0046875,129.0901434227482,111.12143263499135,0.26836120683474046,3.9650785960618,3.0609156329122604,56.0,3.0,1844.0,0.6419724451150504,9.981513146643504,620.7556574799916,620.7556574804834,2.0,0.009375
fixed_eta2,16.143749999999958,0.0046875,129.12865164659098,111.10814632561659,0.26813312904709485,3.977587808500993,3.0585705853174434,56.0,3.0,1848.0,0.6420315449912186,9.99355068071194,705.0661794204964,705.0661794205398,2.0,0.009375
fixed_eta2,16.162499999999955,0.0046875,129.16805874801923,111.09558283555842,0.26800427824417333,3.990114764701321,3.0561594105053134,56.0,3.0,1852.0,0.6420930315221179,10.005589344959947,803.9954379496902,803.9954379501745,2.0,0.009375
fixed_eta2,16.181249999999952,0.0046875,129.2085440525423,111.08387973120574,0.2679903917760548,4.002666752338097,3.05368424572226,56.0,3.0,1856.0,0.6421571310654147,10.017629186231948,920.6348737125188,920.6348737133146,2.0,0.009375
fixed_eta2,16.19999999999995,0.0046875,129.25026853482277,111.07317469366365,0.268093865460079,4.015249721189682,3.0511472109568927,56.0,3.0,1860.0,0.6422240894684917,10.029670255797107,1058.732217475635,1058.732217476517,2.0,0.009375
fixed_eta2,16.218749999999947,0.0046875,129.29322169381857,111.06344211906091,0.2683157287516068,4.027867781314078,3.0485504617306094,56.0,3.0,1864.0,0.642294173533652,10.041712609728592,1222.7854738114422,1222.785473812285,2.0,0.009375
fixed_eta2,16.237499999999944,0.0046875,129.3373614057366,111.05461890303954,0.26866993894902513,4.040523118859376,3.045896215105047,56.0,3.0,1868.0,0.6423676723547711,10.053756309309286,1418.1432200570625,1418.1432200577965,2.0,0.009375
fixed_eta2,16.25624999999994,0.0046875,129.38281957242725,111.04682338669,0.26916963070029487,4.053216106970435,3.0431867432081607,56.0,3.0,1872.0,0.6424448983761799,10.065801421460247,1651.1264446932714,1651.1264446937168,2.0,0.009375
fixed_eta2,16.274999999999938,0.0046875,129.42835315461008,111.0404505239037,0.26977031163595655,4.065590103462928,3.2332345403427594,56.0,3.0,1876.0,0.6425261546011749,10.077848019043225,1929.2463478282448,1929.2463478285156,2.0,0.009375
fixed_eta2,16.293749999999935,0.0046875,129.47149942549498,111.03641359846632,0.2703666004123839,4.076910451084379,3.487482230363587,56.0,3.0,1880.0,0.6426115282234768,10.089896178807594,2261.4392945764635,2261.439294576839,2.0,0.009375
fixed_eta2,16.312499999999932,0.0046875,129.512529395729,111.03578673663517,0.2708884161184559,4.087005163987916,3.7737670107883856,56.0,3.0,1884.0,0.6427009689192371,10.101945977579533,2658.090674684309,2658.0906746849587,2.0,0.009375
fixed_eta2,16.33124999999993,0.0046875,129.55190026098524,111.0398475098232,0.27127188105894534,4.0956927368165275,4.097834964351916,56.0,3.0,1888.0,0.642794350648305,10.113997490562474,3130.6330998610174,3130.63309986232,2.0,0.009375
fixed_eta2,16.349999999999927,0.0046875,129.59037369986675,111.05030593768687,0.2714401699354306,4.102762817019031,4.46674388091959,56.0,3.0,1892.0,0.6428914466516309,10.12605078969375,3690.240143868552,3690.2401438705483,2.0,0.009375
fixed_eta2,16.368749999999924,0.0046875,129.62886059491188,111.06918887472068,0.2712954735282237,4.107970527704314,4.889217621570311,56.0,3.0,1896.0,0.6429918980014431,10.138105941470748,4344.735016411599,4344.735016413717,2.0,0.009375
fixed_eta2,16.38749999999992,0.0046875,129.66802320828623,111.09844158613268,0.2707570635377935,4.111029451986409,5.376115064801279,56.0,3.0,1900.0,0.643095175448614,10.150163004125114,5092.651192832489,5092.651192833664,2.0,0.009375
fixed_eta2,16.40624999999992,0.0046875,129.70800853256418,111.1396418211904,0.2698254699036996,4.111602644588235,5.941039966867205,56.0,3.0,1904.0,0.6432005346124465,10.162222024018309,5912.419916586432,5912.41991658802,2.0,0.009375
fixed_eta2,16.424999999999915,0.0046875,129.74848575559696,111.1940196784486,0.26865536123477196,4.109290776386309,6.601131037863222,56.0,3.0,1908.0,0.6433069660396371,10.174283031145032,6742.820213820365,6742.820213827094,2.0,0.009375
fixed_eta2,16.443749999999913,0.0046875,129.78868343899194,111.26245515588178,0.26766396446438023,4.103616612049548,7.378062672388109,56.0,3.0,1912.0,0.6434131444611513,10.186346033683495,7449.511938192061,7449.5119382048415,2.0,0.009375
fixed_eta2,16.46249999999991,0.0046875,129.82698701457534,111.3450418850953,0.267648896707939,4.094005486809764,8.299241322659725,56.0,3.0,1916.0,0.6435173864969818,10.198411011654946,7773.561209353845,7773.561209369018,2.0,0.009375
fixed_eta2,16.481249999999907,0.0046875,129.860342384731,111.44060143909458,0.26977611429209547,4.0797620869267845,9.399117191707653,56.0,3.0,1920.0,0.6436176342115287,10.210477909999305,7274.5006434511415,7445.109847962726,2.0,0.009375
fixed_eta2,16.499999999999904,0.0046875,129.88518099019802,111.54808706225838,0.27520882547915837,4.060044984528125,10.72033528257985,56.0,3.0,1924.0,0.6437114937020935,10.222546631805592,5348.188493669265,8793.770859018203,2.0,0.009375
fixed_eta2,16.5187499999999,0.0046875,129.90310443634814,111.67342197276854,0.28405382872302937,4.03384275679783,12.314085625469879,56.0,3.0,1928.0,0.6437963717159032,10.234617033112617,1592.4823090618736,12471.538606474563,2.0,0.009375
fixed_eta2,16.5374999999999,0.0046875,129.93646019768136,111.84637345517194,0.2941196363052346,3.999959735630599,14.238493150036971,56.0,3.0,1932.0,0.6438697608833075,10.246688921593513,2782.0490230597898,15724.211606019013,2.0,0.009375
fixed_eta2,16.556249999999896,0.0046875,130.06393500269178,112.15249289973613,0.3045130669852471,3.9570267723653645,16.55349751893752,56.0,3.0,1936.0,0.643929703987524,10.258762062260985,1318.1008784419967,19336.44511613041,2.0,0.009375
fixed_eta2,16.572656249999895,0.00234375,130.45529426263244,112.60985408208798,0.4421334990153767,3.910685321508529,19.395725267530842,62.0,4.0,1940.0,0.6439710804961825,10.269326883573266,17040.351563206517,20253.135869253758,2.0,0.0046875
fixed_eta2,16.5820312499999,0.00234375,130.38696538027972,112.70691382628878,0.4152135616539687,3.879136087675367,21.103852473150553,62.0,4.0,1944.0,0.6439892313103518,10.27536419993127,49293.95485803271,49293.9548580526,2.0,0.0046875
fixed_eta2,16.591406249999906,0.00234375,130.54791224335256,112.77067312136919,0.6664107878713609,3.844029386821438,22.971839160083277,62.0,4.0,1948.0,0.6440042872694741,10.281401671703554,98500.48589677646,98500.48589681275,2.0,0.0046875
fixed_eta2,16.59960937499991,0.001171875,131.12237763538326,113.44416250893073,0.7152625872008612,3.8103208333227405,24.88764593434722,68.0,5.0,1952.0,0.6440151855907698,10.286684565245533,168925.05592555722,169392.39517670544,2.0,0.00234375
fixed_eta2,16.604296874999914,0.001171875,132.5116245060435,114.51192259084905,1.1279633419247812,3.78951494035558,25.940366856155237,68.0,5.0,1956.0,0.6440204872242105,10.289703399114769,279498.5479546542,279498.54795492074,2.0,0.00234375
fixed_eta2,16.608984374999917,0.001171875,132.00285038629013,114.22494335322745,1.0017865436763798,3.7676914158172434,27.03290763172739,68.0,5.0,1960.0,0.6440250762579904,10.29272225615958,301421.57254055154,301421.5725409647,2.0,0.00234375
fixed_eta2,16.61367187499992,0.001171875,132.91390929510436,115.31857392811077,0.9192576149508979,3.7448491694607386,28.184272156344246,68.0,5.0,1964.0,0.6440290247033003,10.295741133168299,271667.1174848974,271667.11748514173,2.0,0.00234375
fixed_eta2,16.618359374999923,0.001171875,133.15054236326017,115.16790992401863,1.411411508329425,3.7209043039260488,29.478668208145756,68.0,5.0,1968.0,0.644032482645474,10.298760027476467,237107.79958339068,237107.79958366824,2.0,0.00234375
fixed_eta2,16.623046874999925,0.001171875,132.24004643778562,114.99184534247406,0.7872140030079307,3.695730866292708,30.97276640984254,68.0,5.0,1972.0,0.6440355907128963,10.30177893713335,246832.3032091974,297091.806624644,2.0,0.00234375
fixed_eta2,16.62773437499993,0.001171875,134.62425713422752,116.52039700440939,1.7595288492087917,3.669086875711336,32.721937492903734,68.0,5.0,1976.0,0.6440384151176357,10.304797860686168,130351.34673017866,345825.57142521744,2.0,0.00234375
fixed_eta2,16.63242187499993,0.001171875,134.7860449583625,117.29718722456532,1.2683431404147665,3.640803734702859,34.643663778495736,68.0,5.0,1980.0,0.6440409499619646,10.30781679680924,99480.95165296237,340265.08716936887,2.0,0.00234375
fixed_eta2,16.635351562499928,0.0005859375,135.3241460682171,115.8499302811131,3.3352609378011424,3.622174617070967,36.076567373552315,86.0,6.0,1984.0,0.6440423535713152,10.309703637607067,90048.55967645398,368997.24380488985,2.0,0.001171875
fixed_eta2,16.637695312499922,0.0005859375,135.35213496116666,116.45763241410958,2.8230792262572217,3.606751768940236,37.093338008615945,86.0,6.0,1988.0,0.6440434034722619,10.311213113118406,72394.09160291505,340517.4709242041,2.0,0.001171875
