gid,i,j,rho,z,axis_distance,block_edge_distance,coarse_fine_interface_distance,delta_C,delta_H,delta_M,delta_Z
30,7,30,5.1171875,-0.0234375,5.1171875,0.0234375,0.1171875,59.203662317531595,-7.958571509974367,4.101752640576066,0.009319384100424342
51,7,1,5.1171875,0.0234375,5.1171875,0.0234375,0.1171875,58.45633405204475,-7.945067316632906,3.783393208921476,0.00920544502605742
30,10,30,5.1640625,-0.0234375,5.1640625,0.0234375,0.1640625,51.63157660724693,1.81693434404667,49.24349224157357,-0.001062915671852119
51,10,1,5.1640625,0.0234375,5.1640625,0.0234375,0.1640625,51.52891387597883,1.810601767233644,49.19857708622443,-0.0010678450590759308
30,11,31,5.1796875,-0.0078125,5.1796875,0.0078125,0.1796875,49.62452704423549,0.26148228037952526,49.68745749548376,0.0006027518192148983
51,11,0,5.1796875,0.0078125,5.1796875,0.0078125,0.1796875,49.34748958007343,0.2620474652193508,49.41467708991703,0.000603169092261059
30,6,29,5.1015625,-0.0390625,5.1015625,0.0390625,0.1015625,49.04239226396002,0.21439689916700633,49.67522967631673,0.0020304369759476695
51,6,2,5.1015625,0.0390625,5.1015625,0.0390625,0.1015625,48.369305631061955,0.20859852879895013,49.00881756248815,0.0019929708853150974
51,8,1,5.1328125,0.0234375,5.1328125,0.0234375,0.1328125,48.22005882973427,-4.722670794355804,30.376637347836088,0.007047693366896281
30,8,30,5.1328125,-0.0234375,5.1328125,0.0234375,0.1328125,47.81816149177995,-4.728446382025665,29.87487113663807,0.007140684074907354
30,8,28,5.1328125,-0.0546875,5.1328125,0.0546875,0.1328125,47.72312515545449,2.1822213001165904,46.296430724360754,0.0010105131443388453
51,8,3,5.1328125,0.0546875,5.1328125,0.0546875,0.1328125,46.93673512176175,2.1810600296108404,45.52835109472277,0.0010107483124802462
51,6,3,5.1015625,0.0546875,5.1015625,0.0546875,0.1015625,38.68783296507639,2.319264640948979,37.04300571521331,0.0013794783490487794
30,6,28,5.1015625,-0.0546875,5.1015625,0.0546875,0.1015625,38.57264167502003,2.3207887784613157,36.898651928965265,0.0013810680674279615
30,11,28,5.1796875,-0.0546875,5.1796875,0.0546875,0.1796875,34.131380464670734,-1.5654198651304982,32.80677551556311,-0.00018010339313062764
51,11,3,5.1796875,0.0546875,5.1796875,0.0546875,0.1796875,33.63418685677566,-1.5625746829018046,32.3231881466294,-0.00017976989539196617
30,7,29,5.1171875,-0.0390625,5.1171875,0.0390625,0.1171875,32.72313034818276,-2.0094488737863343,26.05905730707349,0.001986887048057519
51,7,2,5.1171875,0.0390625,5.1171875,0.0390625,0.1171875,32.48939831634568,-2.017461172240431,25.77773418893994,0.0019395991682046596
30,3,31,5.0546875,-0.0078125,5.0546875,0.0078125,0.0546875,31.48959364141622,-2.120476239042543,25.972407319415986,0.0002599260841344589
51,3,0,5.0546875,0.0078125,5.0546875,0.0078125,0.0546875,31.29784543134667,-2.11497372937937,25.79456921285866,0.0002583926408192794
30,11,29,5.1796875,-0.0390625,5.1796875,0.0390625,0.1796875,28.707301750940232,0.4433107222964654,28.234397473786295,0.00019384342781049126
51,11,2,5.1796875,0.0390625,5.1796875,0.0390625,0.1796875,28.409231370800352,0.44244388578205546,27.94097374886209,0.00019454940282871743
51,5,0,5.0859375,0.0078125,5.0859375,0.0078125,0.0859375,26.35084416936588,2.8396837795426553,16.88114973037138,0.0028994013215512624
30,5,31,5.0859375,-0.0078125,5.0859375,0.0078125,0.0859375,26.138608915982473,2.8374881193907595,16.62239209377939,0.0028935476434804406
30,8,26,5.1328125,-0.0859375,5.1328125,0.0859375,0.1328125,25.358800705076042,0.23021971969231586,25.069716396597645,-0.00017862201337438528
51,8,5,5.1328125,0.0859375,5.1328125,0.0859375,0.1328125,25.1105255624947,0.22816318418921114,24.82393710243939,-0.0001757518531168422
30,7,26,5.1171875,-0.0859375,5.1171875,0.0859375,0.1171875,24.11000294370087,-0.08585429754880394,23.97192387483378,-0.00023863660511087818
51,7,5,5.1171875,0.0859375,5.1171875,0.0859375,0.1171875,23.92499337611281,-0.08677379200965143,23.786222210111255,-0.00023512814944061657
30,4,28,5.0703125,-0.0546875,5.0703125,0.0546875,0.0703125,22.59453582541754,-1.1428110038434822,21.386476410463764,-0.0004590118216150507
30,11,27,5.1796875,-0.0703125,5.1796875,0.0703125,0.1796875,22.536788108508524,-0.09333805934554015,22.536740997499574,-4.9214591581365316e-05
51,10,0,5.1640625,0.0078125,5.1640625,0.0078125,0.1640625,22.34406612382074,-2.0075362602211633,17.29165101816367,0.001072033677955175
30,10,31,5.1640625,-0.0078125,5.1640625,0.0078125,0.1640625,22.267816837044062,-2.0118307991396858,17.234863041199826,0.0010728184541670858
51,11,4,5.1796875,0.0703125,5.1796875,0.0703125,0.1796875,22.26087338115972,-0.09434196227149746,22.26097526259099,-4.909443685247926e-05
51,4,3,5.0703125,0.0546875,5.0703125,0.0546875,0.0703125,22.192475173939595,-1.1393598385193913,21.00689918610433,-0.0004561883562570301
30,9,29,5.1484375,-0.0390625,5.1484375,0.0390625,0.1484375,22.082355084308865,1.8494137383497176,20.105004911756065,0.001886941306320999
30,4,27,5.0703125,-0.0703125,5.0703125,0.0703125,0.0703125,22.01503695388812,-0.381454278526388,21.895086399348877,-5.2952777949840225e-05
51,9,2,5.1484375,0.0390625,5.1484375,0.0390625,0.1484375,21.864295706411415,1.844063442704805,19.904460017565498,0.001859718941001011
51,4,4,5.0703125,0.0703125,5.0703125,0.0703125,0.0703125,21.724641046873053,-0.3821235106810594,21.604908851026543,-5.2568536378835474e-05
30,2,29,5.0390625,-0.0390625,5.0390625,0.0390625,0.0390625,20.668791308045805,0.4746392577668594,20.239761462351062,9.973809367052363e-05
51,2,2,5.0390625,0.0390625,5.0390625,0.0390625,0.0390625,20.52256565171659,0.47362812176091407,20.09558671141987,0.00010036733270473558
30,9,26,5.1484375,-0.0859375,5.1484375,0.0859375,0.1484375,20.327570637074274,0.1176880180629849,20.239269694591176,-9.024335696072339e-05
30,10,26,5.1640625,-0.0859375,5.1640625,0.0859375,0.1640625,20.29141138410897,0.6475597450828798,19.985475774102373,1.0189718921928404e-05
51,10,5,5.1640625,0.0859375,5.1640625,0.0859375,0.1640625,19.970457249363562,0.6467153313667516,19.6676143524639,1.0341153144822849e-05
51,9,5,5.1484375,0.0859375,5.1484375,0.0859375,0.1484375,19.95412721706321,0.11736324706498033,19.86664895972593,-8.860757534578663e-05
30,3,28,5.0546875,-0.0546875,5.0546875,0.0546875,0.0546875,19.428481322211578,-0.9477290135704073,19.043813644545665,-0.0001403250982866464
30,7,27,5.1171875,-0.0703125,5.1171875,0.0703125,0.1171875,19.42259019739228,-0.2743716792492905,19.471013326724155,0.0008564052121395439
30,2,30,5.0390625,-0.0234375,5.0390625,0.0234375,0.0390625,19.31327102131116,0.9377325851701096,18.73387329374347,8.521458775737794e-05
51,7,4,5.1171875,0.0703125,5.1171875,0.0703125,0.1171875,19.22602262645485,-0.273981035877954,19.273626718399182,0.0008478737658741492
