receiver_gid,fine_j,fine_i,rho,z,variable,current,preserved,difference,captured,current_minus_captured,distance_to_known_seam
8,0,37,2.09375,-8.21875,Theta,-8.6581467611770665e-05,-8.6575989399718069e-05,-5.478212052596027e-09,-8.6581467611770679e-05,1.3552527156068805e-20,8.710541610959103
8,0,37,2.09375,-8.21875,alpha,0.77682874719813555,0.77682874719433304,3.8025138593411612e-12,0.77682874719813555,0,8.710541610959103
8,0,37,2.09375,-8.21875,betax,-0.00039651707246083674,-0.00039651729564368449,2.2318284774534153e-10,-0.00039651707246083679,5.4210108624275222e-20,8.710541610959103
8,0,37,2.09375,-8.21875,betay,-0.0036781772668878052,-0.0036781772588079065,-8.0798987292518554e-12,-0.0036781772668878052,0,8.710541610959103
8,0,37,2.09375,-8.21875,Bx,0.00050270835526100631,0.00050270835275676795,2.5042383531431733e-12,0.0005027083552610062,1.0842021724855044e-19,8.710541610959103
8,0,37,2.09375,-8.21875,By,-0.0029974863814202723,-0.0029974863834180666,1.9977942911086899e-12,-0.0029974863814202723,0,8.710541610959103
8,1,36,2.03125,-8.15625,chi,0.59594612914619183,0.59594612965732918,-5.1113735466401522e-10,0.59594612914619194,-1.1102230246251565e-16,8.673915863452331
8,1,36,2.03125,-8.15625,gxx,0.99271026901096748,0.99271026769532489,1.3156425948679384e-09,0.99271026901096771,-2.2204460492503131e-16,8.673915863452331
8,1,36,2.03125,-8.15625,gxy,-0.0065172709824045582,-0.0065172710302933059,4.7888747654878383e-11,-0.0065172709824045582,0,8.673915863452331
8,1,36,2.03125,-8.15625,gyy,1.0158253246508144,1.0158253251233271,-4.7251269563730602e-10,1.0158253246508142,2.2204460492503131e-16,8.673915863452331
8,1,36,2.03125,-8.15625,gzz,0.99169184720078518,0.99169184805396837,-8.5318319076321814e-10,0.99169184720078518,0,8.673915863452331
8,1,36,2.03125,-8.15625,Khat,-0.0017091703724808095,-0.0017091800133519723,9.6408711628120231e-09,-0.0017091703724808095,0,8.673915863452331
8,1,36,2.03125,-8.15625,Axx,0.0015822326657453768,0.0015822236380818326,9.0276635442317066e-09,0.0015822326657453768,0,8.673915863452331
8,1,36,2.03125,-8.15625,Axy,0.00053651624184432951,0.00053650852399485434,7.7178494751767995e-09,0.00053651624184432962,-1.0842021724855044e-19,8.673915863452331
8,1,36,2.03125,-8.15625,Ayy,-0.0033918894156442186,-0.0033918877201853945,-1.6954588241170632e-09,-0.0033918894156442182,-4.3368086899420177e-19,8.673915863452331
8,1,36,2.03125,-8.15625,Azz,0.0017238649648160635,0.0017238724424554432,-7.4776393796556484e-09,0.0017238649648160635,0,8.673915863452331
8,1,36,2.03125,-8.15625,Gamx,-0.00088447316359377328,-0.00088447015693747489,-3.0066562983896081e-09,-0.00088447316359377328,0,8.673915863452331
8,1,36,2.03125,-8.15625,Gamy,-0.0085000471113110872,-0.0085000416654954,-5.4458156872883023e-09,-0.0085000471113110872,0,8.673915863452331
8,1,36,2.03125,-8.15625,Theta,8.734625510392248e-06,8.7286198088967915e-06,6.0057014954565253e-09,8.734625510392248e-06,0,8.673915863452331
8,1,36,2.03125,-8.15625,alpha,0.77567563924576854,0.77567563924915706,-3.3885116934584403e-12,0.77567563924576854,0,8.673915863452331
8,1,36,2.03125,-8.15625,betax,-0.00041624878851939434,-0.00041624888073030669,9.2210912354135505e-11,-0.00041624878851939429,-5.4210108624275222e-20,8.673915863452331
8,1,36,2.03125,-8.15625,betay,-0.00380435636989094,-0.0038043564768180885,1.0692714855903285e-10,-0.00380435636989094,0,8.673915863452331
8,1,36,2.03125,-8.15625,Bx,0.00049226148264709885,0.00049226148834602065,-5.6989218032155176e-12,0.00049226148264709885,0,8.673915863452331
8,1,36,2.03125,-8.15625,By,-0.0030241310437795804,-0.0030241310421035587,-1.6760217345923589e-12,-0.00302413104377958,-4.3368086899420177e-19,8.673915863452331
8,1,37,2.09375,-8.15625,chi,0.59621638629823803,0.59621638683318712,-5.3494908502926819e-10,0.59621638629823803,0,8.6519337163000731
8,1,37,2.09375,-8.15625,gxx,0.99280751774846243,0.99280751654917798,1.1992844495267718e-09,0.99280751774846221,2.2204460492503131e-16,8.6519337163000731
8,1,37,2.09375,-8.15625,gxy,-0.0066860202249559211,-0.0066860207168859863,4.9193006525921623e-10,-0.0066860202249559211,0,8.6519337163000731
8,1,37,2.09375,-8.15625,gyy,1.015697209576478,1.0156972098761357,-2.996576320413169e-10,1.015697209576478,0,8.6519337163000731
8,1,37,2.09375,-8.15625,gzz,0.99172197480751512,0.99172197572078968,-9.1327456708256705e-10,0.99172197480751512,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Khat,-0.0017040302653776309,-0.0017040433272915878,1.3061913956913598e-08,-0.0017040302653776309,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Axx,0.0015755520002270068,0.0015755414487734515,1.0551453555286347e-08,0.0015755520002270068,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Axy,0.00055342506435466566,0.00055341375434059682,1.1310014068842932e-08,0.00055342506435466566,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Ayy,-0.0033822300393028448,-0.0033822287293723981,-1.3099304466655803e-09,-0.0033822300393028448,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Azz,0.0017213338019312827,0.0017213432317536113,-9.4298223285872035e-09,0.0017213338019312825,2.1684043449710089e-19,8.6519337163000731
8,1,37,2.09375,-8.15625,Gamx,-0.00089455168196381229,-0.00089454841405222599,-3.2679115863007424e-09,-0.00089455168196381229,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Gamy,-0.0085203405906498549,-0.0085203313626681619,-9.2279816930190828e-09,-0.0085203405906498549,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Theta,8.689511241539028e-06,8.6824678260428305e-06,7.043415496197554e-09,8.689511241539028e-06,0,8.6519337163000731
8,1,37,2.09375,-8.15625,alpha,0.77583973263261197,0.77583973263750095,-4.8889781112393393e-12,0.77583973263261208,-1.1102230246251565e-16,8.6519337163000731
8,1,37,2.09375,-8.15625,betax,-0.00042206892633637338,-0.00042206863938699766,-2.8694937571904777e-10,-0.00042206892633637338,0,8.6519337163000731
8,1,37,2.09375,-8.15625,betay,-0.0038267248621744574,-0.0038267248725628979,1.0388440541825306e-11,-0.0038267248621744574,0,8.6519337163000731
8,1,37,2.09375,-8.15625,Bx,0.00050704162633371304,0.00050704162955344807,-3.2197350254697943e-12,0.00050704162633371293,1.0842021724855044e-19,8.6519337163000731
8,1,37,2.09375,-8.15625,By,-0.0030198997413114419,-0.0030198997387428489,-2.5685929078145264e-12,-0.0030198997413114414,-4.3368086899420177e-19,8.6519337163000731
8,0,38,2.15625,-8.21875,chi,0.59797545477382907,0.59797545463185264,1.4197643061208964e-10,0.59797545477382918,-1.1102230246251565e-16,8.6891016958745517
8,0,38,2.15625,-8.21875,gxx,0.99280870999615756,0.99280870996147741,3.4680147642518477e-11,0.99280870999615756,0,8.6891016958745517
8,0,38,2.15625,-8.21875,gxy,-0.0066687799727917279,-0.0066687789643938237,-1.0083979042410651e-09,-0.0066687799727917279,0,8.6891016958745517
8,0,38,2.15625,-8.21875,gyy,1.0157255126415403,1.0157255129491956,-3.0765523462150668e-10,1.0157255126415401,2.2204460492503131e-16,8.6891016958745517
8,0,38,2.15625,-8.21875,gzz,0.99169292222382155,0.99169292194101311,2.8280844333039568e-10,0.99169292222382155,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Khat,-0.0016265276002499962,-0.0016265182286612184,-9.3715887777932189e-09,-0.0016265276002499962,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Axx,0.0015902564694161734,0.0015902614618078985,-4.9923917250661171e-09,0.0015902564694161734,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Axy,0.00055560199746404861,0.00055561142209887226,-9.4246348236477068e-09,0.00055560199746404861,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Ayy,-0.0034187058670545963,-0.0034187052917655854,-5.7528901087344764e-10,-0.0034187058670545967,4.3368086899420177e-19,8.6891016958745517
8,0,38,2.15625,-8.21875,Azz,0.0017421690606237521,0.0017421633712616769,5.6893620752063168e-09,0.0017421690606237521,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Gamx,-0.00086712247325081843,-0.00086712358134896357,1.1080981451427191e-09,-0.00086712247325081843,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Gamy,-0.0082483715253338901,-0.0082483809852145172,9.4598806271023461e-09,-0.0082483715253338901,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Theta,-8.449569094707665e-05,-8.4492315665978549e-05,-3.3752810981010819e-09,-8.449569094707665e-05,0,8.6891016958745517
8,0,38,2.15625,-8.21875,alpha,0.77699627637304014,0.77699627636907498,3.9651615324487466e-12,0.77699627637304003,1.1102230246251565e-16,8.6891016958745517
8,0,38,2.15625,-8.21875,betax,-0.00040158281469811137,-0.0004015836527487568,8.3805064542705546e-10,-0.00040158281469811137,0,8.6891016958745517
8,0,38,2.15625,-8.21875,betay,-0.0037008152069031622,-0.0037008154058574883,1.9895432610411712e-10,-0.0037008152069031622,0,8.6891016958745517
8,0,38,2.15625,-8.21875,Bx,0.0005173425899245033,0.00051734259452341363,-4.5989103367519157e-12,0.0005173425899245033,0,8.6891016958745517
8,0,38,2.15625,-8.21875,By,-0.0029930415232306286,-0.0029930415255306621,2.300033427604653e-12,-0.0029930415232306286,0,8.6891016958745517
8,0,39,2.21875,-8.21875,chi,0.59825896799843004,0.59825896800027456,-1.8445245331122351e-12,0.59825896799842992,1.1102230246251565e-16,8.6680594083249112
8,0,39,2.21875,-8.21875,gxx,0.9929084091245699,0.99290840873812447,3.8644543121080233e-10,0.9929084091245699,0,8.6680594083249112
8,0,39,2.21875,-8.21875,gxy,-0.0068288648246291606,-0.0068288638755232946,-9.4910586594804114e-10,-0.0068288648246291606,0,8.6680594083249112
8,0,39,2.21875,-8.21875,gyy,1.0155948300830846,1.0155948305034845,-4.203999370844258e-10,1.0155948300830844,2.2204460492503131e-16,8.6680594083249112
8,0,39,2.21875,-8.21875,gzz,0.99172306611350514,0.99172306607287042,4.0634717812793042e-11,0.99172306611350525,-1.1102230246251565e-16,8.6680594083249112
8,0,39,2.21875,-8.21875,Khat,-0.0016211220618208967,-0.0016211157111243844,-6.3506965122892695e-09,-0.0016211220618208972,4.3368086899420177e-19,8.6680594083249112
8,0,39,2.21875,-8.21875,Axx,0.0015703505019833254,0.0015703528398133286,-2.3378300031528382e-09,0.0015703505019833254,0,8.6680594083249112
8,0,39,2.21875,-8.21875,Axy,0.00057506348658600825,0.00057507040438119206,-6.9177951838054683e-09,0.00057506348658600836,-1.0842021724855044e-19,8.6680594083249112
8,0,39,2.21875,-8.21875,Ayy,-0.0034006501125939136,-0.0034006491084179985,-1.0041759151632745e-09,-0.0034006501125939136,0,8.6680594083249112
8,0,39,2.21875,-8.21875,Azz,0.0017446254179753248,0.001744621998952248,3.4190230768088581e-09,0.0017446254179753248,0,8.6680594083249112
8,0,39,2.21875,-8.21875,Gamx,-0.00087628757253144273,-0.00087628782206606312,2.4953462039734031e-10,-0.00087628757253144273,0,8.6680594083249112
8,0,39,2.21875,-8.21875,Gamy,-0.0082752777524912561,-0.0082752853141439091,7.5616526529903583e-09,-0.0082752777524912561,0,8.6680594083249112
8,0,39,2.21875,-8.21875,Theta,-9.309668180105972e-05,-9.3095074970715985e-05,-1.6068303437349841e-09,-9.309668180105972e-05,0,8.6680594083249112
8,0,39,2.21875,-8.21875,alpha,0.7771686013775575,0.77716860137468491,2.87259105391513e-12,0.7771686013775575,0,8.6680594083249112
8,0,39,2.21875,-8.21875,betax,-0.00040637688225717006,-0.00040637770648779099,8.2423062092943505e-10,-0.00040637688225717,-5.4210108624275222e-20,8.6680594083249112
8,0,39,2.21875,-8.21875,betay,-0.0037235579571505066,-0.003723558175663388,2.1851288140029013e-10,-0.0037235579571505066,0,8.6680594083249112
8,0,39,2.21875,-8.21875,Bx,0.00053194049164816007,0.00053194049756596765,-5.9178075851110123e-12,0.00053194049164816007,0,8.6680594083249112
8,0,39,2.21875,-8.21875,By,-0.0029884838748847255,-0.0029884838766287038,1.7439782257211434e-12,-0.0029884838748847255,0,8.6680594083249112
8,1,38,2.15625,-8.15625,chi,0.59649473303675282,0.59649473321929392,-1.8254109335202884e-10,0.59649473303675282,0,8.6303482059677066
8,1,38,2.15625,-8.15625,gxx,0.99290663770056264,0.99290663774515131,-4.4588666092693074e-11,0.99290663770056264,0,8.6303482059677066
8,1,38,2.15625,-8.15625,gxy,-0.0068518849843786263,-0.0068518862808902153,1.2965115890606338e-09,-0.0068518849843786263,0,8.6303482059677066
8,1,38,2.15625,-8.15625,gyy,1.0155662905448348,1.0155662901492779,3.9555692055159852e-10,1.0155662905448346,2.2204460492503131e-16,8.6303482059677066
8,1,38,2.15625,-8.15625,gzz,0.99175301530524551,0.99175301566885632,-3.6361080812952196e-10,0.99175301530524551,0,8.6303482059677066
8,1,38,2.15625,-8.15625,Khat,-0.001702145741330274,-0.0017021577905158454,1.204918557138647e-08,-0.0017021457413302743,2.1684043449710089e-19,8.6303482059677066
8,1,38,2.15625,-8.15625,Axx,0.0015665984362151352,0.0015665920174257743,6.4187893609232022e-09,0.0015665984362151354,-2.1684043449710089e-19,8.6303482059677066
8,1,38,2.15625,-8.15625,Axy,0.00057162483893366143,0.00057161272154603092,1.2117387630512615e-08,0.00057162483893366132,1.0842021724855044e-19,8.6303482059677066
8,1,38,2.15625,-8.15625,Ayy,-0.0033705131499688315,-0.0033705138896261309,7.3965729938466063e-10,-0.0033705131499688315,0,8.6303482059677066
8,1,38,2.15625,-8.15625,Azz,0.0017190511064191412,0.0017190584213132376,-7.3148940964769954e-09,0.0017190511064191412,0,8.6303482059677066
8,1,38,2.15625,-8.15625,Gamx,-0.00090625181042665065,-0.00090625038572903556,-1.4246976150905644e-09,-0.00090625181042665055,-1.0842021724855044e-19,8.6303482059677066
8,1,38,2.15625,-8.15625,Gamy,-0.0085430509311187532,-0.008543038768415093,-1.2162703660195673e-08,-0.0085430509311187532,0,8.6303482059677066
8,1,38,2.15625,-8.15625,Theta,9.8656527477350951e-06,9.8613131006089578e-06,4.3396471261372227e-09,9.8656527477350917e-06,3.3881317890172014e-21,8.6303482059677066
8,1,38,2.15625,-8.15625,alpha,0.77600865944869779,0.77600865945379582,-5.0980331067762563e-12,0.77600865944869779,0,8.6303482059677066
8,1,38,2.15625,-8.15625,betax,-0.0004273542169760134,-0.0004273531394823264,-1.0774936869931313e-09,-0.00042735421697601334,-5.4210108624275222e-20,8.6303482059677066
8,1,38,2.15625,-8.15625,betay,-0.0038489434800391717,-0.0038489432242407523,-2.5579841933867642e-10,-0.0038489434800391717,0,8.6303482059677066
8,1,38,2.15625,-8.15625,Bx,0.00052178656392235098,0.00052178655800946632,5.9128846567266247e-12,0.00052178656392235098,0,8.6303482059677066
8,1,38,2.15625,-8.15625,By,-0.0030155593396037645,-0.0030155593366465784,-2.957186145263746e-12,-0.0030155593396037649,4.3368086899420177e-19,8.6303482059677066
8,1,39,2.21875,-8.15625,chi,0.59678064433648048,0.59678064433410882,2.3716584252042594e-12,0.59678064433648048,0,8.6091623158847455
8,1,39,2.21875,-8.15625,gxx,0.99300970897573226,0.99300970947259048,-4.9685822123279877e-10,0.99300970897573226,0,8.6091623158847455
8,1,39,2.21875,-8.15625,gxy,-0.0070159039985744562,-0.0070159052188534261,1.2202789698850802e-09,-0.0070159039985744562,0,8.6091623158847455
8,1,39,2.21875,-8.15625,gyy,1.0154313097483605,1.0154313092078462,5.4051429998480671e-10,1.0154313097483605,0,8.6091623158847455
8,1,39,2.21875,-8.15625,gzz,0.9917841333136721,0.99178413336591686,-5.2244764070508154e-11,0.9917841333136721,0,8.6091623158847455
8,1,39,2.21875,-8.15625,Khat,-0.0016954232924737181,-0.0016954314576549481,8.1651812299313176e-09,-0.0016954232924737184,2.1684043449710089e-19,8.6091623158847455
8,1,39,2.21875,-8.15625,Axx,0.001544472804423437,0.0015444697986420044,3.0057814325631232e-09,0.0015444728044234372,-2.1684043449710089e-19,8.6091623158847455
8,1,39,2.21875,-8.15625,Axy,0.00059271233309769506,0.00059270343878960164,8.8943080934177077e-09,0.00059271233309769506,0,8.6091623158847455
8,1,39,2.21875,-8.15625,Ayy,-0.0033506037071570566,-0.0033506049982403759,1.291083319247821e-09,-0.0033506037071570566,0,8.6091623158847455
8,1,39,2.21875,-8.15625,Azz,0.0017218801364891003,0.0017218845323759132,-4.395886812978006e-09,0.0017218801364891003,0,8.6091623158847455
8,1,39,2.21875,-8.15625,Gamx,-0.00091668344085475131,-0.0009166831200245251,-3.2083022620966323e-10,-0.00091668344085475131,0,8.6091623158847455
8,1,39,2.21875,-8.15625,Gamy,-0.0085666012474070966,-0.0085665915252822588,-9.7221248378243086e-09,-0.0085666012474070984,1.7347234759768071e-18,8.6091623158847455
8,1,39,2.21875,-8.15625,Theta,5.0153267743944791e-08,4.8087343016290547e-08,2.0659247276542436e-09,5.0153267743933634e-08,1.1157012102115237e-20,8.6091623158847455
8,1,39,2.21875,-8.15625,alpha,0.77618241616664985,0.77618241617034311,-3.6932679137180457e-12,0.77618241616664985,0,8.6091623158847455
8,1,39,2.21875,-8.15625,betax,-0.00043239838804868841,-0.00043239732832360436,-1.0597250840521308e-09,-0.00043239838804868841,0,8.6091623158847455
8,1,39,2.21875,-8.15625,betay,-0.0038712381220241338,-0.0038712378410790007,-2.8094513304308122e-10,-0.0038712381220241338,0,8.6091623158847455
8,1,39,2.21875,-8.15625,Bx,0.00053649443578770702,0.0005364944281790972,7.6086098142399972e-12,0.00053649443578770691,1.0842021724855044e-19,8.6091623158847455
8,1,39,2.21875,-8.15625,By,-0.0030111129517916388,-0.0030111129495493808,-2.2422580285563765e-12,-0.0030111129517916392,4.3368086899420177e-19,8.6091623158847455
8,2,32,1.78125,-8.09375,chi,0.5934433250440585,0.59344332509051556,-4.645706042083475e-11,0.59344332504405839,1.1102230246251565e-16,8.7079626366475651
8,2,32,1.78125,-8.09375,gxx,0.9924278511458412,0.99242785103550457,1.1033662872250716e-10,0.99242785114584131,-1.1102230246251565e-16,8.7079626366475651
8,2,32,1.78125,-8.09375,gxy,-0.0059764202672836879,-0.0059764202914797558,2.4196067892334749e-11,-0.0059764202672836879,0,8.7079626366475651
8,2,32,1.78125,-8.09375,gyy,1.0161699841412171,1.0161699841746301,-3.3413050104513786e-11,1.0161699841412171,0,8.7079626366475651
8,2,32,1.78125,-8.09375,gzz,0.99163095726420336,0.99163095734216034,-7.7956974209314467e-11,0.99163095726420336,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Khat,-0.0016302848011923645,-0.0016302857745566139,9.7336424944444166e-10,-0.0016302848011923645,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Axx,0.0014606632312093547,0.0014606622554030838,9.7580627085591676e-10,0.0014606632312093547,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Axy,0.00049185260035440885,0.00049185171567883159,8.8467557726127494e-10,0.00049185260035440885,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Ayy,-0.003105714633800345,-0.00310571447302058,-1.607797649356979e-10,-0.0031057146338003454,4.3368086899420177e-19,8.7079626366475651
8,2,32,1.78125,-8.09375,Azz,0.0015655609269940537,0.0015655617579002534,-8.3090619974746094e-10,0.0015655609269940537,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Gamx,-0.00088096643306182377,-0.00088096619434061766,-2.3872120610574782e-10,-0.00088096643306182377,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Gamy,-0.0087305652181998497,-0.0087305646596799024,-5.585199473051583e-10,-0.0087305652181998497,0,8.7079626366475651
8,2,32,1.78125,-8.09375,Theta,0.00023351662020292452,0.00023351590308162262,7.1712130190245554e-10,0.00023351662020292449,2.7105054312137611e-20,8.7079626366475651
8,2,32,1.78125,-8.09375,alpha,0.77406520987523419,0.77406520987550687,-2.7267077484793845e-13,0.77406520987523419,0,8.7079626366475651
8,2,32,1.78125,-8.09375,betax,-0.00041056574996198655,-0.0004105657447211689,-5.2408176539828211e-12,-0.00041056574996198655,0,8.7079626366475651
8,2,32,1.78125,-8.09375,betay,-0.003871710773731777,-0.0038717107780098796,4.2781026117488796e-12,-0.0038717107737317779,8.6736173798840355e-19,8.7079626366475651
8,2,32,1.78125,-8.09375,Bx,0.00043649144258811102,0.00043649144308697386,-4.9886283255348718e-13,0.00043649144258811102,0,8.7079626366475651
8,2,32,1.78125,-8.09375,By,-0.0030622598430322346,-0.0030622598428418375,-1.9039717719104843e-13,-0.0030622598430322346,0,8.7079626366475651
8,2,33,1.84375,-8.09375,chi,0.59368404681464837,0.59368404675491782,5.9730553836345734e-11,0.59368404681464837,0,8.684267609087712
8,2,33,1.84375,-8.09375,gxx,0.99251671501925931,0.99251671516112061,-1.4186130048443601e-10,0.99251671501925942,-1.1102230246251565e-16,8.684267609087712
8,2,33,1.84375,-8.09375,gxy,-0.0061614164088688401,-0.0061614163777596103,-3.1109229775561076e-11,-0.0061614164088688401,0,8.684267609087712
