receiver_gid,coarse_j,coarse_i,rho,z,authoritative_writers,refresh_writers,authoritative_writer_count,consumer_count
46,19,23,3.21875,1.96875,same_level_receive:gid=47,,1,2
46,20,0,1.78125,2.03125,coarser_receive:gid=48,,1,4
46,20,1,1.84375,2.03125,coarser_receive:gid=48,,1,8
46,20,2,1.90625,2.03125,coarser_receive:gid=48,,1,10
46,20,3,1.96875,2.03125,coarser_receive:gid=48,,1,12
46,20,4,2.03125,2.03125,coarser_receive:gid=49,,1,14
46,20,5,2.09375,2.03125,coarser_receive:gid=49,,1,12
46,20,6,2.15625,2.03125,coarser_receive:gid=49,,1,10
46,20,7,2.21875,2.03125,coarser_receive:gid=49,,1,10
46,20,8,2.28125,2.03125,coarser_receive:gid=49,,1,10
46,20,9,2.34375,2.03125,coarser_receive:gid=49,,1,10
46,20,10,2.40625,2.03125,coarser_receive:gid=49,,1,10
46,20,11,2.46875,2.03125,coarser_receive:gid=49,,1,10
46,20,12,2.53125,2.03125,coarser_receive:gid=49,,1,10
46,20,13,2.59375,2.03125,coarser_receive:gid=49,,1,10
46,20,14,2.65625,2.03125,coarser_receive:gid=49,,1,10
46,20,15,2.71875,2.03125,coarser_receive:gid=49,,1,10
46,20,16,2.78125,2.03125,coarser_receive:gid=49,,1,10
46,20,17,2.84375,2.03125,coarser_receive:gid=49,,1,10
46,20,18,2.90625,2.03125,coarser_receive:gid=49,,1,10
46,20,19,2.96875,2.03125,coarser_receive:gid=49,,1,10
46,20,20,3.03125,2.03125,coarser_receive:gid=49,,1,8
46,20,21,3.09375,2.03125,coarser_receive:gid=49,,1,6
46,20,22,3.15625,2.03125,coarser_receive:gid=49,,1,4
46,20,23,3.21875,2.03125,coarser_receive:gid=49,,1,2
46,21,0,1.78125,2.09375,coarser_receive:gid=48,,1,3
46,21,1,1.84375,2.09375,coarser_receive:gid=48,,1,6
46,21,2,1.90625,2.09375,coarser_receive:gid=48,,1,8
46,21,3,1.96875,2.09375,coarser_receive:gid=48,,1,10
46,21,4,2.03125,2.09375,coarser_receive:gid=49,,1,12
46,21,5,2.09375,2.09375,coarser_receive:gid=49,,1,11
46,21,6,2.15625,2.09375,coarser_receive:gid=49,,1,10
46,21,7,2.21875,2.09375,coarser_receive:gid=49,,1,10
46,21,8,2.28125,2.09375,coarser_receive:gid=49,,1,10
46,21,9,2.34375,2.09375,coarser_receive:gid=49,,1,10
46,21,10,2.40625,2.09375,coarser_receive:gid=49,,1,10
46,21,11,2.46875,2.09375,coarser_receive:gid=49,,1,10
46,21,12,2.53125,2.09375,coarser_receive:gid=49,,1,10
46,21,13,2.59375,2.09375,coarser_receive:gid=49,,1,10
46,21,14,2.65625,2.09375,coarser_receive:gid=49,,1,10
46,21,15,2.71875,2.09375,coarser_receive:gid=49,,1,10
46,21,16,2.78125,2.09375,coarser_receive:gid=49,,1,10
46,21,17,2.84375,2.09375,coarser_receive:gid=49,,1,10
46,21,18,2.90625,2.09375,coarser_receive:gid=49,,1,10
46,21,19,2.96875,2.09375,coarser_receive:gid=49,,1,10
46,21,20,3.03125,2.09375,coarser_receive:gid=49,,1,8
46,21,21,3.09375,2.09375,coarser_receive:gid=49,,1,6
46,21,22,3.15625,2.09375,coarser_receive:gid=49,,1,4
46,21,23,3.21875,2.09375,coarser_receive:gid=49,,1,2
46,22,0,1.78125,2.15625,coarser_receive:gid=48,,1,2
46,22,1,1.84375,2.15625,coarser_receive:gid=48,,1,4
46,22,2,1.90625,2.15625,coarser_receive:gid=48,,1,6
46,22,3,1.96875,2.15625,coarser_receive:gid=48,,1,8
46,22,4,2.03125,2.15625,coarser_receive:gid=49,,1,10
46,22,5,2.09375,2.15625,coarser_receive:gid=49,,1,10
46,22,6,2.15625,2.15625,coarser_receive:gid=49,,1,10
46,22,7,2.21875,2.15625,coarser_receive:gid=49,,1,10
46,22,8,2.28125,2.15625,coarser_receive:gid=49,,1,10
46,22,9,2.34375,2.15625,coarser_receive:gid=49,,1,10
46,22,10,2.40625,2.15625,coarser_receive:gid=49,,1,10
46,22,11,2.46875,2.15625,coarser_receive:gid=49,,1,10
46,22,12,2.53125,2.15625,coarser_receive:gid=49,,1,10
46,22,13,2.59375,2.15625,coarser_receive:gid=49,,1,10
46,22,14,2.65625,2.15625,coarser_receive:gid=49,,1,10
46,22,15,2.71875,2.15625,coarser_receive:gid=49,,1,10
46,22,16,2.78125,2.15625,coarser_receive:gid=49,,1,10
46,22,17,2.84375,2.15625,coarser_receive:gid=49,,1,10
46,22,18,2.90625,2.15625,coarser_receive:gid=49,,1,10
46,22,19,2.96875,2.15625,coarser_receive:gid=49,,1,10
46,22,20,3.03125,2.15625,coarser_receive:gid=49,,1,8
46,22,21,3.09375,2.15625,coarser_receive:gid=49,,1,6
46,22,22,3.15625,2.15625,coarser_receive:gid=49,,1,4
46,22,23,3.21875,2.15625,coarser_receive:gid=49,,1,2
46,23,0,1.78125,2.21875,coarser_receive:gid=48,,1,1
46,23,1,1.84375,2.21875,coarser_receive:gid=48,,1,2
46,23,2,1.90625,2.21875,coarser_receive:gid=48,,1,3
46,23,3,1.96875,2.21875,coarser_receive:gid=48,,1,4
46,23,4,2.03125,2.21875,coarser_receive:gid=49,,1,5
46,23,5,2.09375,2.21875,coarser_receive:gid=49,,1,5
46,23,6,2.15625,2.21875,coarser_receive:gid=49,,1,5
46,23,7,2.21875,2.21875,coarser_receive:gid=49,,1,5
46,23,8,2.28125,2.21875,coarser_receive:gid=49,,1,5
46,23,9,2.34375,2.21875,coarser_receive:gid=49,,1,5
46,23,10,2.40625,2.21875,coarser_receive:gid=49,,1,5
46,23,11,2.46875,2.21875,coarser_receive:gid=49,,1,5
46,23,12,2.53125,2.21875,coarser_receive:gid=49,,1,5
46,23,13,2.59375,2.21875,coarser_receive:gid=49,,1,5
46,23,14,2.65625,2.21875,coarser_receive:gid=49,,1,5
46,23,15,2.71875,2.21875,coarser_receive:gid=49,,1,5
46,23,16,2.78125,2.21875,coarser_receive:gid=49,,1,5
46,23,17,2.84375,2.21875,coarser_receive:gid=49,,1,5
46,23,18,2.90625,2.21875,coarser_receive:gid=49,,1,5
46,23,19,2.96875,2.21875,coarser_receive:gid=49,,1,5
46,23,20,3.03125,2.21875,coarser_receive:gid=49,,1,4
46,23,21,3.09375,2.21875,coarser_receive:gid=49,,1,3
46,23,22,3.15625,2.21875,coarser_receive:gid=49,,1,2
46,23,23,3.21875,2.21875,coarser_receive:gid=49,,1,1
47,18,0,2.78125,1.90625,same_level_receive:gid=46,,1,1
47,18,1,2.84375,1.90625,same_level_receive:gid=46,,1,2
47,18,2,2.90625,1.90625,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,3
47,18,3,2.96875,1.90625,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,4
47,18,4,3.03125,1.90625,local_active_restriction,,1,5
47,18,5,3.09375,1.90625,local_active_restriction,,1,5
47,18,6,3.15625,1.90625,local_active_restriction,,1,5
47,18,7,3.21875,1.90625,local_active_restriction,,1,5
47,18,8,3.28125,1.90625,local_active_restriction,,1,5
47,18,9,3.34375,1.90625,local_active_restriction,,1,5
47,18,10,3.40625,1.90625,local_active_restriction,,1,5
47,18,11,3.46875,1.90625,local_active_restriction,,1,5
47,18,12,3.53125,1.90625,local_active_restriction,,1,5
47,18,13,3.59375,1.90625,local_active_restriction,,1,5
47,18,14,3.65625,1.90625,local_active_restriction,,1,5
47,18,15,3.71875,1.90625,local_active_restriction,,1,5
47,18,16,3.78125,1.90625,local_active_restriction,,1,5
47,18,17,3.84375,1.90625,local_active_restriction,,1,5
47,18,18,3.90625,1.90625,local_active_restriction,,1,5
47,18,19,3.96875,1.90625,local_active_restriction,,1,5
47,18,20,4.03125,1.90625,same_level_receive:gid=55,same_level_local_refresh:gid=55,1,4
47,18,21,4.09375,1.90625,same_level_receive:gid=55,same_level_local_refresh:gid=55,1,3
47,18,22,4.15625,1.90625,same_level_receive:gid=55,,1,2
47,18,23,4.21875,1.90625,same_level_receive:gid=55,,1,1
47,19,0,2.78125,1.96875,same_level_receive:gid=46,,1,2
47,19,1,2.84375,1.96875,same_level_receive:gid=46,,1,4
47,19,2,2.90625,1.96875,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,6
47,19,3,2.96875,1.96875,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,8
47,19,4,3.03125,1.96875,local_active_restriction,,1,10
47,19,5,3.09375,1.96875,local_active_restriction,,1,10
47,19,6,3.15625,1.96875,local_active_restriction,,1,10
47,19,7,3.21875,1.96875,local_active_restriction,,1,10
47,19,8,3.28125,1.96875,local_active_restriction,,1,10
47,19,9,3.34375,1.96875,local_active_restriction,,1,10
47,19,10,3.40625,1.96875,local_active_restriction,,1,10
47,19,11,3.46875,1.96875,local_active_restriction,,1,10
47,19,12,3.53125,1.96875,local_active_restriction,,1,10
47,19,13,3.59375,1.96875,local_active_restriction,,1,10
47,19,14,3.65625,1.96875,local_active_restriction,,1,10
47,19,15,3.71875,1.96875,local_active_restriction,,1,10
47,19,16,3.78125,1.96875,local_active_restriction,,1,10
47,19,17,3.84375,1.96875,local_active_restriction,,1,10
47,19,18,3.90625,1.96875,local_active_restriction,,1,10
47,19,19,3.96875,1.96875,local_active_restriction,,1,10
47,19,20,4.03125,1.96875,same_level_receive:gid=55,same_level_local_refresh:gid=55,1,8
47,19,21,4.09375,1.96875,same_level_receive:gid=55,same_level_local_refresh:gid=55,1,6
47,19,22,4.15625,1.96875,same_level_receive:gid=55,,1,4
47,19,23,4.21875,1.96875,same_level_receive:gid=55,,1,2
47,20,0,2.78125,2.03125,coarser_receive:gid=49,,1,2
47,20,1,2.84375,2.03125,coarser_receive:gid=49,,1,4
47,20,2,2.90625,2.03125,coarser_receive:gid=49,,1,6
47,20,3,2.96875,2.03125,coarser_receive:gid=49,,1,8
47,20,4,3.03125,2.03125,coarser_receive:gid=49,,1,10
47,20,5,3.09375,2.03125,coarser_receive:gid=49,,1,10
47,20,6,3.15625,2.03125,coarser_receive:gid=49,,1,10
47,20,7,3.21875,2.03125,coarser_receive:gid=49,,1,10
47,20,8,3.28125,2.03125,coarser_receive:gid=49,,1,10
47,20,9,3.34375,2.03125,coarser_receive:gid=49,,1,10
47,20,10,3.40625,2.03125,coarser_receive:gid=49,,1,10
47,20,11,3.46875,2.03125,coarser_receive:gid=49,,1,10
47,20,12,3.53125,2.03125,coarser_receive:gid=49,,1,10
47,20,13,3.59375,2.03125,coarser_receive:gid=49,,1,10
47,20,14,3.65625,2.03125,coarser_receive:gid=49,,1,10
47,20,15,3.71875,2.03125,coarser_receive:gid=49,,1,10
47,20,16,3.78125,2.03125,coarser_receive:gid=49,,1,10
47,20,17,3.84375,2.03125,coarser_receive:gid=49,,1,10
47,20,18,3.90625,2.03125,coarser_receive:gid=49,,1,10
47,20,19,3.96875,2.03125,coarser_receive:gid=49,,1,10
47,20,20,4.03125,2.03125,coarser_receive:gid=61,,1,8
47,20,21,4.09375,2.03125,coarser_receive:gid=61,,1,6
47,20,22,4.15625,2.03125,coarser_receive:gid=61,,1,4
47,20,23,4.21875,2.03125,coarser_receive:gid=61,,1,2
47,21,0,2.78125,2.09375,coarser_receive:gid=49,,1,2
47,21,1,2.84375,2.09375,coarser_receive:gid=49,,1,4
47,21,2,2.90625,2.09375,coarser_receive:gid=49,,1,6
47,21,3,2.96875,2.09375,coarser_receive:gid=49,,1,8
47,21,4,3.03125,2.09375,coarser_receive:gid=49,,1,10
47,21,5,3.09375,2.09375,coarser_receive:gid=49,,1,10
47,21,6,3.15625,2.09375,coarser_receive:gid=49,,1,10
47,21,7,3.21875,2.09375,coarser_receive:gid=49,,1,10
47,21,8,3.28125,2.09375,coarser_receive:gid=49,,1,10
47,21,9,3.34375,2.09375,coarser_receive:gid=49,,1,10
47,21,10,3.40625,2.09375,coarser_receive:gid=49,,1,10
47,21,11,3.46875,2.09375,coarser_receive:gid=49,,1,10
47,21,12,3.53125,2.09375,coarser_receive:gid=49,,1,10
47,21,13,3.59375,2.09375,coarser_receive:gid=49,,1,10
47,21,14,3.65625,2.09375,coarser_receive:gid=49,,1,10
47,21,15,3.71875,2.09375,coarser_receive:gid=49,,1,10
47,21,16,3.78125,2.09375,coarser_receive:gid=49,,1,10
47,21,17,3.84375,2.09375,coarser_receive:gid=49,,1,10
47,21,18,3.90625,2.09375,coarser_receive:gid=49,,1,10
47,21,19,3.96875,2.09375,coarser_receive:gid=49,,1,10
47,21,20,4.03125,2.09375,coarser_receive:gid=61,,1,8
47,21,21,4.09375,2.09375,coarser_receive:gid=61,,1,6
47,21,22,4.15625,2.09375,coarser_receive:gid=61,,1,4
47,21,23,4.21875,2.09375,coarser_receive:gid=61,,1,2
47,22,0,2.78125,2.15625,coarser_receive:gid=49,,1,2
47,22,1,2.84375,2.15625,coarser_receive:gid=49,,1,4
47,22,2,2.90625,2.15625,coarser_receive:gid=49,,1,6
47,22,3,2.96875,2.15625,coarser_receive:gid=49,,1,8
47,22,4,3.03125,2.15625,coarser_receive:gid=49,,1,10
47,22,5,3.09375,2.15625,coarser_receive:gid=49,,1,10
47,22,6,3.15625,2.15625,coarser_receive:gid=49,,1,10
47,22,7,3.21875,2.15625,coarser_receive:gid=49,,1,10
47,22,8,3.28125,2.15625,coarser_receive:gid=49,,1,10
47,22,9,3.34375,2.15625,coarser_receive:gid=49,,1,10
47,22,10,3.40625,2.15625,coarser_receive:gid=49,,1,10
47,22,11,3.46875,2.15625,coarser_receive:gid=49,,1,10
47,22,12,3.53125,2.15625,coarser_receive:gid=49,,1,10
47,22,13,3.59375,2.15625,coarser_receive:gid=49,,1,10
47,22,14,3.65625,2.15625,coarser_receive:gid=49,,1,10
47,22,15,3.71875,2.15625,coarser_receive:gid=49,,1,10
47,22,16,3.78125,2.15625,coarser_receive:gid=49,,1,10
47,22,17,3.84375,2.15625,coarser_receive:gid=49,,1,10
47,22,18,3.90625,2.15625,coarser_receive:gid=49,,1,10
47,22,19,3.96875,2.15625,coarser_receive:gid=49,,1,10
47,22,20,4.03125,2.15625,coarser_receive:gid=61,,1,8
47,22,21,4.09375,2.15625,coarser_receive:gid=61,,1,6
47,22,22,4.15625,2.15625,coarser_receive:gid=61,,1,4
47,22,23,4.21875,2.15625,coarser_receive:gid=61,,1,2
47,23,0,2.78125,2.21875,coarser_receive:gid=49,,1,1
47,23,1,2.84375,2.21875,coarser_receive:gid=49,,1,2
47,23,2,2.90625,2.21875,coarser_receive:gid=49,,1,3
47,23,3,2.96875,2.21875,coarser_receive:gid=49,,1,4
47,23,4,3.03125,2.21875,coarser_receive:gid=49,,1,5
47,23,5,3.09375,2.21875,coarser_receive:gid=49,,1,5
47,23,6,3.15625,2.21875,coarser_receive:gid=49,,1,5
47,23,7,3.21875,2.21875,coarser_receive:gid=49,,1,5
47,23,8,3.28125,2.21875,coarser_receive:gid=49,,1,5
47,23,9,3.34375,2.21875,coarser_receive:gid=49,,1,5
47,23,10,3.40625,2.21875,coarser_receive:gid=49,,1,5
47,23,11,3.46875,2.21875,coarser_receive:gid=49,,1,5
47,23,12,3.53125,2.21875,coarser_receive:gid=49,,1,5
47,23,13,3.59375,2.21875,coarser_receive:gid=49,,1,5
47,23,14,3.65625,2.21875,coarser_receive:gid=49,,1,5
47,23,15,3.71875,2.21875,coarser_receive:gid=49,,1,5
47,23,16,3.78125,2.21875,coarser_receive:gid=49,,1,5
47,23,17,3.84375,2.21875,coarser_receive:gid=49,,1,5
47,23,18,3.90625,2.21875,coarser_receive:gid=49,,1,5
47,23,19,3.96875,2.21875,coarser_receive:gid=49,,1,5
47,23,20,4.03125,2.21875,coarser_receive:gid=61,,1,4
47,23,21,4.09375,2.21875,coarser_receive:gid=61,,1,3
47,23,22,4.15625,2.21875,coarser_receive:gid=61,,1,2
47,23,23,4.21875,2.21875,coarser_receive:gid=61,,1,1
51,0,0,4.890625,-0.109375,coarser_receive:gid=27,,1,1
51,0,1,4.921875,-0.109375,coarser_receive:gid=27,,1,2
51,0,2,4.953125,-0.109375,coarser_receive:gid=27,,1,2
51,0,3,4.984375,-0.109375,coarser_receive:gid=27,,1,2
51,0,4,5.015625,-0.109375,same_level_receive:gid=30,,1,2
51,0,5,5.046875,-0.109375,same_level_receive:gid=30,,1,1
51,1,0,4.890625,-0.078125,coarser_receive:gid=27,,1,2
51,1,1,4.921875,-0.078125,coarser_receive:gid=27,,1,4
51,1,2,4.953125,-0.078125,coarser_receive:gid=27,,1,4
51,1,3,4.984375,-0.078125,coarser_receive:gid=27,,1,4
51,1,4,5.015625,-0.078125,same_level_receive:gid=30,,1,4
51,1,5,5.046875,-0.078125,same_level_receive:gid=30,,1,2
51,2,0,4.890625,-0.046875,coarser_receive:gid=27,,1,3
51,2,1,4.921875,-0.046875,coarser_receive:gid=27,,1,6
51,2,2,4.953125,-0.046875,coarser_receive:gid=27,,1,6
51,2,3,4.984375,-0.046875,coarser_receive:gid=27,,1,6
51,2,4,5.015625,-0.046875,same_level_receive:gid=30,same_level_local_refresh:gid=30,1,6
51,2,5,5.046875,-0.046875,same_level_receive:gid=30,same_level_local_refresh:gid=30,1,3
51,3,0,4.890625,-0.015625,coarser_receive:gid=27,,1,4
51,3,1,4.921875,-0.015625,coarser_receive:gid=27,,1,8
51,3,2,4.953125,-0.015625,coarser_receive:gid=27,,1,8
51,3,3,4.984375,-0.015625,coarser_receive:gid=27,,1,8
51,3,4,5.015625,-0.015625,same_level_receive:gid=30,same_level_local_refresh:gid=30,1,8
51,3,5,5.046875,-0.015625,same_level_receive:gid=30,same_level_local_refresh:gid=30,1,4
51,4,0,4.890625,0.015625,coarser_receive:gid=50,,1,5
51,4,1,4.921875,0.015625,coarser_receive:gid=50,,1,10
51,4,2,4.953125,0.015625,coarser_receive:gid=50,,1,10
51,4,3,4.984375,0.015625,coarser_receive:gid=50,,1,10
51,4,4,5.015625,0.015625,local_active_restriction,,1,10
51,4,5,5.046875,0.015625,local_active_restriction,,1,5
51,5,0,4.890625,0.046875,coarser_receive:gid=50,,1,5
51,5,1,4.921875,0.046875,coarser_receive:gid=50,,1,10
51,5,2,4.953125,0.046875,coarser_receive:gid=50,,1,10
51,5,3,4.984375,0.046875,coarser_receive:gid=50,,1,10
51,5,4,5.015625,0.046875,local_active_restriction,,1,10
51,5,5,5.046875,0.046875,local_active_restriction,,1,5
51,6,0,4.890625,0.078125,coarser_receive:gid=50,,1,5
51,6,1,4.921875,0.078125,coarser_receive:gid=50,,1,10
51,6,2,4.953125,0.078125,coarser_receive:gid=50,,1,10
51,6,3,4.984375,0.078125,coarser_receive:gid=50,,1,10
51,6,4,5.015625,0.078125,local_active_restriction,,1,10
51,6,5,5.046875,0.078125,local_active_restriction,,1,5
51,7,0,4.890625,0.109375,coarser_receive:gid=50,,1,5
51,7,1,4.921875,0.109375,coarser_receive:gid=50,,1,10
51,7,2,4.953125,0.109375,coarser_receive:gid=50,,1,10
51,7,3,4.984375,0.109375,coarser_receive:gid=50,,1,10
51,7,4,5.015625,0.109375,local_active_restriction,,1,10
51,7,5,5.046875,0.109375,local_active_restriction,,1,5
51,8,0,4.890625,0.140625,coarser_receive:gid=50,,1,5
51,8,1,4.921875,0.140625,coarser_receive:gid=50,,1,10
51,8,2,4.953125,0.140625,coarser_receive:gid=50,,1,10
51,8,3,4.984375,0.140625,coarser_receive:gid=50,,1,10
51,8,4,5.015625,0.140625,local_active_restriction,,1,10
51,8,5,5.046875,0.140625,local_active_restriction,,1,5
51,9,0,4.890625,0.171875,coarser_receive:gid=50,,1,5
51,9,1,4.921875,0.171875,coarser_receive:gid=50,,1,10
51,9,2,4.953125,0.171875,coarser_receive:gid=50,,1,10
51,9,3,4.984375,0.171875,coarser_receive:gid=50,,1,10
51,9,4,5.015625,0.171875,local_active_restriction,,1,10
51,9,5,5.046875,0.171875,local_active_restriction,,1,5
51,10,0,4.890625,0.203125,coarser_receive:gid=50,,1,5
51,10,1,4.921875,0.203125,coarser_receive:gid=50,,1,10
51,10,2,4.953125,0.203125,coarser_receive:gid=50,,1,10
51,10,3,4.984375,0.203125,coarser_receive:gid=50,,1,10
51,10,4,5.015625,0.203125,local_active_restriction,,1,10
51,10,5,5.046875,0.203125,local_active_restriction,,1,5
51,11,0,4.890625,0.234375,coarser_receive:gid=50,,1,5
51,11,1,4.921875,0.234375,coarser_receive:gid=50,,1,10
51,11,2,4.953125,0.234375,coarser_receive:gid=50,,1,10
51,11,3,4.984375,0.234375,coarser_receive:gid=50,,1,10
51,11,4,5.015625,0.234375,local_active_restriction,,1,10
51,11,5,5.046875,0.234375,local_active_restriction,,1,5
51,12,0,4.890625,0.265625,coarser_receive:gid=50,,1,5
51,12,1,4.921875,0.265625,coarser_receive:gid=50,,1,10
51,12,2,4.953125,0.265625,coarser_receive:gid=50,,1,10
51,12,3,4.984375,0.265625,coarser_receive:gid=50,,1,10
51,12,4,5.015625,0.265625,local_active_restriction,,1,10
51,12,5,5.046875,0.265625,local_active_restriction,,1,5
51,13,0,4.890625,0.296875,coarser_receive:gid=50,,1,5
51,13,1,4.921875,0.296875,coarser_receive:gid=50,,1,10
51,13,2,4.953125,0.296875,coarser_receive:gid=50,,1,10
51,13,3,4.984375,0.296875,coarser_receive:gid=50,,1,10
51,13,4,5.015625,0.296875,local_active_restriction,,1,10
51,13,5,5.046875,0.296875,local_active_restriction,,1,5
51,14,0,4.890625,0.328125,coarser_receive:gid=50,,1,5
51,14,1,4.921875,0.328125,coarser_receive:gid=50,,1,10
51,14,2,4.953125,0.328125,coarser_receive:gid=50,,1,10
51,14,3,4.984375,0.328125,coarser_receive:gid=50,,1,10
51,14,4,5.015625,0.328125,local_active_restriction,,1,10
51,14,5,5.046875,0.328125,local_active_restriction,,1,5
51,15,0,4.890625,0.359375,coarser_receive:gid=50,,1,5
51,15,1,4.921875,0.359375,coarser_receive:gid=50,,1,10
51,15,2,4.953125,0.359375,coarser_receive:gid=50,,1,10
51,15,3,4.984375,0.359375,coarser_receive:gid=50,,1,10
51,15,4,5.015625,0.359375,local_active_restriction,,1,10
51,15,5,5.046875,0.359375,local_active_restriction,,1,5
51,16,0,4.890625,0.390625,coarser_receive:gid=50,,1,5
51,16,1,4.921875,0.390625,coarser_receive:gid=50,,1,10
51,16,2,4.953125,0.390625,coarser_receive:gid=50,,1,10
51,16,3,4.984375,0.390625,coarser_receive:gid=50,,1,10
51,16,4,5.015625,0.390625,local_active_restriction,,1,10
51,16,5,5.046875,0.390625,local_active_restriction,,1,5
51,17,0,4.890625,0.421875,coarser_receive:gid=50,,1,5
51,17,1,4.921875,0.421875,coarser_receive:gid=50,,1,10
51,17,2,4.953125,0.421875,coarser_receive:gid=50,,1,10
51,17,3,4.984375,0.421875,coarser_receive:gid=50,,1,10
51,17,4,5.015625,0.421875,local_active_restriction,,1,10
51,17,5,5.046875,0.421875,local_active_restriction,,1,5
51,18,0,4.890625,0.453125,coarser_receive:gid=50,,1,5
51,18,1,4.921875,0.453125,coarser_receive:gid=50,,1,10
51,18,2,4.953125,0.453125,coarser_receive:gid=50,,1,10
51,18,3,4.984375,0.453125,coarser_receive:gid=50,,1,10
51,18,4,5.015625,0.453125,local_active_restriction,,1,10
51,18,5,5.046875,0.453125,local_active_restriction,,1,5
51,19,0,4.890625,0.484375,coarser_receive:gid=50,,1,5
51,19,1,4.921875,0.484375,coarser_receive:gid=50,,1,10
51,19,2,4.953125,0.484375,coarser_receive:gid=50,,1,10
51,19,3,4.984375,0.484375,coarser_receive:gid=50,,1,10
51,19,4,5.015625,0.484375,local_active_restriction,,1,10
51,19,5,5.046875,0.484375,local_active_restriction,,1,5
51,20,0,4.890625,0.515625,coarser_receive:gid=50,,1,4
51,20,1,4.921875,0.515625,coarser_receive:gid=50,,1,8
51,20,2,4.953125,0.515625,coarser_receive:gid=50,,1,8
51,20,3,4.984375,0.515625,coarser_receive:gid=50,,1,8
51,20,4,5.015625,0.515625,same_level_receive:gid=53,same_level_local_refresh:gid=53,1,8
51,20,5,5.046875,0.515625,same_level_receive:gid=53,same_level_local_refresh:gid=53,1,4
51,21,0,4.890625,0.546875,coarser_receive:gid=50,,1,3
51,21,1,4.921875,0.546875,coarser_receive:gid=50,,1,6
51,21,2,4.953125,0.546875,coarser_receive:gid=50,,1,6
51,21,3,4.984375,0.546875,coarser_receive:gid=50,,1,6
51,21,4,5.015625,0.546875,same_level_receive:gid=53,same_level_local_refresh:gid=53,1,6
51,21,5,5.046875,0.546875,same_level_receive:gid=53,same_level_local_refresh:gid=53,1,3
51,22,0,4.890625,0.578125,coarser_receive:gid=50,,1,2
51,22,1,4.921875,0.578125,coarser_receive:gid=50,,1,4
51,22,2,4.953125,0.578125,coarser_receive:gid=50,,1,4
51,22,3,4.984375,0.578125,coarser_receive:gid=50,,1,4
51,22,4,5.015625,0.578125,same_level_receive:gid=53,,1,4
51,22,5,5.046875,0.578125,same_level_receive:gid=53,,1,2
51,23,0,4.890625,0.609375,coarser_receive:gid=50,,1,1
51,23,1,4.921875,0.609375,coarser_receive:gid=50,,1,2
51,23,2,4.953125,0.609375,coarser_receive:gid=50,,1,2
51,23,3,4.984375,0.609375,coarser_receive:gid=50,,1,2
51,23,4,5.015625,0.609375,same_level_receive:gid=53,,1,2
51,23,5,5.046875,0.609375,same_level_receive:gid=53,,1,1
52,0,18,5.953125,-0.109375,same_level_receive:gid=31,,1,1
52,0,19,5.984375,-0.109375,same_level_receive:gid=31,,1,2
52,0,20,6.015625,-0.109375,coarser_receive:gid=34,,1,2
52,0,21,6.046875,-0.109375,coarser_receive:gid=34,,1,2
52,0,22,6.078125,-0.109375,coarser_receive:gid=34,,1,2
52,0,23,6.109375,-0.109375,coarser_receive:gid=34,,1,1
52,1,18,5.953125,-0.078125,same_level_receive:gid=31,,1,2
52,1,19,5.984375,-0.078125,same_level_receive:gid=31,,1,4
