receiver_gid,sender_gid,coarse_j,coarse_i,rho,z,variable,received_value,refreshed_value,difference,consumer_neighbor_gid,consumer_coarse_j,consumer_coarse_i,consumer_ox1,consumer_ox2
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,2,2,19,0,-1
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,2,3,18,0,-1
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,2,3,19,0,-1
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,3,2,20,1,-1
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,3,2,21,1,-1
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,3,3,20,1,-1
9,12,4,20,4.0625,-7.9375,By,-0.0029362076854406874,-0.0029361241845756825,8.3500865004967201e-08,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,chi,0.60481293207486031,0.60481218015077765,-7.5192408266477884e-07,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,chi,0.60481293207486031,0.60481218015077765,-7.5192408266477884e-07,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,chi,0.60481293207486031,0.60481218015077765,-7.5192408266477884e-07,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,chi,0.60481293207486031,0.60481218015077765,-7.5192408266477884e-07,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,chi,0.60481293207486031,0.60481218015077765,-7.5192408266477884e-07,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,chi,0.60481293207486031,0.60481218015077765,-7.5192408266477884e-07,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,gxx,0.99792689650015032,0.99792900851981592,2.1120196656010393e-06,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,gxx,0.99792689650015032,0.99792900851981592,2.1120196656010393e-06,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,gxx,0.99792689650015032,0.99792900851981592,2.1120196656010393e-06,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,gxx,0.99792689650015032,0.99792900851981592,2.1120196656010393e-06,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,gxx,0.99792689650015032,0.99792900851981592,2.1120196656010393e-06,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,gxx,0.99792689650015032,0.99792900851981592,2.1120196656010393e-06,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,gxy,-0.010914847039848382,-0.010913518497340041,1.3285425083404273e-06,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,gxy,-0.010914847039848382,-0.010913518497340041,1.3285425083404273e-06,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,gxy,-0.010914847039848382,-0.010913518497340041,1.3285425083404273e-06,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,gxy,-0.010914847039848382,-0.010913518497340041,1.3285425083404273e-06,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,gxy,-0.010914847039848382,-0.010913518497340041,1.3285425083404273e-06,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,gxy,-0.010914847039848382,-0.010913518497340041,1.3285425083404273e-06,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,gyy,1.0089725178124953,1.0089715971622559,-9.2065023937770718e-07,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,gyy,1.0089725178124953,1.0089715971622559,-9.2065023937770718e-07,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,gyy,1.0089725178124953,1.0089715971622559,-9.2065023937770718e-07,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,gyy,1.0089725178124953,1.0089715971622559,-9.2065023937770718e-07,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,gyy,1.0089725178124953,1.0089715971622559,-9.2065023937770718e-07,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,gyy,1.0089725178124953,1.0089715971622559,-9.2065023937770718e-07,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,gzz,0.99328373232667178,0.99328250833882192,-1.2239878498521151e-06,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,gzz,0.99328373232667178,0.99328250833882192,-1.2239878498521151e-06,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,gzz,0.99328373232667178,0.99328250833882192,-1.2239878498521151e-06,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,gzz,0.99328373232667178,0.99328250833882192,-1.2239878498521151e-06,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,gzz,0.99328373232667178,0.99328250833882192,-1.2239878498521151e-06,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,gzz,0.99328373232667178,0.99328250833882192,-1.2239878498521151e-06,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Khat,0.0074450446099334896,0.007633919740272283,0.00018887513033879338,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Khat,0.0074450446099334896,0.007633919740272283,0.00018887513033879338,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Khat,0.0074450446099334896,0.007633919740272283,0.00018887513033879338,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Khat,0.0074450446099334896,0.007633919740272283,0.00018887513033879338,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Khat,0.0074450446099334896,0.007633919740272283,0.00018887513033879338,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Khat,0.0074450446099334896,0.007633919740272283,0.00018887513033879338,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Axx,-0.0010537884959367246,-0.0010174157598117613,3.6372736124963296e-05,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Axx,-0.0010537884959367246,-0.0010174157598117613,3.6372736124963296e-05,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Axx,-0.0010537884959367246,-0.0010174157598117613,3.6372736124963296e-05,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Axx,-0.0010537884959367246,-0.0010174157598117613,3.6372736124963296e-05,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Axx,-0.0010537884959367246,-0.0010174157598117613,3.6372736124963296e-05,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Axx,-0.0010537884959367246,-0.0010174157598117613,3.6372736124963296e-05,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Axy,0.0012608214591129023,0.0012406731021157929,-2.0148356997109389e-05,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Axy,0.0012608214591129023,0.0012406731021157929,-2.0148356997109389e-05,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Axy,0.0012608214591129023,0.0012406731021157929,-2.0148356997109389e-05,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Axy,0.0012608214591129023,0.0012406731021157929,-2.0148356997109389e-05,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Axy,0.0012608214591129023,0.0012406731021157929,-2.0148356997109389e-05,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Axy,0.0012608214591129023,0.0012406731021157929,-2.0148356997109389e-05,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Ayy,0.0022688319597848478,0.0022462852879928039,-2.2546671792043893e-05,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Ayy,0.0022688319597848478,0.0022462852879928039,-2.2546671792043893e-05,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Ayy,0.0022688319597848478,0.0022462852879928039,-2.2546671792043893e-05,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Ayy,0.0022688319597848478,0.0022462852879928039,-2.2546671792043893e-05,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Ayy,0.0022688319597848478,0.0022462852879928039,-2.2546671792043893e-05,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Ayy,0.0022688319597848478,0.0022462852879928039,-2.2546671792043893e-05,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Azz,-0.0012121343207625631,-0.0012257140908443849,-1.357977008182177e-05,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Azz,-0.0012121343207625631,-0.0012257140908443849,-1.357977008182177e-05,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Azz,-0.0012121343207625631,-0.0012257140908443849,-1.357977008182177e-05,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Azz,-0.0012121343207625631,-0.0012257140908443849,-1.357977008182177e-05,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Azz,-0.0012121343207625631,-0.0012257140908443849,-1.357977008182177e-05,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Azz,-0.0012121343207625631,-0.0012257140908443849,-1.357977008182177e-05,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Gamx,-0.001149652510210082,-0.0011664084291031856,-1.675591889310356e-05,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Gamx,-0.001149652510210082,-0.0011664084291031856,-1.675591889310356e-05,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Gamx,-0.001149652510210082,-0.0011664084291031856,-1.675591889310356e-05,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Gamx,-0.001149652510210082,-0.0011664084291031856,-1.675591889310356e-05,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Gamx,-0.001149652510210082,-0.0011664084291031856,-1.675591889310356e-05,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Gamx,-0.001149652510210082,-0.0011664084291031856,-1.675591889310356e-05,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Gamy,-0.0088652394908095983,-0.0088745620363735629,-9.3225455639646404e-06,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Gamy,-0.0088652394908095983,-0.0088745620363735629,-9.3225455639646404e-06,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Gamy,-0.0088652394908095983,-0.0088745620363735629,-9.3225455639646404e-06,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Gamy,-0.0088652394908095983,-0.0088745620363735629,-9.3225455639646404e-06,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Gamy,-0.0088652394908095983,-0.0088745620363735629,-9.3225455639646404e-06,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Gamy,-0.0088652394908095983,-0.0088745620363735629,-9.3225455639646404e-06,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Theta,-0.0003598144717370796,-0.00043391487087573977,-7.4100399138660178e-05,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Theta,-0.0003598144717370796,-0.00043391487087573977,-7.4100399138660178e-05,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Theta,-0.0003598144717370796,-0.00043391487087573977,-7.4100399138660178e-05,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Theta,-0.0003598144717370796,-0.00043391487087573977,-7.4100399138660178e-05,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Theta,-0.0003598144717370796,-0.00043391487087573977,-7.4100399138660178e-05,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Theta,-0.0003598144717370796,-0.00043391487087573977,-7.4100399138660178e-05,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,alpha,0.78073504883340539,0.7807350611678654,1.2334460008922576e-08,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,alpha,0.78073504883340539,0.7807350611678654,1.2334460008922576e-08,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,alpha,0.78073504883340539,0.7807350611678654,1.2334460008922576e-08,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,alpha,0.78073504883340539,0.7807350611678654,1.2334460008922576e-08,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,alpha,0.78073504883340539,0.7807350611678654,1.2334460008922576e-08,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,alpha,0.78073504883340539,0.7807350611678654,1.2334460008922576e-08,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,betax,-0.00054725392768395877,-0.00054717793629332817,7.5991390630601729e-08,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,betax,-0.00054725392768395877,-0.00054717793629332817,7.5991390630601729e-08,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,betax,-0.00054725392768395877,-0.00054717793629332817,7.5991390630601729e-08,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,betax,-0.00054725392768395877,-0.00054717793629332817,7.5991390630601729e-08,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,betax,-0.00054725392768395877,-0.00054717793629332817,7.5991390630601729e-08,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,betax,-0.00054725392768395877,-0.00054717793629332817,7.5991390630601729e-08,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,betay,-0.0044995612358001572,-0.0045001731885495923,-6.1195274943508932e-07,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,betay,-0.0044995612358001572,-0.0045001731885495923,-6.1195274943508932e-07,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,betay,-0.0044995612358001572,-0.0045001731885495923,-6.1195274943508932e-07,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,betay,-0.0044995612358001572,-0.0045001731885495923,-6.1195274943508932e-07,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,betay,-0.0044995612358001572,-0.0045001731885495923,-6.1195274943508932e-07,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,betay,-0.0044995612358001572,-0.0045001731885495923,-6.1195274943508932e-07,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,Bx,0.0010035093789599687,0.0010035276032833436,1.8224323374829363e-08,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,Bx,0.0010035093789599687,0.0010035276032833436,1.8224323374829363e-08,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,Bx,0.0010035093789599687,0.0010035276032833436,1.8224323374829363e-08,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,Bx,0.0010035093789599687,0.0010035276032833436,1.8224323374829363e-08,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,Bx,0.0010035093789599687,0.0010035276032833436,1.8224323374829363e-08,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,Bx,0.0010035093789599687,0.0010035276032833436,1.8224323374829363e-08,3,3,21,1,-1
9,12,4,21,4.1875,-7.9375,By,-0.0029203124845814028,-0.002920227208141786,8.5276439616786132e-08,2,2,19,0,-1
9,12,4,21,4.1875,-7.9375,By,-0.0029203124845814028,-0.002920227208141786,8.5276439616786132e-08,2,3,19,0,-1
9,12,4,21,4.1875,-7.9375,By,-0.0029203124845814028,-0.002920227208141786,8.5276439616786132e-08,3,2,20,1,-1
9,12,4,21,4.1875,-7.9375,By,-0.0029203124845814028,-0.002920227208141786,8.5276439616786132e-08,3,2,21,1,-1
9,12,4,21,4.1875,-7.9375,By,-0.0029203124845814028,-0.002920227208141786,8.5276439616786132e-08,3,3,20,1,-1
9,12,4,21,4.1875,-7.9375,By,-0.0029203124845814028,-0.002920227208141786,8.5276439616786132e-08,3,3,21,1,-1
9,8,5,2,1.8125,-7.8125,chi,0.5867229766926747,0.58672297242060778,-4.2720669224394214e-09,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,chi,0.5867229766926747,0.58672297242060778,-4.2720669224394214e-09,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,chi,0.5867229766926747,0.58672297242060778,-4.2720669224394214e-09,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,gxx,0.99284959972338804,0.99284961829691509,1.8573527049703387e-08,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,gxx,0.99284959972338804,0.99284961829691509,1.8573527049703387e-08,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,gxx,0.99284959972338804,0.99284961829691509,1.8573527049703387e-08,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,gxy,-0.0068904125776093261,-0.006890432747506601,-2.0169897274949222e-08,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,gxy,-0.0068904125776093261,-0.006890432747506601,-2.0169897274949222e-08,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,gxy,-0.0068904125776093261,-0.006890432747506601,-2.0169897274949222e-08,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,gyy,1.0154989123147076,1.0154988996089704,-1.270573712908174e-08,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,gyy,1.0154989123147076,1.0154988996089704,-1.270573712908174e-08,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,gyy,1.0154989123147076,1.0154988996089704,-1.270573712908174e-08,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,gzz,0.99187632410734472,0.99187631825966871,-5.8476760100845127e-09,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,gzz,0.99187632410734472,0.99187631825966871,-5.8476760100845127e-09,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,gzz,0.99187632410734472,0.99187631825966871,-5.8476760100845127e-09,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Khat,-0.00049754573878087551,-0.00049709163107484057,4.5410770603494712e-07,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Khat,-0.00049754573878087551,-0.00049709163107484057,4.5410770603494712e-07,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Khat,-0.00049754573878087551,-0.00049709163107484057,4.5410770603494712e-07,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Axx,0.001352596150079492,0.0013525898602199651,-6.2898595268832957e-09,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Axx,0.001352596150079492,0.0013525898602199651,-6.2898595268832957e-09,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Axx,0.001352596150079492,0.0013525898602199651,-6.2898595268832957e-09,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Axy,0.00055139815034369142,0.00055125044325889452,-1.4770708479689299e-07,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Axy,0.00055139815034369142,0.00055125044325889452,-1.4770708479689299e-07,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Axy,0.00055139815034369142,0.00055125044325889452,-1.4770708479689299e-07,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Ayy,-0.0028782565951476708,-0.0028782207053166526,3.5889831018123125e-08,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Ayy,-0.0028782565951476708,-0.0028782207053166526,3.5889831018123125e-08,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Ayy,-0.0028782565951476708,-0.0028782207053166526,3.5889831018123125e-08,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Azz,0.0014526371563269576,0.0014526104816334348,-2.6674693522814666e-08,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Azz,0.0014526371563269576,0.0014526104816334348,-2.6674693522814666e-08,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Azz,0.0014526371563269576,0.0014526104816334348,-2.6674693522814666e-08,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Gamx,-0.0010230980613599812,-0.001023295673892444,-1.9761253246286005e-07,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Gamx,-0.0010230980613599812,-0.001023295673892444,-1.9761253246286005e-07,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Gamx,-0.0010230980613599812,-0.001023295673892444,-1.9761253246286005e-07,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Gamy,-0.0086736202782926822,-0.0086728788119458562,7.4146634682602242e-07,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Gamy,-0.0086736202782926822,-0.0086728788119458562,7.4146634682602242e-07,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Gamy,-0.0086736202782926822,-0.0086728788119458562,7.4146634682602242e-07,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Theta,-4.4053626279820694e-05,-4.4228270010047962e-05,-1.7464373022726742e-07,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Theta,-4.4053626279820694e-05,-4.4228270010047962e-05,-1.7464373022726742e-07,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Theta,-4.4053626279820694e-05,-4.4228270010047962e-05,-1.7464373022726742e-07,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,alpha,0.76953221183867471,0.769532211464109,-3.7456571178040576e-10,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,alpha,0.76953221183867471,0.769532211464109,-3.7456571178040576e-10,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,alpha,0.76953221183867471,0.769532211464109,-3.7456571178040576e-10,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,betax,-0.00052431782441594485,-0.00052429569079802158,2.2133617923279086e-08,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,betax,-0.00052431782441594485,-0.00052429569079802158,2.2133617923279086e-08,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,betax,-0.00052431782441594485,-0.00052429569079802158,2.2133617923279086e-08,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,betay,-0.0040716564516597529,-0.0040716470013300761,9.4503296767939338e-09,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,betay,-0.0040716564516597529,-0.0040716470013300761,9.4503296767939338e-09,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,betay,-0.0040716564516597529,-0.0040716470013300761,9.4503296767939338e-09,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,Bx,0.00045911327181510355,0.00045911333519272024,6.3377616685549726e-11,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,Bx,0.00045911327181510355,0.00045911333519272024,6.3377616685549726e-11,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,Bx,0.00045911327181510355,0.00045911333519272024,6.3377616685549726e-11,2,3,4,0,-1
9,8,5,2,1.8125,-7.8125,By,-0.0031659055673754432,-0.0031659056587452737,-9.1369830538395869e-11,2,3,2,0,-1
9,8,5,2,1.8125,-7.8125,By,-0.0031659055673754432,-0.0031659056587452737,-9.1369830538395869e-11,2,3,3,0,-1
9,8,5,2,1.8125,-7.8125,By,-0.0031659055673754432,-0.0031659056587452737,-9.1369830538395869e-11,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,chi,0.58723663802014847,0.5872366327487627,-5.2713857723318824e-09,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,chi,0.58723663802014847,0.5872366327487627,-5.2713857723318824e-09,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,chi,0.58723663802014847,0.5872366327487627,-5.2713857723318824e-09,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,chi,0.58723663802014847,0.5872366327487627,-5.2713857723318824e-09,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,gxx,0.99306096671481647,0.9930609864268154,1.9711998922034013e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,gxx,0.99306096671481647,0.9930609864268154,1.9711998922034013e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,gxx,0.99306096671481647,0.9930609864268154,1.9711998922034013e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,gxx,0.99306096671481647,0.9930609864268154,1.9711998922034013e-08,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,gxy,-0.0072975715868445158,-0.0072976077907100289,-3.6203865513145805e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,gxy,-0.0072975715868445158,-0.0072976077907100289,-3.6203865513145805e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,gxy,-0.0072975715868445158,-0.0072976077907100289,-3.6203865513145805e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,gxy,-0.0072975715868445158,-0.0072976077907100289,-3.6203865513145805e-08,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,gyy,1.0152216519670192,1.0152216414159887,-1.0551030493743951e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,gyy,1.0152216519670192,1.0152216414159887,-1.0551030493743951e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,gyy,1.0152216519670192,1.0152216414159887,-1.0551030493743951e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,gyy,1.0152216519670192,1.0152216414159887,-1.0551030493743951e-08,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,gzz,0.99194172313303342,0.99194171426148403,-8.8715493840041404e-09,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,gzz,0.99194172313303342,0.99194171426148403,-8.8715493840041404e-09,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,gzz,0.99194172313303342,0.99194171426148403,-8.8715493840041404e-09,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,gzz,0.99194172313303342,0.99194171426148403,-8.8715493840041404e-09,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,Khat,-0.00047180025275723173,-0.00047139255762993301,4.076951272987241e-07,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,Khat,-0.00047180025275723173,-0.00047139255762993301,4.076951272987241e-07,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,Khat,-0.00047180025275723173,-0.00047139255762993301,4.076951272987241e-07,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,Khat,-0.00047180025275723173,-0.00047139255762993301,4.076951272987241e-07,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,Axx,0.0013270066409192106,0.0013270665575384776,5.9916619266986784e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,Axx,0.0013270066409192106,0.0013270665575384776,5.9916619266986784e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,Axx,0.0013270066409192106,0.0013270665575384776,5.9916619266986784e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,Axx,0.0013270066409192106,0.0013270665575384776,5.9916619266986784e-08,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,Axy,0.00059408183512395035,0.00059402734162974566,-5.4493494204685064e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,Axy,0.00059408183512395035,0.00059402734162974566,-5.4493494204685064e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,Axy,0.00059408183512395035,0.00059402734162974566,-5.4493494204685064e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,Axy,0.00059408183512395035,0.00059402734162974566,-5.4493494204685064e-08,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,Ayy,-0.0028448546675654612,-0.0028448407202918621,1.3947273599067278e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,Ayy,-0.0028448546675654612,-0.0028448407202918621,1.3947273599067278e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,Ayy,-0.0028448546675654612,-0.0028448407202918621,1.3947273599067278e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,Ayy,-0.0028448546675654612,-0.0028448407202918621,1.3947273599067278e-08,2,3,5,0,-1
9,8,5,3,1.9375,-7.8125,Azz,0.001445666722292733,0.0014455938387861458,-7.2883506587167329e-08,2,3,2,0,-1
9,8,5,3,1.9375,-7.8125,Azz,0.001445666722292733,0.0014455938387861458,-7.2883506587167329e-08,2,3,3,0,-1
9,8,5,3,1.9375,-7.8125,Azz,0.001445666722292733,0.0014455938387861458,-7.2883506587167329e-08,2,3,4,0,-1
9,8,5,3,1.9375,-7.8125,Azz,0.001445666722292733,0.0014455938387861458,-7.2883506587167329e-08,2,3,5,0,-1
