axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
3.418121417414279,R12,Z,0.0033428977122555875,2.1758328267637266e-05,1.1693171449777948e-07,7.263387685128979,7.539757631584931,7.261740860424112
3.4280867859781687,R12,Z,0.003344373847508224,2.1824835099820922e-05,1.1808439411410602e-07,7.259621563000706,7.530008630653832,7.258002886896058
3.4380521545420586,R12,Z,0.0033458499827608602,2.1891341932004576e-05,1.1923707373043256e-07,7.255868556800652,7.52038370891262,7.254277731442922
3.448017523105949,R12,Z,0.003347326118013497,2.1957848764188236e-05,1.2038975334675915e-07,7.252128585498798,7.51088030236466,7.2505653158904
3.4579828916698387,R12,Z,0.003348802253266133,2.202435559637189e-05,1.215424329630857e-07,7.248401568802214,7.5014959218982735,7.246865562766701
3.467948260233729,R12,Z,0.003350278388518769,2.2090862428555545e-05,1.226951125794123e-07,7.24468742714617,7.492228150440323,7.243178395294178
3.477913628797619,R12,Z,0.0033517545237714058,2.2157369260739202e-05,1.2384779219573883e-07,7.240986081685375,7.48307464024317,7.239503737381076
3.4878789973615087,R12,Z,0.003353230659024042,2.2223876092922855e-05,1.2500047181206537e-07,7.237297454285348,7.4740331102975714,7.2358415136134
3.497844365925399,R12,Z,0.0033547067942766786,2.2290382925106515e-05,1.2615315142839197e-07,7.23362146751392,7.465101343864598,7.232191649246911
3.507809734489289,R12,Z,0.0033561829295293147,2.2356889757290168e-05,1.273058310447185e-07,7.229958044632861,7.456277186120057,7.228554070199232
3.517775103053179,R12,Z,0.003357659064781951,2.2423396589473828e-05,1.284585106610451e-07,7.226307109589629,7.447558541905326,7.224928703042077
3.527740471617069,R12,Z,0.0033591352000345875,2.248990342165748e-05,1.2961119027737164e-07,7.222668587009252,7.438943373578904,7.2213154749935855
3.537705840180959,R12,Z,0.0033606113352872237,2.2556410253841138e-05,1.3076386989369818e-07,7.21904240218631,7.430429698963322,7.217714313910775
3.547671208744849,R12,Z,0.0033623393402339202,2.2689077371581932e-05,1.3341936135367217e-07,7.211323579569613,7.409886093639682,7.210063843457236
3.557636577308739,R12,Z,0.003364546780578649,2.2836624306054525e-05,1.3620968648145424e-07,7.2029189619751435,7.389376294546353,7.201724147871936
3.567601945872629,R12,Z,0.0033667542209233777,2.2984171240527118e-05,1.3900001160923634e-07,7.194573948835708,7.369411832964165,7.193442570928567
