axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
0.6477489566528515,R4,C,0.00021911509090566316,7.956571354093352e-07,3.1124883804453955e-09,8.10532625527854,7.997934616958634,8.105732632647337
0.6577143252167414,R4,C,0.00021380272032430853,7.854281568889308e-07,3.0880619307647875e-09,8.088585175760496,7.990633822021304,8.088958928911776
0.6676796937806315,R4,C,0.00020849034974295384,7.751991783685262e-07,3.063635481084179e-09,8.071197851146257,7.983178579364975,8.07153660906984
0.6776450623445215,R4,C,0.0002031779791615992,7.649701998481219e-07,3.039209031403571e-09,8.053124785728855,7.97556383282076,8.053425962137013
0.6876104309084116,R4,C,0.0001978656085802445,7.547412213277173e-07,3.014782581722963e-09,8.03432308978724,7.967784298631867,8.034583858350647
0.6975757994723015,R4,C,0.00019255323799888987,7.445122428073129e-07,2.990356132042355e-09,8.014746095765213,7.959834452259258,8.014963361814846
0.7075411680361916,R4,C,0.00018724086741753518,7.342832642869083e-07,2.9659296823617468e-09,7.994342919729683,7.951708514242483,7.9945132878125635
0.7175065366000816,R4,C,0.00018192849683618055,7.240542857665039e-07,2.941503232681139e-09,7.973057958566971,7.943400435034546,7.973177695117469
0.7274719051639716,R4,C,0.00017661612625482587,7.138253072460993e-07,2.9170767830005304e-09,7.950830311386721,7.934903878721479,7.9508953016183055
0.7374372737278616,R4,C,0.0001713037556734712,7.035963287256949e-07,2.8926503333199224e-09,7.9275931111263755,7.926212205528174,7.9275988090528875
0.7474026422917517,R4,C,0.00016599138509211652,6.933673502052904e-07,2.8682238836393144e-09,7.903272749246896,7.917318453001788,7.90321411949619
0.7573680108556416,R4,C,0.0001606790145107619,6.831383716848859e-07,2.843797433958706e-09,7.877787972498817,7.9082153157526704,7.877659422270042
0.7673333794195317,R4,C,0.00015536664392940718,6.729093931644814e-07,2.819370984278098e-09,7.851048825771703,7.898895123619865,7.850844124890311
0.7772987479834217,R4,C,0.0001556048882197526,6.758680170119939e-07,2.8677646857185264e-09,7.846930121332595,7.880671086775161,7.846784643739894
0.7872641165473118,R4,C,0.00016057102265693783,7.005403547200431e-07,2.9556527371902466e-09,7.840527686314545,7.888847573810398,7.840319473776151
0.7972294851112017,R4,C,0.000165537157094123,7.252126924280921e-07,3.043540788661966e-09,7.834535195944847,7.896509664109032,7.8342682922086055
0.8071948536750918,R4,C,0.00017050329153130823,7.498850301361413e-07,3.131428840133686e-09,7.8289144517281555,7.903704518236219,7.8285925203922035
0.8171602222389818,R4,C,0.0001754694259684934,7.745573678441903e-07,3.2193168916054054e-09,7.823631863291744,7.91047369176434,7.823258234161491
0.8271255908028718,R4,C,0.00018043556040567863,7.992297055522395e-07,3.3072049430771255e-09,7.818657773114644,7.916853945412602,7.8182354816816195
0.8370909593667618,R4,C,0.00018540169484286382,8.239020432602885e-07,3.395092994548845e-09,7.813965896737443,7.922877918384766,7.813497717972664
0.8470563279306519,R4,C,0.00019036782928004905,8.485743809683377e-07,3.4829810460205654e-09,7.809532856029593,7.92857469115993,7.809021333449034
0.8570216964945419,R4,C,0.00019533396371723422,8.732467186763867e-07,3.5708690974922847e-09,7.80533778793712,7.9339702583779586,7.804785258713374
0.8669870650584319,R4,C,0.00020030009815441945,8.97919056384436e-07,3.658757148964005e-09,7.80136201483135,7.939087928164607,7.800770631581332
0.8769524336223219,R4,C,0.00020526623259160462,9.22591394092485e-07,3.746645200435725e-09,7.797588765423705,7.943948660926823,7.7969605151879335
0.886917802186212,R4,C,0.00021023236702878985,9.472637318005341e-07,3.834533251907445e-09,7.794002937416055,7.948571358072458,7.793339658253941
0.8968831707501019,R4,C,0.00021519850146597502,9.71936069508583e-07,3.922421303379164e-09,7.790590894776918,7.952973109092372,7.7898942903293396
0.906848539313992,R4,C,0.00022016463590316025,9.966084072166323e-07,4.010309354850884e-09,7.787340293886006,7.957169403854229,7.786611946197394
0.916813907877882,R4,C,0.00022513077034034542,1.0212807449246812e-06,4.0981974063226036e-09,7.784239933859073,7.961174315697776,7.783481314703274
