family,gid,i,j,rho,z,region,difference,absolute_difference
H,57,31,8,6.984375,0.265625,MESHBLOCK_EDGE_OR_CORNER,0.00021350691264352458,0.00021350691264352458
H,57,0,9,6.015625,0.296875,COARSE_FINE_INTERFACE,5.476695798032824e-05,5.476695798032824e-05
H,57,1,9,6.046875,0.296875,COARSE_FINE_INTERFACE,-0.00010673313461525072,0.00010673313461525072
H,57,2,9,6.078125,0.296875,COARSE_FINE_INTERFACE,2.2869943229444217e-05,2.2869943229444217e-05
H,57,3,9,6.109375,0.296875,COARSE_FINE_INTERFACE,-1.3151755864840645e-05,1.3151755864840645e-05
H,57,4,9,6.140625,0.296875,INTERIOR,-3.318339755926242e-05,3.318339755926242e-05
H,57,5,9,6.171875,0.296875,INTERIOR,1.4656944596649207e-05,1.4656944596649207e-05
H,57,6,9,6.203125,0.296875,INTERIOR,-2.3182561287400302e-05,2.3182561287400302e-05
H,57,7,9,6.234375,0.296875,INTERIOR,3.4407457609922365e-05,3.4407457609922365e-05
H,57,8,9,6.265625,0.296875,INTERIOR,-4.534697046854573e-05,4.534697046854573e-05
H,57,9,9,6.296875,0.296875,INTERIOR,0.00010848345973073562,0.00010848345973073562
H,57,10,9,6.328125,0.296875,INTERIOR,-8.02410539265646e-05,8.02410539265646e-05
H,57,11,9,6.359375,0.296875,INTERIOR,-0.0001301908680614531,0.0001301908680614531
H,57,12,9,6.390625,0.296875,INTERIOR,0.00021484677385015527,0.00021484677385015527
H,57,13,9,6.421875,0.296875,INTERIOR,-0.0001637810008520372,0.0001637810008520372
H,57,14,9,6.453125,0.296875,INTERIOR,0.0002881623182864916,0.0002881623182864916
H,57,15,9,6.484375,0.296875,INTERIOR,0.00038284298058821435,0.00038284298058821435
H,57,16,9,6.515625,0.296875,INTERIOR,-0.0002650707252528448,0.0002650707252528448
H,57,17,9,6.546875,0.296875,INTERIOR,0.00017463675263008384,0.00017463675263008384
H,57,18,9,6.578125,0.296875,INTERIOR,-0.00018746660513414837,0.00018746660513414837
H,57,19,9,6.609375,0.296875,INTERIOR,-0.00037361449333663845,0.00037361449333663845
H,57,20,9,6.640625,0.296875,INTERIOR,0.00024534752078557,0.00024534752078557
H,57,21,9,6.671875,0.296875,INTERIOR,-4.275609525794619e-05,4.275609525794619e-05
H,57,22,9,6.703125,0.296875,INTERIOR,4.290245629901771e-05,4.290245629901771e-05
H,57,23,9,6.734375,0.296875,INTERIOR,0.000270285418934868,0.000270285418934868
H,57,24,9,6.765625,0.296875,INTERIOR,-0.00011647252127583527,0.00011647252127583527
H,57,25,9,6.796875,0.296875,INTERIOR,5.613872259262881e-07,5.613872259262881e-07
H,57,26,9,6.828125,0.296875,INTERIOR,0.0001352275647296822,0.0001352275647296822
H,57,27,9,6.859375,0.296875,INTERIOR,-8.58890290712927e-05,8.58890290712927e-05
H,57,28,9,6.890625,0.296875,MESHBLOCK_EDGE_OR_CORNER,0.00019964162234857065,0.00019964162234857065
H,57,29,9,6.921875,0.296875,MESHBLOCK_EDGE_OR_CORNER,0.00010965116376224779,0.00010965116376224779
H,57,30,9,6.953125,0.296875,MESHBLOCK_EDGE_OR_CORNER,-3.020894897684751e-05,3.020894897684751e-05
H,57,31,9,6.984375,0.296875,MESHBLOCK_EDGE_OR_CORNER,0.00011747490620248827,0.00011747490620248827
H,57,0,10,6.015625,0.328125,COARSE_FINE_INTERFACE,6.335057542233846e-05,6.335057542233846e-05
H,57,1,10,6.046875,0.328125,COARSE_FINE_INTERFACE,-1.4155533499319445e-05,1.4155533499319445e-05
H,57,2,10,6.078125,0.328125,COARSE_FINE_INTERFACE,5.3752498248127445e-05,5.3752498248127445e-05
H,57,3,10,6.109375,0.328125,COARSE_FINE_INTERFACE,3.517081053810295e-05,3.517081053810295e-05
H,57,4,10,6.140625,0.328125,INTERIOR,-1.2390062510811775e-05,1.2390062510811775e-05
H,57,5,10,6.171875,0.328125,INTERIOR,6.133959244921522e-05,6.133959244921522e-05
H,57,6,10,6.203125,0.328125,INTERIOR,1.0207393092960884e-05,1.0207393092960884e-05
H,57,7,10,6.234375,0.328125,INTERIOR,0.0001066799289901766,0.0001066799289901766
H,57,8,10,6.265625,0.328125,INTERIOR,1.1967091392839357e-05,1.1967091392839357e-05
H,57,9,10,6.296875,0.328125,INTERIOR,0.00013560423958416945,0.00013560423958416945
H,57,10,10,6.328125,0.328125,INTERIOR,-1.2675996223938599e-05,1.2675996223938599e-05
H,57,11,10,6.359375,0.328125,INTERIOR,-0.0001687431805610165,0.0001687431805610165
H,57,12,10,6.390625,0.328125,INTERIOR,0.00022819436047179752,0.00022819436047179752
H,57,13,10,6.421875,0.328125,INTERIOR,-0.00016168756776950045,0.00016168756776950045
H,57,14,10,6.453125,0.328125,INTERIOR,0.00016303348187789342,0.00016303348187789342
H,57,15,10,6.484375,0.328125,INTERIOR,0.00033764285561667905,0.00033764285561667905
H,57,16,10,6.515625,0.328125,INTERIOR,-0.0003573574679476884,0.0003573574679476884
H,57,17,10,6.546875,0.328125,INTERIOR,4.5666882643017465e-05,4.5666882643017465e-05
H,57,18,10,6.578125,0.328125,INTERIOR,-0.00017329524453095144,0.00017329524453095144
H,57,19,10,6.609375,0.328125,INTERIOR,-0.0003732863942368034,0.0003732863942368034
H,57,20,10,6.640625,0.328125,INTERIOR,0.00026088566336749264,0.00026088566336749264
H,57,21,10,6.671875,0.328125,INTERIOR,8.735465966198345e-05,8.735465966198345e-05
H,57,22,10,6.703125,0.328125,INTERIOR,0.00010070880499756397,0.00010070880499756397
H,57,23,10,6.734375,0.328125,INTERIOR,0.00032732906474245045,0.00032732906474245045
H,57,24,10,6.765625,0.328125,INTERIOR,-2.9320798586976275e-05,2.9320798586976275e-05
H,57,25,10,6.796875,0.328125,INTERIOR,-1.081383008677203e-05,1.081383008677203e-05
H,57,26,10,6.828125,0.328125,INTERIOR,0.00015347169681426305,0.00015347169681426305
H,57,27,10,6.859375,0.328125,INTERIOR,-7.217655143842722e-05,7.217655143842722e-05
H,57,28,10,6.890625,0.328125,MESHBLOCK_EDGE_OR_CORNER,0.00017312094846136123,0.00017312094846136123
H,57,29,10,6.921875,0.328125,MESHBLOCK_EDGE_OR_CORNER,0.00012338568585974373,0.00012338568585974373
H,57,30,10,6.953125,0.328125,MESHBLOCK_EDGE_OR_CORNER,-4.880437909178699e-05,4.880437909178699e-05
H,57,31,10,6.984375,0.328125,MESHBLOCK_EDGE_OR_CORNER,9.58767045369114e-05,9.58767045369114e-05
H,57,0,11,6.015625,0.359375,COARSE_FINE_INTERFACE,3.933131112462268e-05,3.933131112462268e-05
H,57,1,11,6.046875,0.359375,COARSE_FINE_INTERFACE,-9.92484194719985e-05,9.92484194719985e-05
H,57,2,11,6.078125,0.359375,COARSE_FINE_INTERFACE,1.3652344852069925e-06,1.3652344852069925e-06
H,57,3,11,6.109375,0.359375,COARSE_FINE_INTERFACE,6.514337187317129e-06,6.514337187317129e-06
H,57,4,11,6.140625,0.359375,INTERIOR,-2.9923453182733803e-05,2.9923453182733803e-05
H,57,5,11,6.171875,0.359375,INTERIOR,2.6465783096696685e-05,2.6465783096696685e-05
H,57,6,11,6.203125,0.359375,INTERIOR,-3.497232003139665e-05,3.497232003139665e-05
H,57,7,11,6.234375,0.359375,INTERIOR,5.368733880085734e-05,5.368733880085734e-05
H,57,8,11,6.265625,0.359375,INTERIOR,-6.285499294363117e-05,6.285499294363117e-05
H,57,9,11,6.296875,0.359375,INTERIOR,2.782263635067901e-05,2.782263635067901e-05
H,57,10,11,6.328125,0.359375,INTERIOR,-8.045724224309096e-05,8.045724224309096e-05
H,57,11,11,6.359375,0.359375,INTERIOR,-0.00027336133601747574,0.00027336133601747574
H,57,12,11,6.390625,0.359375,INTERIOR,0.00020119071174931613,0.00020119071174931613
H,57,13,11,6.421875,0.359375,INTERIOR,-9.182227521727093e-05,9.182227521727093e-05
H,57,14,11,6.453125,0.359375,INTERIOR,0.0001338605666043333,0.0001338605666043333
H,57,15,11,6.484375,0.359375,INTERIOR,0.00041621856325734733,0.00041621856325734733
H,57,16,11,6.515625,0.359375,INTERIOR,-0.0002629412621958545,0.0002629412621958545
H,57,17,11,6.546875,0.359375,INTERIOR,6.492980041739385e-05,6.492980041739385e-05
H,57,18,11,6.578125,0.359375,INTERIOR,1.3949756789912934e-05,1.3949756789912934e-05
H,57,19,11,6.609375,0.359375,INTERIOR,-0.0002491083144036694,0.0002491083144036694
H,57,20,11,6.640625,0.359375,INTERIOR,0.00027241161475338206,0.00027241161475338206
H,57,21,11,6.671875,0.359375,INTERIOR,0.00012162400735824495,0.00012162400735824495
H,57,22,11,6.703125,0.359375,INTERIOR,-3.134191495940061e-05,3.134191495940061e-05
H,57,23,11,6.734375,0.359375,INTERIOR,0.00014301802286098043,0.00014301802286098043
H,57,24,11,6.765625,0.359375,INTERIOR,-0.00015614609657776078,0.00015614609657776078
H,57,25,11,6.796875,0.359375,INTERIOR,-0.00019670297167701488,0.00019670297167701488
H,57,26,11,6.828125,0.359375,INTERIOR,1.8185014122926342e-05,1.8185014122926342e-05
H,57,27,11,6.859375,0.359375,INTERIOR,-0.00016525076214834924,0.00016525076214834924
H,57,28,11,6.890625,0.359375,MESHBLOCK_EDGE_OR_CORNER,5.6398990206881806e-05,5.6398990206881806e-05
H,57,29,11,6.921875,0.359375,MESHBLOCK_EDGE_OR_CORNER,7.867464056378901e-05,7.867464056378901e-05
H,57,30,11,6.953125,0.359375,MESHBLOCK_EDGE_OR_CORNER,-6.416679891049944e-05,6.416679891049944e-05
H,57,31,11,6.984375,0.359375,MESHBLOCK_EDGE_OR_CORNER,0.00011544083751979708,0.00011544083751979708
H,57,0,12,6.015625,0.390625,COARSE_FINE_INTERFACE,2.114417479277819e-06,2.114417479277819e-06
H,57,1,12,6.046875,0.390625,COARSE_FINE_INTERFACE,-6.0036364386801405e-05,6.0036364386801405e-05
H,57,2,12,6.078125,0.390625,COARSE_FINE_INTERFACE,5.379699636980269e-05,5.379699636980269e-05
H,57,3,12,6.109375,0.390625,COARSE_FINE_INTERFACE,6.215951620533629e-05,6.215951620533629e-05
H,57,4,12,6.140625,0.390625,INTERIOR,5.56775687928588e-05,5.56775687928588e-05
H,57,5,12,6.171875,0.390625,INTERIOR,6.845473154564428e-05,6.845473154564428e-05
H,57,6,12,6.203125,0.390625,INTERIOR,1.841622907790101e-05,1.841622907790101e-05
H,57,7,12,6.234375,0.390625,INTERIOR,6.562825654935281e-05,6.562825654935281e-05
H,57,8,12,6.265625,0.390625,INTERIOR,-7.606660208121264e-05,7.606660208121264e-05
H,57,9,12,6.296875,0.390625,INTERIOR,-1.4119605754940937e-05,1.4119605754940937e-05
H,57,10,12,6.328125,0.390625,INTERIOR,-0.00010196090057272393,0.00010196090057272393
H,57,11,12,6.359375,0.390625,INTERIOR,-0.00029203917524858215,0.00029203917524858215
H,57,12,12,6.390625,0.390625,INTERIOR,0.00019915955408294703,0.00019915955408294703
H,57,13,12,6.421875,0.390625,INTERIOR,2.1933908654174494e-05,2.1933908654174494e-05
H,57,14,12,6.453125,0.390625,INTERIOR,0.0001342888203386258,0.0001342888203386258
H,57,15,12,6.484375,0.390625,INTERIOR,0.00046737793190532693,0.00046737793190532693
H,57,16,12,6.515625,0.390625,INTERIOR,-0.00017786818757090095,0.00017786818757090095
H,57,17,12,6.546875,0.390625,INTERIOR,-4.5234088796135274e-06,4.5234088796135274e-06
H,57,18,12,6.578125,0.390625,INTERIOR,8.374954171976381e-05,8.374954171976381e-05
H,57,19,12,6.609375,0.390625,INTERIOR,-0.00020835696542673664,0.00020835696542673664
H,57,20,12,6.640625,0.390625,INTERIOR,0.0002532131990370676,0.0002532131990370676
H,57,21,12,6.671875,0.390625,INTERIOR,0.0002136515226544948,0.0002136515226544948
H,57,22,12,6.703125,0.390625,INTERIOR,-2.39000519344848e-05,2.39000519344848e-05
H,57,23,12,6.734375,0.390625,INTERIOR,0.00013360057250882355,0.00013360057250882355
H,57,24,12,6.765625,0.390625,INTERIOR,-0.0001100101115321106,0.0001100101115321106
H,57,25,12,6.796875,0.390625,INTERIOR,-0.0001933600693499113,0.0001933600693499113
H,57,26,12,6.828125,0.390625,INTERIOR,5.668532189044475e-05,5.668532189044475e-05
H,57,27,12,6.859375,0.390625,INTERIOR,-9.300016130906787e-05,9.300016130906787e-05
H,57,28,12,6.890625,0.390625,MESHBLOCK_EDGE_OR_CORNER,7.014541050049013e-05,7.014541050049013e-05
H,57,29,12,6.921875,0.390625,MESHBLOCK_EDGE_OR_CORNER,9.899368102096262e-05,9.899368102096262e-05
H,57,30,12,6.953125,0.390625,MESHBLOCK_EDGE_OR_CORNER,-7.042308720541044e-05,7.042308720541044e-05
H,57,31,12,6.984375,0.390625,MESHBLOCK_EDGE_OR_CORNER,6.729854929818976e-05,6.729854929818976e-05
H,57,0,13,6.015625,0.421875,COARSE_FINE_INTERFACE,5.277748817365813e-05,5.277748817365813e-05
H,57,1,13,6.046875,0.421875,COARSE_FINE_INTERFACE,2.1365116978089294e-05,2.1365116978089294e-05
H,57,2,13,6.078125,0.421875,COARSE_FINE_INTERFACE,6.811308399906797e-05,6.811308399906797e-05
H,57,3,13,6.109375,0.421875,COARSE_FINE_INTERFACE,3.1359081671331057e-06,3.1359081671331057e-06
H,57,4,13,6.140625,0.421875,INTERIOR,-2.9231410670876867e-05,2.9231410670876867e-05
H,57,5,13,6.171875,0.421875,INTERIOR,-3.875598772837448e-05,3.875598772837448e-05
H,57,6,13,6.203125,0.421875,INTERIOR,-6.274213225205758e-05,6.274213225205758e-05
H,57,7,13,6.234375,0.421875,INTERIOR,7.783850861637145e-06,7.783850861637145e-06
H,57,8,13,6.265625,0.421875,INTERIOR,-0.00010763220460921832,0.00010763220460921832
H,57,9,13,6.296875,0.421875,INTERIOR,-2.7879809181301576e-05,2.7879809181301576e-05
H,57,10,13,6.328125,0.421875,INTERIOR,-3.4996892478392216e-05,3.4996892478392216e-05
H,57,11,13,6.359375,0.421875,INTERIOR,-0.00021870998332925058,0.00021870998332925058
H,57,12,13,6.390625,0.421875,INTERIOR,0.000249097373682507,0.000249097373682507
H,57,13,13,6.421875,0.421875,INTERIOR,0.00011541657940599033,0.00011541657940599033
H,57,14,13,6.453125,0.421875,INTERIOR,1.549884552466598e-05,1.549884552466598e-05
H,57,15,13,6.484375,0.421875,INTERIOR,0.0003328174748662687,0.0003328174748662687
H,57,16,13,6.515625,0.421875,INTERIOR,-0.000223755625804338,0.000223755625804338
H,57,17,13,6.546875,0.421875,INTERIOR,-0.00015542967722223695,0.00015542967722223695
H,57,18,13,6.578125,0.421875,INTERIOR,8.898227839709144e-05,8.898227839709144e-05
H,57,19,13,6.609375,0.421875,INTERIOR,-0.00018850801836558725,0.00018850801836558725
H,57,20,13,6.640625,0.421875,INTERIOR,0.0001384140137840762,0.0001384140137840762
H,57,21,13,6.671875,0.421875,INTERIOR,0.00017893180035149364,0.00017893180035149364
H,57,22,13,6.703125,0.421875,INTERIOR,-8.789082267628059e-05,8.789082267628059e-05
H,57,23,13,6.734375,0.421875,INTERIOR,5.325280481090558e-05,5.325280481090558e-05
H,57,24,13,6.765625,0.421875,INTERIOR,-7.72848486591685e-05,7.72848486591685e-05
H,57,25,13,6.796875,0.421875,INTERIOR,-0.00018636064624604973,0.00018636064624604973
H,57,26,13,6.828125,0.421875,INTERIOR,5.5465238798943495e-05,5.5465238798943495e-05
H,57,27,13,6.859375,0.421875,INTERIOR,-6.200169238851534e-05,6.200169238851534e-05
H,57,28,13,6.890625,0.421875,MESHBLOCK_EDGE_OR_CORNER,4.673254221197916e-05,4.673254221197916e-05
H,57,29,13,6.921875,0.421875,MESHBLOCK_EDGE_OR_CORNER,0.00010337891992141107,0.00010337891992141107
H,57,30,13,6.953125,0.421875,MESHBLOCK_EDGE_OR_CORNER,-5.262536635008627e-05,5.262536635008627e-05
H,57,31,13,6.984375,0.421875,MESHBLOCK_EDGE_OR_CORNER,7.640047128181036e-05,7.640047128181036e-05
H,57,0,14,6.015625,0.453125,COARSE_FINE_INTERFACE,7.639087641540115e-06,7.639087641540115e-06
H,57,1,14,6.046875,0.453125,COARSE_FINE_INTERFACE,-2.125191375471243e-05,2.125191375471243e-05
H,57,2,14,6.078125,0.453125,COARSE_FINE_INTERFACE,1.308488189884563e-05,1.308488189884563e-05
H,57,3,14,6.109375,0.453125,COARSE_FINE_INTERFACE,-3.885264491240714e-05,3.885264491240714e-05
H,57,4,14,6.140625,0.453125,INTERIOR,-6.776286782961966e-05,6.776286782961966e-05
H,57,5,14,6.171875,0.453125,INTERIOR,-5.928849028373484e-05,5.928849028373484e-05
H,57,6,14,6.203125,0.453125,INTERIOR,-8.55341734033628e-05,8.55341734033628e-05
H,57,7,14,6.234375,0.453125,INTERIOR,5.623144916299186e-06,5.623144916299186e-06
H,57,8,14,6.265625,0.453125,INTERIOR,-9.867428835985681e-05,9.867428835985681e-05
H,57,9,14,6.296875,0.453125,INTERIOR,-4.142680751677806e-05,4.142680751677806e-05
H,57,10,14,6.328125,0.453125,INTERIOR,3.7766088846577506e-05,3.7766088846577506e-05
H,57,11,14,6.359375,0.453125,INTERIOR,-0.00014966378098080733,0.00014966378098080733
H,57,12,14,6.390625,0.453125,INTERIOR,0.0003030031813625808,0.0003030031813625808
H,57,13,14,6.421875,0.453125,INTERIOR,0.0002757986664595627,0.0002757986664595627
H,57,14,14,6.453125,0.453125,INTERIOR,5.267371462145624e-05,5.267371462145624e-05
H,57,15,14,6.484375,0.453125,INTERIOR,0.000346467439156028,0.000346467439156028
H,57,16,14,6.515625,0.453125,INTERIOR,-0.00014796917669076919,0.00014796917669076919
H,57,17,14,6.546875,0.453125,INTERIOR,-0.00020705091615524744,0.00020705091615524744
H,57,18,14,6.578125,0.453125,INTERIOR,0.00012103330402480836,0.00012103330402480836
H,57,19,14,6.609375,0.453125,INTERIOR,-8.702487374338125e-05,8.702487374338125e-05
H,57,20,14,6.640625,0.453125,INTERIOR,0.0001497469218494302,0.0001497469218494302
H,57,21,14,6.671875,0.453125,INTERIOR,0.0002309282729349299,0.0002309282729349299
H,57,22,14,6.703125,0.453125,INTERIOR,-0.00010446014430047935,0.00010446014430047935
H,57,23,14,6.734375,0.453125,INTERIOR,-7.297489991940718e-05,7.297489991940718e-05
H,57,24,14,6.765625,0.453125,INTERIOR,-0.00014161020354175324,0.00014161020354175324
H,57,25,14,6.796875,0.453125,INTERIOR,-0.00026423487373925317,0.00026423487373925317
H,57,26,14,6.828125,0.453125,INTERIOR,8.262580704022394e-06,8.262580704022394e-06
H,57,27,14,6.859375,0.453125,INTERIOR,-3.52363965491426e-05,3.52363965491426e-05
H,57,28,14,6.890625,0.453125,MESHBLOCK_EDGE_OR_CORNER,3.9269497333754236e-05,3.9269497333754236e-05
H,57,29,14,6.921875,0.453125,MESHBLOCK_EDGE_OR_CORNER,0.00012286907665741247,0.00012286907665741247
H,57,30,14,6.953125,0.453125,MESHBLOCK_EDGE_OR_CORNER,-3.5614330706795067e-05,3.5614330706795067e-05
H,57,31,14,6.984375,0.453125,MESHBLOCK_EDGE_OR_CORNER,7.952012235307518e-05,7.952012235307518e-05
H,57,0,15,6.015625,0.484375,COARSE_FINE_INTERFACE,5.504330761091705e-05,5.504330761091705e-05
H,57,1,15,6.046875,0.484375,COARSE_FINE_INTERFACE,-6.077733083866867e-05,6.077733083866867e-05
H,57,2,15,6.078125,0.484375,COARSE_FINE_INTERFACE,2.7737406260955333e-05,2.7737406260955333e-05
H,57,3,15,6.109375,0.484375,COARSE_FINE_INTERFACE,3.3151914042789735e-05,3.3151914042789735e-05
H,57,4,15,6.140625,0.484375,INTERIOR,1.556370239383202e-05,1.556370239383202e-05
H,57,5,15,6.171875,0.484375,INTERIOR,5.467040087983252e-05,5.467040087983252e-05
H,57,6,15,6.203125,0.484375,INTERIOR,-5.984120202202903e-06,5.984120202202903e-06
H,57,7,15,6.234375,0.484375,INTERIOR,8.01972465727975e-05,8.01972465727975e-05
H,57,8,15,6.265625,0.484375,INTERIOR,-7.312215237912159e-05,7.312215237912159e-05
H,57,9,15,6.296875,0.484375,INTERIOR,-9.143362514874714e-05,9.143362514874714e-05
H,57,10,15,6.328125,0.484375,INTERIOR,5.570351985609463e-05,5.570351985609463e-05
H,57,11,15,6.359375,0.484375,INTERIOR,-0.00015869049465462408,0.00015869049465462408
H,57,12,15,6.390625,0.484375,INTERIOR,0.0002018729975447808,0.0002018729975447808
H,57,13,15,6.421875,0.484375,INTERIOR,0.00023350285848733505,0.00023350285848733505
H,57,14,15,6.453125,0.484375,INTERIOR,-0.00010521379971331624,0.00010521379971331624
H,57,15,15,6.484375,0.484375,INTERIOR,0.00014674541790273346,0.00014674541790273346
H,57,16,15,6.515625,0.484375,INTERIOR,-0.00015328902921206596,0.00015328902921206596
H,57,17,15,6.546875,0.484375,INTERIOR,-0.0002828242510584354,0.0002828242510584354
H,57,18,15,6.578125,0.484375,INTERIOR,4.061418200161128e-05,4.061418200161128e-05
H,57,19,15,6.609375,0.484375,INTERIOR,-0.00010155449123194944,0.00010155449123194944
H,57,20,15,6.640625,0.484375,INTERIOR,-1.4690970308208276e-05,1.4690970308208276e-05
H,57,21,15,6.671875,0.484375,INTERIOR,0.00013538621475819336,0.00013538621475819336
H,57,22,15,6.703125,0.484375,INTERIOR,-7.731031115800358e-05,7.731031115800358e-05
H,57,23,15,6.734375,0.484375,INTERIOR,-3.1581990741589606e-05,3.1581990741589606e-05
H,57,24,15,6.765625,0.484375,INTERIOR,3.3985673668002724e-05,3.3985673668002724e-05
H,57,25,15,6.796875,0.484375,INTERIOR,-6.595735390276317e-05,6.595735390276317e-05
H,57,26,15,6.828125,0.484375,INTERIOR,0.00016685034598553587,0.00016685034598553587
H,57,27,15,6.859375,0.484375,INTERIOR,0.00013472711798391285,0.00013472711798391285
H,57,28,15,6.890625,0.484375,MESHBLOCK_EDGE_OR_CORNER,0.00014204956978384597,0.00014204956978384597
H,57,29,15,6.921875,0.484375,MESHBLOCK_EDGE_OR_CORNER,0.00019622175401546324,0.00019622175401546324
H,57,30,15,6.953125,0.484375,MESHBLOCK_EDGE_OR_CORNER,7.742384881964659e-06,7.742384881964659e-06
H,57,31,15,6.984375,0.484375,MESHBLOCK_EDGE_OR_CORNER,6.588332825857492e-05,6.588332825857492e-05
H,57,0,16,6.015625,0.515625,COARSE_FINE_INTERFACE,-1.2840371501673248e-05,1.2840371501673248e-05
H,57,1,16,6.046875,0.515625,COARSE_FINE_INTERFACE,-9.774045571880365e-05,9.774045571880365e-05
H,57,2,16,6.078125,0.515625,COARSE_FINE_INTERFACE,-5.376992046216174e-05,5.376992046216174e-05
H,57,3,16,6.109375,0.515625,COARSE_FINE_INTERFACE,-5.916964692079078e-05,5.916964692079078e-05
H,57,4,16,6.140625,0.515625,INTERIOR,-9.458590741305735e-05,9.458590741305735e-05
H,57,5,16,6.171875,0.515625,INTERIOR,-1.1836713608385369e-06,1.1836713608385369e-06
H,57,6,16,6.203125,0.515625,INTERIOR,-6.697400262363484e-05,6.697400262363484e-05
H,57,7,16,6.234375,0.515625,INTERIOR,7.904489025726581e-05,7.904489025726581e-05
H,57,8,16,6.265625,0.515625,INTERIOR,-4.8117848981966624e-05,4.8117848981966624e-05
H,57,9,16,6.296875,0.515625,INTERIOR,-7.572439378400637e-05,7.572439378400637e-05
H,57,10,16,6.328125,0.515625,INTERIOR,0.00015838123593124934,0.00015838123593124934
H,57,11,16,6.359375,0.515625,INTERIOR,-3.0019472720219792e-05,3.0019472720219792e-05
H,57,12,16,6.390625,0.515625,INTERIOR,0.0002722131789061003,0.0002722131789061003
H,57,13,16,6.421875,0.515625,INTERIOR,0.00034317088707743176,0.00034317088707743176
H,57,14,16,6.453125,0.515625,INTERIOR,-8.753771761112021e-05,8.753771761112021e-05
H,57,15,16,6.484375,0.515625,INTERIOR,8.286142735153268e-06,8.286142735153268e-06
H,57,16,16,6.515625,0.515625,INTERIOR,-0.00020404608548149974,0.00020404608548149974
H,57,17,16,6.546875,0.515625,INTERIOR,-0.00036479406196235874,0.00036479406196235874
H,57,18,16,6.578125,0.515625,INTERIOR,2.1777763285595053e-06,2.1777763285595053e-06
