# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    411     50     56     99     70      0      0      0      0   1215   1395  39617  39617      0 
    2    352     58     67     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    382     51     58    100     73      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    303     56     62    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    291     47     58    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    375     53     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    246     46     58     92     70      0      0      0      0   1215   1410  39617  39617      0 
    0    327     52     60     95     65      0      0      0      0   1215   1410  39617  39617      0 
    1    311     49     56     92     63      0      0      0      0   1215   1395  39617  39617      0 
    2    286     57     65     92     67      0      0      0      0   1215   1410  39617  39617      0 
    3    363     52     57    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    306     56     62     94     66      0      0      0      0   1215   1410  39617  39617      0 
    1    276     47     58    100     77      0      0      0      0   1215   1410  39617  39617      0 
    2    197     53     62    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    237     46     58    100     85      0      0      0      0   1215   1410  39617  39617      0 
    0    311     52     61    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    301     49     55     97     68      0      0      0      0   1215   1410  39617  39617      0 
    2    305     56     66    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    293     52     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    302     56     62     93     69      0      0      0      0   1215   1410  39617  39617      0 
    1    296     48     58     97     68      0      0      0      0   1215   1410  39617  39617      0 
    2    308     53     64    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    288     46     59     99     68      0      0      0      0   1215   1410  39617  39617      0 
    0    303     52     61     97     73      0      0      0      0   1215   1410  39617  39617      0 
    1    240     49     57     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    297     56     66    100     81      0      0      0      0   1215   1410  39617  39617      0 
    3    288     52     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     63    100     81      0      0      0      0   1215   1410  39617  39617      0 
    1    287     49     58     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    339     53     62     99     74      0      0      0      0   1215   1395  39617  39617      0 
    3    289     46     59     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    303     52     61    100     80      0      0      0      0   1215   1410  39617  39617      0 
    1    284     49     57    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    296     56     66     92     68      0      0      0      0   1215   1410  39617  39617      0 
    3    287     52     59     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    307     58     64    100     78      0      0      0      0   1215   1395  39617  39617      0 
    1    437     49     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    161     52     59    100     70      0      0      0      0   1215   1395  39617  39617      0 
    3    238     46     55    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    302     52     61    100     73      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     99     70      0      0      0      0   1215   1380  39617  39617      0 
    2    297     57     66    100     68      0      0      0      0   1215   1410  39617  39617      0 
    3    290     52     60    100     71      0      0      0      0   1215   1410  39617  39617      0 
    0    347     58     63     91     66      0      0      0      0   1215   1410  39617  39617      0 
    1    328     48     60     92     68      0      0      0      0   1215   1410  39617  39617      0 
    2    308     52     61     91     63      0      0      0      0   1215   1395  39617  39617      0 
    3    427     47     57     91     62      0      0      0      0   1215   1395  39617  39617      0 
    0    301     52     62     93     62      0      0      0      0   1215   1410  39617  39617      0 
    1    301     50     59    100     81      0      0      0      0   1215   1380  39617  39617      0 
    2    298     57     66     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    290     52     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    340     58     61    100     70      0      0      0      0   1215   1410  39617  39617      0 
    1    292     49     59    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    360     53     59    100     85      0      0      0      0   1215   1395  39617  39617      0 
    3    283     46     57    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    410     53     59    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    276     49     55    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    391     56     61    100     68      0      0      0      0   1215   1395  39617  39617      0 
