cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
52,0.27020415373660639,1,pre_ko_rhs,1.3503278425284764e-14,1.3503278425284764e-14,9,0,-14.5625,0
52,0.27020415373660639,2,pre_ko_rhs,1.1667131005388175e-14,1.1667131005388175e-14,9,2,-11.125,0
52,0.27020415373660639,3,pre_ko_rhs,1.2282070841897952e-14,1.2282070841897952e-14,9,26,15.875,0
52,0.27020415373660639,4,pre_ko_rhs,1.7853019873514872e-14,1.7853019873514872e-14,9,0,-15,0
53,0.27526947376041416,1,pre_ko_rhs,1.1987574687859334e-14,1.1987574687859334e-14,9,0,-15.125,0
53,0.27526947376041416,2,pre_ko_rhs,1.3582149069255779e-14,1.3582149069255779e-14,9,0,-13.5625,0
53,0.27526947376041416,3,pre_ko_rhs,1.4021534878473144e-14,1.4021534878473144e-14,9,26,13.5625,0
53,0.27526947376041416,4,pre_ko_rhs,1.3197863837426948e-14,1.3197863837426948e-14,9,24,8.75,0
54,0.28033451032914042,1,pre_ko_rhs,1.3159148303131187e-14,1.3159148303131187e-14,9,26,13.1875,0
54,0.28033451032914042,2,pre_ko_rhs,1.2724405305297061e-14,1.2724405305297061e-14,9,26,12.125,0
54,0.28033451032914042,3,pre_ko_rhs,1.5037373873569772e-14,1.5037373873569772e-14,9,0,-15.5,0
54,0.28033451032914042,4,pre_ko_rhs,1.2795730199736767e-14,1.2795730199736767e-14,9,26,15.9375,0
55,0.28539961147984649,1,pre_ko_rhs,1.4965764497908882e-14,1.4965764497908882e-14,9,0,-15.6875,0
55,0.28539961147984649,2,pre_ko_rhs,1.3056740455236968e-14,1.3056740455236968e-14,9,26,16,0
55,0.28539961147984649,3,pre_ko_rhs,1.2523540306939622e-14,1.2523540306939622e-14,9,26,12.125,0
55,0.28539961147984649,4,pre_ko_rhs,1.0452376629085127e-14,1.0452376629085127e-14,9,0,-14.8125,0
56,0.29046511991209883,1,pre_ko_rhs,1.2679458239693019e-14,1.2679458239693019e-14,9,0,-15,0
56,0.29046511991209883,2,pre_ko_rhs,1.3236982466363236e-14,1.3236982466363236e-14,9,0,-14.625,0
56,0.29046511991209883,3,pre_ko_rhs,1.2142643251433557e-14,1.2142643251433557e-14,9,26,13.625,0
56,0.29046511991209883,4,pre_ko_rhs,1.2500925397782079e-14,1.2500925397782079e-14,9,26,12.375,0
57,0.29553137306095234,1,pre_ko_rhs,1.343094375100771e-14,1.343094375100771e-14,9,26,12.3125,0
57,0.29553137306095234,2,pre_ko_rhs,1.4735053175599491e-14,1.4735053175599491e-14,9,0,-15,0
57,0.29553137306095234,3,pre_ko_rhs,1.4847895119715377e-14,1.4847895119715377e-14,9,0,-14.6875,0
57,0.29553137306095234,4,pre_ko_rhs,1.2220118254063634e-14,1.2220118254063634e-14,9,26,12.8125,0
58,0.30059870316404175,1,pre_ko_rhs,1.2398085743844798e-14,1.2398085743844798e-14,9,24,10.875,0
58,0.30059870316404175,2,pre_ko_rhs,1.3570550733762498e-14,1.3570550733762498e-14,9,26,15.25,0
58,0.30059870316404175,3,pre_ko_rhs,1.2711432769963975e-14,1.2711432769963975e-14,9,26,15.625,0
