axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.15011547104332643,C-norm2,0.04762529733260056,0.0060796329934602305,0.0037887442615875894,0.04154566433914033,0.002290888731872641,18.13517337665704,4.180718632776071
0.15323753959134498,C-norm2,0.048114643025272553,0.0059838212578137385,0.00375504548705463,0.04213082176745882,0.0022287757707591086,18.903122656035197,4.240552671569489
0.15635885460498342,C-norm2,0.048701645249239735,0.005888234406765832,0.003721652894173503,0.042813410842473906,0.002166581512592329,19.760812410536715,4.304570355401004
0.1594795045745937,C-norm2,0.04934272155349097,0.00579444475107929,0.003688514153778472,0.043548276802411676,0.002105930597300818,20.678875580338556,4.370085835725303
0.16259965103557578,C-norm2,0.05006199569015009,0.005703876611360886,0.0036555513333840404,0.0443581190787892,0.0020483252779768452,21.65579830299328,4.43668145069351
0.16571951316940983,C-norm2,0.05082548618040341,0.005617762385491089,0.0036226742701750726,0.04520772379491232,0.001995088115316016,22.659512353293504,4.50204490869119
0.16883930353887452,C-norm2,0.051647461315462516,0.005537121455651285,0.0035897944164828143,0.04611033985981123,0.0019473270391684705,23.678785808623516,4.565523199807415
0.17195910798259778,C-norm2,0.05250316485295934,0.005462758925540803,0.003556838955268606,0.04704040592741854,0.0019059199702721966,24.681207323044312,4.625341062971393
0.17507907576486573,C-norm2,0.0533978121493269,0.005395265583377417,0.003523759340526694,0.04800254656594948,0.0018715062428507232,25.64915118467938,4.680839177954928
0.17819941592480554,C-norm2,0.054315405365986974,0.005335026154624777,0.0034905379716904483,0.048980379211362196,0.0018444881829343287,26.554997567640203,4.730911492171478
0.18132033393190572,C-norm2,0.054993286225592526,0.005282231184968762,0.0034571908612947566,0.049711055040623765,0.0018250403236740051,27.23833243341714,4.767566477250535
0.18600303591045325,C-norm2,0.05606849014859312,0.005194523721895,0.0034057131866058158,0.05087396642669812,0.0017888105352891841,28.440108900898043,4.829855084123339
0.19225024390142714,C-norm2,0.05786751801385527,0.005130118620383294,0.0033389587982727465,0.052737399393471975,0.0017911598221105472,29.443156742613176,4.879860452857183
0.19850213767844033,C-norm2,0.05957472840248225,0.005090184685245509,0.003273197695443157,0.05448454371723674,0.001816986989802352,29.98620464704783,4.90622702678434
0.20476025190154026,C-norm2,0.06122769021973316,0.005069365280285755,0.003209158256383816,0.056158324939447404,0.001860207023901939,30.189287653398193,4.915964810300195
0.21102570566907566,C-norm2,0.06269517597236089,0.005061243400707837,0.003147300217732704,0.05763393257165306,0.0019139431829751329,30.112666396953266,4.912298555435659
0.21729896059222542,C-norm2,0.06404987759688463,0.0050590070267213655,0.0030877801846630284,0.058990870570163265,0.001971226842058337,29.925967580963707,4.903325988729185
0.22358140069294918,C-norm2,0.06515600179423583,0.005056193466802476,0.0030305229503767373,0.06009980832743336,0.0020256705164257384,29.669093685323745,4.890888951747347
0.22987442149507575,C-norm2,0.06610816553287097,0.005047349776796073,0.002975385171548548,0.061060815756074895,0.002071964605247525,29.470009092544476,4.8811756004720035
0.2361789216210432,C-norm2,0.06677298528207365,0.005028444863043784,0.0029223131799965057,0.06174454041902987,0.0021061316830472783,29.316562167515634,4.873644029373084
0.2424953248985048,C-norm2,0.06725625010852646,0.004997007061877437,0.002871432348490572,0.06225924304664902,0.0021255747133868646,29.29054558964239,4.872363161171922
0.24882492113743665,C-norm2,0.06743243787353698,0.004952064422395987,0.0028230446273059895,0.06248037345114099,0.0021290197950899975,29.347013867712693,4.875141807850841
0.25516898102180263,C-norm2,0.06741093879144185,0.004894034543658365,0.0027775755623967754,0.06251690424778349,0.0021164589812615897,29.538443599090254,4.884521906398689
0.26152790372064894,C-norm2,0.06707761291556207,0.004824582483520688,0.0027354760980047386,0.062253030432041376,0.0020891063855159493,29.798879972628423,4.89718620113516
0.2679023880462664,C-norm2,0.06654036237522347,0.0047464308146098096,0.002697109821550388,0.06179393156061366,0.0020493209930594215,30.15336873525206,4.914247283949678
0.27429363222477177,C-norm2,0.06570237809784493,0.004663136004794183,0.0026626878895267022,0.06103924209305075,0.002000448115267481,30.51278442424844,4.93134193300654
0.28070252657293293,C-norm2,0.0646646859937414,0.004578826247917856,0.0026322618114589086,0.06008585974582354,0.0019465644364589471,30.867644872382186,4.9480235078517065
0.2871292099724592,C-norm2,0.06335760917052433,0.004497957673242121,0.002605767692265084,0.05885965149728221,0.0018921899809770373,31.106628873962155,4.959150148700689
0.2935747338864286,C-norm2,0.0618687285043651,0.00442500929519707,0.002583109029435702,0.057443719209168034,0.0018419002657613678,31.187203931165676,4.962882309495449
0.30004008000546323,C-norm2,0.060164032598569686,0.00436414425114464,0.0025642621507584824,0.055799888347425046,0.0017998821003861578,31.00196859308362,4.954287922945143
0.3065253052936474,C-norm2,0.058311428917195804,0.00431882569720057,0.002549342762405464,0.05399260321999523,0.001769482934795106,30.513209343975504,4.931362023775905
0.3130312508607188,C-norm2,0.05631604700046037,0.0042914046649825035,0.002538597209264289,0.052024642335477864,0.0017528074557182144,29.68075139443124,4.891455710407331
0.3195588387333383,C-norm2,0.054220709119543076,0.004282787062076916,0.002532319595091967,0.04993792205746616,0.0017504674669849493,28.528334858733785,4.834323637069728
0.32610806511375307,C-norm2,0.05206601682281563,0.004292215889514087,0.0025307195351294176,0.04777380093330154,0.0017614963543846692,27.121146640118944,4.761346269565276
