gauge,time,coarse,fine,field,linf,rms
candidate_a,6.0,R1,R2,z4c_Gamy,0.3325715728356662,0.10670303876497826
candidate_a,6.0,R1,R2,z4c_Gamz,0.3325715728356662,0.10670303876497826
candidate_a,6.0,R1,R2,z4c_Theta,0.05119739579696372,0.008585420559370529
candidate_a,6.0,R1,R2,z4c_alpha,0.005812521340936572,0.0013271067459379503
candidate_a,6.0,R1,R2,z4c_betax,0.0002336445198575371,7.572204980523926e-05
candidate_a,6.0,R1,R2,z4c_betay,0.000836978018623404,0.00032619301021586663
candidate_a,6.0,R1,R2,z4c_betaz,0.000836978018623404,0.00032619301021586663
candidate_a,6.203125,R0,R1,z4c_chi,0.002554349999999997,0.0008403910161583305
candidate_a,6.203125,R0,R1,z4c_gxx,0.04279999999999973,0.015454235196798708
candidate_a,6.203125,R0,R1,z4c_gxy,0.190664,0.06255324117571284
candidate_a,6.203125,R0,R1,z4c_gxz,0.190664,0.06255324117571284
candidate_a,6.203125,R0,R1,z4c_gyy,0.03719950000000005,0.011354197626672124
candidate_a,6.203125,R0,R1,z4c_gyz,0.0506549,0.016782305295570735
candidate_a,6.203125,R0,R1,z4c_gzz,0.03719950000000005,0.011354197626672124
candidate_a,6.203125,R0,R1,z4c_Khat,0.036066265000000014,0.007294232244687113
candidate_a,6.203125,R0,R1,z4c_Axx,0.04983000000000004,0.01574857536344567
candidate_a,6.203125,R0,R1,z4c_Axy,0.145737,0.04793357454223261
candidate_a,6.203125,R0,R1,z4c_Axz,0.145737,0.04793357454223261
candidate_a,6.203125,R0,R1,z4c_Ayy,0.033694,0.012088516316107802
candidate_a,6.203125,R0,R1,z4c_Ayz,0.08034875211102649,0.018917862136403295
candidate_a,6.203125,R0,R1,z4c_Azz,0.033694,0.012088516316107802
candidate_a,6.203125,R0,R1,z4c_Gamx,1.1127469878208778,0.20444872356589514
