diss,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
0.20,4.0012758046704135,2.464933420943749,R8,Z,1.622961551698369e-05,6805.188107540586,3.5970438774036896e-08,0.00025336870954335855,7.125,-0.0625,7.125,0.0
0.20,4.0012758046704135,2.464933420943749,R12,C,0.0002287235224360942,17461.98694737145,5.275284897624555e-07,0.0010353390965787206,4.1875,-0.0625,4.1875,0.0
0.20,4.0012758046704135,2.464933420943749,R12,H,9.026524644957737e-05,17461.98694737145,3.6448704279001314e-07,0.0008613716345280409,4.1875,-0.0625,4.1875,0.0
0.20,4.0012758046704135,2.464933420943749,R12,M,5.387163462984307e-05,17461.98694737145,1.5798233497437134e-07,0.0005428427961351226,7.3125,-1.1875,7.3125,-1.1875
0.20,4.0012758046704135,2.464933420943749,R12,Z,1.801366450719157e-05,17461.98694737145,3.5970438774036896e-08,0.00025336870954335855,7.125,-0.0625,7.125,0.0
0.20,4.0012758046704135,2.464933420943749,full,C,0.0004861204090702064,47663.524428465935,5.275284897624555e-07,0.0010353390965787206,4.1875,-0.0625,4.1875,0.0
0.20,4.0012758046704135,2.464933420943749,full,H,0.00012539037283365638,47663.524428465935,3.6448704279001314e-07,0.0008613716345280409,4.1875,-0.0625,4.1875,0.0
0.20,4.0012758046704135,2.464933420943749,full,M,6.527427251255907e-05,47663.524428465935,1.5798233497437134e-07,0.0005428427961351226,7.3125,-1.1875,7.3125,-1.1875
0.20,4.0012758046704135,2.464933420943749,full,Z,7.058768759167551e-05,47663.524428465935,3.5970438774036896e-08,0.00025336870954335855,7.125,-0.0625,7.125,0.0
0.20,4.251159092509074,2.6189384410169976,R4,C,2.460863086277709e-05,1069.848730273767,2.8792508702304483e-07,0.0008222530375238036,3.75,-0.0625,3.75,0.0
0.20,4.251159092509074,2.6189384410169976,R4,H,1.384084788294628e-05,1069.848730273767,2.311960028507049e-07,0.0007370841922238469,3.75,-0.0625,3.75,0.0
0.20,4.251159092509074,2.6189384410169976,R4,M,4.529117856399339e-06,1069.848730273767,5.476599040484291e-08,0.0003582420836425574,3.75,-0.0625,3.75,0.0
0.20,4.251159092509074,2.6189384410169976,R4,Z,1.2829705055634293e-06,1069.848730273767,9.160786609857205e-09,0.0001553382181837305,3.5,-0.0625,4.0,0.0
0.20,4.251159092509074,2.6189384410169976,R8,C,0.00020729154094818248,6789.417826814918,5.27955733103276e-07,0.0010445831113830813,4.125,-0.0625,4.125,0.0
0.20,4.251159092509074,2.6189384410169976,R8,H,8.417752029723435e-05,6789.417826814918,3.687213848415857e-07,0.0008733517024666071,4.125,-0.0625,4.125,0.0
0.20,4.251159092509074,2.6189384410169976,R8,M,4.785956688012275e-05,6789.417826814918,1.538552407062536e-07,0.0005352413998831669,7.1875,-1.1875,7.1875,-1.1875
0.20,4.251159092509074,2.6189384410169976,R8,Z,1.5443208662080362e-05,6789.417826814918,2.904974029362038e-08,0.00022711565225702157,6.875,-0.0625,6.875,0.0
0.20,4.251159092509074,2.6189384410169976,R12,C,0.00023214226278972435,17444.9177997342,5.27955733103276e-07,0.0010445831113830813,4.125,-0.0625,4.125,0.0
0.20,4.251159092509074,2.6189384410169976,R12,H,9.438521517855126e-05,17444.9177997342,3.687213848415857e-07,0.0008733517024666071,4.125,-0.0625,4.125,0.0
0.20,4.251159092509074,2.6189384410169976,R12,M,5.4246905475050206e-05,17444.9177997342,1.538552407062536e-07,0.0005352413998831669,7.1875,-1.1875,7.1875,-1.1875
0.20,4.251159092509074,2.6189384410169976,R12,Z,1.7328844609282413e-05,17444.9177997342,2.904974029362038e-08,0.00022711565225702157,6.875,-0.0625,6.875,0.0
0.20,4.251159092509074,2.6189384410169976,full,C,0.0005350162786603301,47647.2995223489,5.27955733103276e-07,0.0010445831113830813,4.125,-0.0625,4.125,0.0
0.20,4.251159092509074,2.6189384410169976,full,H,0.0001327982616339838,47647.2995223489,3.687213848415857e-07,0.0008733517024666071,4.125,-0.0625,4.125,0.0
0.20,4.251159092509074,2.6189384410169976,full,M,6.66264928230722e-05,47647.2995223489,1.538552407062536e-07,0.0005352413998831669,7.1875,-1.1875,7.1875,-1.1875
0.20,4.251159092509074,2.6189384410169976,full,Z,8.012896702157946e-05,47647.2995223489,3.8923404284609245e-08,0.00022711565225702157,15.875,-4.875,6.875,0.0
0.20,4.500072579909366,2.7722946123786074,R4,C,2.964445158635728e-05,1068.8415261987006,2.789930285259793e-07,0.001922232786739135,3.6875,-0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,R4,H,1.6783306583545418e-05,1068.8415261987006,2.2345256457298588e-07,0.0019221161492168903,3.6875,0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,R4,M,5.296233843149e-06,1068.8415261987006,5.50766742757321e-08,0.00040400895292039404,3.6875,-0.0625,4.0,0.0
0.20,4.500072579909366,2.7722946123786074,R4,Z,1.5203645855314897e-06,1068.8415261987006,1.2212669835808747e-08,0.0001758861968511176,3.9375,-0.0625,4.0,0.0
0.20,4.500072579909366,2.7722946123786074,R8,C,0.00021367238381703537,6772.591255609762,5.034031686233945e-07,0.001922232786739135,4.0625,0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,R8,H,9.023035652991041e-05,6772.591255609762,3.539882011440169e-07,0.0019221161492168903,4.0625,-0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,R8,M,4.841053068481552e-05,6772.591255609762,1.1304760798640102e-07,0.000460291164447125,7.0625,-1.3125,7.0625,-1.3125
0.20,4.500072579909366,2.7722946123786074,R8,Z,1.4814935713211972e-05,6772.591255609762,2.4056966560334216e-08,0.00020617887639174263,6.75,-0.0625,6.75,0.0
0.20,4.500072579909366,2.7722946123786074,R12,C,0.00023622292572409906,17427.075189915668,5.034031686233945e-07,0.001922232786739135,4.0625,0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,R12,H,9.837452158305415e-05,17427.075189915668,3.539882011440169e-07,0.0019221161492168903,4.0625,-0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,R12,M,5.4173615303643036e-05,17427.075189915668,1.1304760798640102e-07,0.000460291164447125,7.0625,-1.3125,7.0625,-1.3125
0.20,4.500072579909366,2.7722946123786074,R12,Z,1.6793366230500285e-05,17427.075189915668,2.7603446034992224e-08,0.00020617887639174263,9.375,-0.125,6.75,0.0
0.20,4.500072579909366,2.7722946123786074,full,C,0.0005901888253210366,47630.33215483066,5.034031686233945e-07,0.001922232786739135,4.0625,0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,full,H,0.00014030725721966177,47630.33215483066,3.539882011440169e-07,0.0019221161492168903,4.0625,-0.0625,0.0,-0.5
0.20,4.500072579909366,2.7722946123786074,full,M,6.755698247513529e-05,47630.33215483066,1.1304760798640102e-07,0.000460291164447125,7.0625,-1.3125,7.0625,-1.3125
0.20,4.500072579909366,2.7722946123786074,full,Z,9.112595616329826e-05,47630.33215483066,4.511072104630473e-08,0.00020617887639174263,15.875,-5.0,6.75,0.0
0.20,4.7548210065413175,2.9291307985707364,R4,C,3.9259724860509504e-05,1068.066739890393,5.124470115012537e-07,0.0019233036885589673,3.9375,-0.0625,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,R4,H,2.3211831056617026e-05,1068.066739890393,3.6501089624863004e-07,0.0019232379272580147,3.9375,-0.0625,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,R4,M,6.9327885776882595e-06,1068.066739890393,8.474432591423921e-08,0.0004320543150543642,3.9375,-0.0625,4.0,0.0
0.20,4.7548210065413175,2.9291307985707364,R4,Z,1.8231273849845936e-06,1068.066739890393,1.3500082688093231e-08,0.00017203220676464335,3.9375,-0.0625,3.9375,0.0
0.20,4.7548210065413175,2.9291307985707364,R8,C,0.00022469022617472448,6754.261954090577,6.811684289065409e-07,0.0019233036885589673,5.25,0.0,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,R8,H,9.612389861501118e-05,6754.261954090577,3.6501089624863004e-07,0.0019232379272580147,3.9375,-0.0625,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,R8,M,4.903366753325999e-05,6754.261954090577,9.918035751254233e-08,0.0004320543150543642,7.0625,-1.0,4.0,0.0
0.20,4.7548210065413175,2.9291307985707364,R8,Z,1.523860473810204e-05,6754.261954090577,3.156757423760255e-08,0.00023734821767774542,6.9375,-0.0625,6.9375,0.0
0.20,4.7548210065413175,2.9291307985707364,R12,C,0.000245610426175534,17407.95593830691,6.811684289065409e-07,0.0019233036885589673,5.25,0.0,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,R12,H,0.0001027810159786813,17407.95593830691,3.6501089624863004e-07,0.0019232379272580147,3.9375,-0.0625,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,R12,M,5.422379199574574e-05,17407.95593830691,9.918035751254233e-08,0.0004320543150543642,7.0625,-1.0,4.0,0.0
0.20,4.7548210065413175,2.9291307985707364,R12,Z,1.731523421116867e-05,17407.95593830691,3.156757423760255e-08,0.00023734821767774542,6.9375,-0.0625,6.9375,0.0
0.20,4.7548210065413175,2.9291307985707364,full,C,0.0006584211629320157,47612.12490586553,6.811684289065409e-07,0.0019233036885589673,5.25,0.0,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,full,H,0.0001485858934601835,47612.12490586553,3.6501089624863004e-07,0.0019232379272580147,3.9375,-0.0625,0.0,-0.9375
0.20,4.7548210065413175,2.9291307985707364,full,M,6.866048968339137e-05,47612.12490586553,9.918035751254233e-08,0.0004320543150543642,7.0625,-1.0,4.0,0.0
0.20,4.7548210065413175,2.9291307985707364,full,Z,0.00010497087529278594,47612.12490586553,5.227781186361679e-08,0.00023734821767774542,15.875,-5.125,6.9375,0.0
0.20,5.002056665483191,3.0811314446827267,R4,C,4.947744193471477e-05,1067.5614226072644,5.151451575235504e-07,0.0010981572694062705,3.875,-0.0625,0.0,-1.25
0.20,5.002056665483191,3.0811314446827267,R4,H,3.0265450734709948e-05,1067.5614226072644,3.7104836727727495e-07,0.001097645377740264,3.875,-0.0625,0.0,-1.25
0.20,5.002056665483191,3.0811314446827267,R4,M,8.959659166213771e-06,1067.5614226072644,8.905786272642761e-08,0.0004466827754663021,3.875,-0.0625,3.875,0.0
0.20,5.002056665483191,3.0811314446827267,R4,Z,2.059208535488279e-06,1067.5614226072644,1.2675373954057965e-08,0.00017021873437407785,3.8125,-0.0625,3.8125,0.0
0.20,5.002056665483191,3.0811314446827267,R8,C,0.0002396161696603776,6735.42284412545,1.2916149163793754e-06,0.0023885320149605463,5.25,0.0,5.25,0.0
0.20,5.002056665483191,3.0811314446827267,R8,H,0.00010154011515728398,6735.42284412545,3.7104836727727495e-07,0.001097645377740264,3.875,-0.0625,0.0,-1.25
0.20,5.002056665483191,3.0811314446827267,R8,M,5.082048784804737e-05,6735.42284412545,1.3042600244495613e-07,0.000589067611090444,5.25,-0.1875,5.0625,0.0
0.20,5.002056665483191,3.0811314446827267,R8,Z,1.608216607177665e-05,6735.42284412545,4.536088229503681e-08,0.0003166023906296289,5.1875,-0.0625,5.1875,-0.0625
0.20,5.002056665483191,3.0811314446827267,R12,C,0.0002597500165585139,17388.580525234327,1.2916149163793754e-06,0.0023885320149605463,5.25,0.0,5.25,0.0
0.20,5.002056665483191,3.0811314446827267,R12,H,0.0001071231358387653,17388.580525234327,3.7104836727727495e-07,0.001097645377740264,3.875,-0.0625,0.0,-1.25
0.20,5.002056665483191,3.0811314446827267,R12,M,5.5564714926545704e-05,17388.580525234327,1.3042600244495613e-07,0.000589067611090444,5.25,-0.1875,5.0625,0.0
0.20,5.002056665483191,3.0811314446827267,R12,Z,1.8325333321259254e-05,17388.580525234327,4.536088229503681e-08,0.0003166023906296289,5.1875,-0.0625,5.1875,-0.0625
0.20,5.002056665483191,3.0811314446827267,full,C,0.0007365995628464831,47593.62306013583,1.2916149163793754e-06,0.0023885320149605463,5.25,0.0,5.25,0.0
0.20,5.002056665483191,3.0811314446827267,full,H,0.0001569621200576903,47593.62306013583,3.7104836727727495e-07,0.001097645377740264,3.875,-0.0625,0.0,-1.25
0.20,5.002056665483191,3.0811314446827267,full,M,7.104231000230046e-05,47593.62306013583,1.3042600244495613e-07,0.000589067611090444,5.25,-0.1875,5.0625,0.0
0.20,5.002056665483191,3.0811314446827267,full,Z,0.00012051447692281686,47593.62306013583,6.010297445192983e-08,0.0003166023906296289,15.875,-5.25,5.1875,-0.0625
0.20,5.255185452190958,3.2363855920851545,R4,C,5.688621246506998e-05,1067.267402929733,4.918414736584045e-07,0.0010583185078571642,3.8125,-0.0625,3.8125,0.0
0.20,5.255185452190958,3.2363855920851545,R4,H,3.536835017559256e-05,1067.267402929733,3.5680853250478267e-07,0.0009015566320158541,3.8125,-0.0625,3.8125,0.0
0.20,5.255185452190958,3.2363855920851545,R4,M,1.0622102299245453e-05,1067.267402929733,8.938647195322305e-08,0.0004511422131960712,3.8125,-0.0625,3.8125,0.0
0.20,5.255185452190958,3.2363855920851545,R4,Z,2.18856303320909e-06,1067.267402929733,1.2087910395297298e-08,0.00016779606314006954,3.75,-0.0625,3.75,0.0
0.20,5.255185452190958,3.2363855920851545,R8,C,0.0002578560500123048,6715.068091380424,2.5011222041117077e-06,0.0033688544889586406,5.25,0.0,5.25,0.0
0.20,5.255185452190958,3.2363855920851545,R8,H,0.00010639054005220419,6715.068091380424,3.5680853250478267e-07,0.0009015566320158541,3.8125,-0.0625,3.8125,0.0
0.20,5.255185452190958,3.2363855920851545,R8,M,5.512451947018704e-05,6715.068091380424,3.000792564472867e-07,0.0008697935222584607,5.25,-0.1875,5.4375,0.0
0.20,5.255185452190958,3.2363855920851545,R8,Z,1.6360090156385357e-05,6715.068091380424,8.1195688927846e-08,0.000429409649320034,5.1875,-0.0625,5.1875,-0.0625
0.20,5.255185452190958,3.2363855920851545,R12,C,0.00027813961773286725,17367.921322281396,2.5011222041117077e-06,0.0033688544889586406,5.25,0.0,5.25,0.0
0.20,5.255185452190958,3.2363855920851545,R12,H,0.00011105021098876711,17367.921322281396,3.5680853250478267e-07,0.0009015566320158541,3.8125,-0.0625,3.8125,0.0
0.20,5.255185452190958,3.2363855920851545,R12,M,5.9465389965376763e-05,17367.921322281396,3.000792564472867e-07,0.0008697935222584607,5.25,-0.1875,5.4375,0.0
0.20,5.255185452190958,3.2363855920851545,R12,Z,1.892962841796341e-05,17367.921322281396,8.1195688927846e-08,0.000429409649320034,5.1875,-0.0625,5.1875,-0.0625
0.20,5.255185452190958,3.2363855920851545,full,C,0.0008282673772520227,47573.81233193307,2.5011222041117077e-06,0.0033688544889586406,5.25,0.0,5.25,0.0
0.20,5.255185452190958,3.2363855920851545,full,H,0.00016531551267028835,47573.81233193307,3.5680853250478267e-07,0.0009015566320158541,3.8125,-0.0625,3.8125,0.0
0.20,5.255185452190958,3.2363855920851545,full,M,7.60198335745949e-05,47573.81233193307,3.000792564472867e-07,0.0008697935222584607,5.25,-0.1875,5.4375,0.0
0.20,5.255185452190958,3.2363855920851545,full,Z,0.0001377788944435324,47573.81233193307,8.1195688927846e-08,0.000429409649320034,5.1875,-0.0625,5.1875,-0.0625
0.20,5.500937351095786,3.3865611055955434,R4,C,6.132697403906059e-05,1067.1472767696562,4.930557271986814e-07,0.0010842223229450988,3.6875,-0.0625,3.6875,0.0
0.20,5.500937351095786,3.3865611055955434,R4,H,3.844861281734063e-05,1067.1472767696562,3.599967213020364e-07,0.000926889362744987,3.6875,-0.0625,3.6875,0.0
0.20,5.500937351095786,3.3865611055955434,R4,M,1.1608111110503518e-05,1067.1472767696562,8.58375327431108e-08,0.0004461142916586796,3.75,-0.0625,3.75,0.0
0.20,5.500937351095786,3.3865611055955434,R4,Z,2.2423022588896553e-06,1067.1472767696562,1.1103255885766133e-08,0.0001638211189125948,3.6875,-0.0625,3.625,0.0
0.20,5.500937351095786,3.3865611055955434,R8,C,0.00028287527620225473,6694.2672495923935,4.728512482535803e-06,0.00469253371123349,5.25,0.0,5.25,0.0
0.20,5.500937351095786,3.3865611055955434,R8,H,0.00011044737331323904,6694.2672495923935,3.599967213020364e-07,0.000926889362744987,3.6875,-0.0625,3.6875,0.0
0.20,5.500937351095786,3.3865611055955434,R8,M,6.308674221756288e-05,6694.2672495923935,6.428602121871635e-07,0.0012627176906852234,5.25,-0.1875,5.4375,0.0
0.20,5.500937351095786,3.3865611055955434,R8,Z,1.628141554425086e-05,6694.2672495923935,1.43732837416333e-07,0.0005788829613299671,5.1875,-0.0625,5.1875,-0.0625
0.20,5.500937351095786,3.3865611055955434,R12,C,0.00030422224794581144,17347.081242570508,4.728512482535803e-06,0.00469253371123349,5.25,0.0,5.25,0.0
0.20,5.500937351095786,3.3865611055955434,R12,H,0.00011442964325079897,17347.081242570508,3.599967213020364e-07,0.000926889362744987,3.6875,-0.0625,3.6875,0.0
0.20,5.500937351095786,3.3865611055955434,R12,M,6.715619326050644e-05,17347.081242570508,6.428602121871635e-07,0.0012627176906852234,5.25,-0.1875,5.4375,0.0
0.20,5.500937351095786,3.3865611055955434,R12,Z,1.9296643488949388e-05,17347.081242570508,1.43732837416333e-07,0.0005788829613299671,5.1875,-0.0625,5.1875,-0.0625
0.20,5.500937351095786,3.3865611055955434,full,C,0.0009335906205984522,47553.72172513197,4.728512482535803e-06,0.00469253371123349,5.25,0.0,5.25,0.0
0.20,5.500937351095786,3.3865611055955434,full,H,0.0001732929297023152,47553.72172513197,3.599967213020364e-07,0.000926889362744987,3.6875,-0.0625,3.6875,0.0
0.20,5.500937351095786,3.3865611055955434,full,M,8.47577664868951e-05,47553.72172513197,6.428602121871635e-07,0.0012627176906852234,5.25,-0.1875,5.4375,0.0
0.20,5.500937351095786,3.3865611055955434,full,Z,0.00015618375746529172,47553.72172513197,1.43732837416333e-07,0.0005788829613299671,5.1875,-0.0625,5.1875,-0.0625
0.20,5.752595161809269,3.5395345654890127,R4,C,6.555663988905195e-05,1067.1231367776709,4.965145992199198e-07,0.0010974663325985354,3.625,-0.0625,3.625,0.0
0.20,5.752595161809269,3.5395345654890127,R4,H,4.16020651411424e-05,1067.1231367776709,3.662642604074892e-07,0.0009428575285710394,3.625,-0.0625,3.625,0.0
0.20,5.752595161809269,3.5395345654890127,R4,M,1.2355033473430348e-05,1067.1231367776709,8.599195994785946e-08,0.00045675583375953075,3.625,-0.0625,3.625,0.0
0.20,5.752595161809269,3.5395345654890127,R4,Z,2.270374384001078e-06,1067.1231367776709,1.075707916489739e-08,0.00016321231992255018,3.5625,-0.0625,3.5625,0.0
0.20,5.752595161809269,3.5395345654890127,R8,C,0.00032733328303680506,6671.892473072671,8.969782239294118e-06,0.006548657308606088,5.25,0.0,5.25,0.0
0.20,5.752595161809269,3.5395345654890127,R8,H,0.00011449990825814924,6671.892473072671,3.662642604074892e-07,0.0009428575285710394,3.625,-0.0625,3.625,0.0
0.20,5.752595161809269,3.5395345654890127,R8,M,7.826180733430278e-05,6671.892473072671,1.2920028068602864e-06,0.0018064837759185022,5.25,-0.1875,5.0625,0.0
0.20,5.752595161809269,3.5395345654890127,R8,Z,1.683371415127505e-05,6671.892473072671,2.5960226792341657e-07,0.000788428684351739,5.1875,-0.0625,5.1875,-0.0625
0.20,5.752595161809269,3.5395345654890127,R12,C,0.0003500951081234119,17324.936901051275,8.969782239294118e-06,0.006548657308606088,5.25,0.0,5.25,0.0
0.20,5.752595161809269,3.5395345654890127,R12,H,0.0001182297595298167,17324.936901051275,3.662642604074892e-07,0.0009428575285710394,3.625,-0.0625,3.625,0.0
0.20,5.752595161809269,3.5395345654890127,R12,M,8.210978199416065e-05,17324.936901051275,1.2920028068602864e-06,0.0018064837759185022,5.25,-0.1875,5.0625,0.0
0.20,5.752595161809269,3.5395345654890127,R12,Z,2.0272099168131113e-05,17324.936901051275,2.5960226792341657e-07,0.000788428684351739,5.1875,-0.0625,5.1875,-0.0625
0.20,5.752595161809269,3.5395345654890127,full,C,0.0010696173237292532,47532.2580021616,8.969782239294118e-06,0.006548657308606088,5.25,0.0,5.25,0.0
0.20,5.752595161809269,3.5395345654890127,full,H,0.00018212213390848773,47532.2580021616,3.662642604074892e-07,0.0009428575285710394,3.625,-0.0625,3.625,0.0
0.20,5.752595161809269,3.5395345654890127,full,M,0.00010077843660698935,47532.2580021616,1.2920028068602864e-06,0.0018064837759185022,5.25,-0.1875,5.0625,0.0
0.20,5.752595161809269,3.5395345654890127,full,Z,0.00017769647515788418,47532.2580021616,2.5960226792341657e-07,0.000788428684351739,5.1875,-0.0625,5.1875,-0.0625
0.20,6.003552009896725,3.6910116417678718,R4,C,7.028827171062189e-05,1067.119690140785,4.735478746739689e-07,0.001081132910876555,3.5625,-0.0625,3.5625,0.0
0.20,6.003552009896725,3.6910116417678718,R4,H,4.521340836955498e-05,1067.119690140785,3.5130699402811545e-07,0.0009313166374340653,3.5625,-0.0625,3.5625,0.0
0.20,6.003552009896725,3.6910116417678718,R4,M,1.3183363227365553e-05,1067.119690140785,8.662041057174614e-08,0.0004625052359520474,3.5625,-0.0625,3.5625,0.0
0.20,6.003552009896725,3.6910116417678718,R4,Z,2.287768085729924e-06,1067.119690140785,1.003928892990261e-08,0.00015916124957444586,3.5,-0.0625,3.5,0.0
0.20,6.003552009896725,3.6910116417678718,R8,C,0.0004072774005290449,6648.4849772598745,1.6592109429369798e-05,0.009023056582155773,5.25,0.0,5.25,0.0
0.20,6.003552009896725,3.6910116417678718,R8,H,0.00012011060610474636,6648.4849772598745,3.5130699402811545e-07,0.0009313166374340653,3.5625,-0.0625,3.5625,0.0
0.20,6.003552009896725,3.6910116417678718,R8,M,0.00010613852065497525,6648.4849772598745,2.4159612714029514e-06,0.0026382342075530383,5.25,-0.1875,5.0625,0.0
0.20,6.003552009896725,3.6910116417678718,R8,Z,1.867647777420164e-05,6648.4849772598745,4.6896952580209416e-07,0.0010737525282288564,5.1875,-0.0625,5.1875,-0.0625
0.20,6.003552009896725,3.6910116417678718,R12,C,0.00043057455438765875,17302.027528131166,1.6592109429369798e-05,0.009023056582155773,5.25,0.0,5.25,0.0
0.20,6.003552009896725,3.6910116417678718,R12,H,0.00012372971924259774,17302.027528131166,3.5130699402811545e-07,0.0009313166374340653,3.5625,-0.0625,3.5625,0.0
0.20,6.003552009896725,3.6910116417678718,R12,M,0.00010975099220085719,17302.027528131166,2.4159612714029514e-06,0.0026382342075530383,5.25,-0.1875,5.0625,0.0
0.20,6.003552009896725,3.6910116417678718,R12,Z,2.2312258842271353e-05,17302.027528131166,4.6896952580209416e-07,0.0010737525282288564,5.1875,-0.0625,5.1875,-0.0625
0.20,6.003552009896725,3.6910116417678718,full,C,0.001249721190514924,47509.94440789425,1.6592109429369798e-05,0.009023056582155773,5.25,0.0,5.25,0.0
0.20,6.003552009896725,3.6910116417678718,full,H,0.00019290399973391836,47509.94440789425,3.5130699402811545e-07,0.0009313166374340653,3.5625,-0.0625,3.5625,0.0
0.20,6.003552009896725,3.6910116417678718,full,M,0.00012944779371761218,47509.94440789425,2.4159612714029514e-06,0.0026382342075530383,5.25,-0.1875,5.0625,0.0
0.20,6.003552009896725,3.6910116417678718,full,Z,0.00020245787790229,47509.94440789425,4.6896952580209416e-07,0.0010737525282288564,5.1875,-0.0625,5.1875,-0.0625
0.20,6.253789405547212,3.8407927649085707,R4,C,7.520836975389173e-05,1067.058376927706,4.75463937894024e-07,0.0011080924567848976,3.4375,-0.0625,3.4375,0.0
0.20,6.253789405547212,3.8407927649085707,R4,H,4.892365424519402e-05,1067.058376927706,3.5385624341248805e-07,0.0009562443010509014,3.4375,-0.0625,3.4375,0.0
0.20,6.253789405547212,3.8407927649085707,R4,M,1.4132094673363175e-05,1067.058376927706,8.281005763010271e-08,0.0004563779395404313,3.5,-0.0625,3.5,0.0
0.20,6.253789405547212,3.8407927649085707,R4,Z,2.3035911039869347e-06,1067.058376927706,9.596774208618291e-09,0.00015905020056413902,3.375,-0.0625,3.375,0.0
0.20,6.253789405547212,3.8407927649085707,R8,C,0.0005451987798912702,6624.0501006653,2.9520469766518263e-05,0.012190377080364254,5.25,0.0,5.25,0.0
0.20,6.253789405547212,3.8407927649085707,R8,H,0.0001274228676421396,6624.0501006653,4.966992847723257e-07,0.0014116045786067843,5.25,-0.1875,5.25,0.0
0.20,6.253789405547212,3.8407927649085707,R8,M,0.00015734291281210296,6624.0501006653,4.369367050254426e-06,0.003840539896538909,5.375,-0.125,5.0625,0.0
0.20,6.253789405547212,3.8407927649085707,R8,Z,2.1921989174856075e-05,6624.0501006653,8.443486176346356e-07,0.001459601501043111,5.1875,-0.0625,5.1875,-0.0625
0.20,6.253789405547212,3.8407927649085707,R12,C,0.0005692682335024735,17278.36486291815,2.9520469766518263e-05,0.012190377080364254,5.25,0.0,5.25,0.0
0.20,6.253789405547212,3.8407927649085707,R12,H,0.00013142160874100807,17278.36486291815,4.966992847723257e-07,0.0014116045786067843,5.25,-0.1875,5.25,0.0
0.20,6.253789405547212,3.8407927649085707,R12,M,0.0001609363131156278,17278.36486291815,4.369367050254426e-06,0.003840539896538909,5.375,-0.125,5.0625,0.0
0.20,6.253789405547212,3.8407927649085707,R12,Z,2.5644538406227032e-05,17278.36486291815,8.443486176346356e-07,0.001459601501043111,5.1875,-0.0625,5.1875,-0.0625
0.20,6.253789405547212,3.8407927649085707,full,C,0.001497783878539526,47486.78008456671,2.9520469766518263e-05,0.012190377080364254,5.25,0.0,5.25,0.0
0.20,6.253789405547212,3.8407927649085707,full,H,0.00020585484733770995,47486.78008456671,4.966992847723257e-07,0.0014116045786067843,5.25,-0.1875,5.25,0.0
0.20,6.253789405547212,3.8407927649085707,full,M,0.00018155321405639727,47486.78008456671,4.369367050254426e-06,0.003840539896538909,5.375,-0.125,5.0625,0.0
0.20,6.253789405547212,3.8407927649085707,full,Z,0.00023082461991220265,47486.78008456671,8.443486176346356e-07,0.001459601501043111,5.1875,-0.0625,5.1875,-0.0625
0.20,6.5,3.986890356854062,R4,C,7.984731999768893e-05,1066.8735897599304,4.743064568173851e-07,0.0011167828590802325,3.375,-0.0625,3.375,0.0
0.20,6.5,3.986890356854062,R4,H,5.239191438797617e-05,1066.8735897599304,3.5605927417957706e-07,0.0009678193018771708,3.375,-0.0625,3.375,0.0
0.20,6.5,3.986890356854062,R4,M,1.5067928889773801e-05,1066.8735897599304,8.350954452905668e-08,0.0004686834768744325,3.375,-0.0625,3.375,0.0
0.20,6.5,3.986890356854062,R4,Z,2.320192942062641e-06,1066.8735897599304,9.117535432608563e-09,0.00015651404566066734,3.3125,-0.0625,3.3125,0.0
0.20,6.5,3.986890356854062,R8,C,0.0007770565368327477,6598.948301068778,4.940258711177914e-05,0.01596638430345263,5.25,0.0,5.25,0.0
0.20,6.5,3.986890356854062,R8,H,0.00013930713866277646,6598.948301068778,9.479480316181855e-07,0.002130012959241867,5.25,-0.1875,5.25,0.0
0.20,6.5,3.986890356854062,R8,M,0.0002480437577452186,6598.948301068778,7.765163700739458e-06,0.005538401170231848,5.375,-0.125,5.0625,0.0
0.20,6.5,3.986890356854062,R8,Z,2.6677448638620996e-05,6598.948301068778,1.5000273978446534e-06,0.001970145034543007,5.1875,-0.0625,5.1875,-0.0625
0.20,6.5,3.986890356854062,R12,C,0.000803634015452258,17254.304481723182,4.940258711177914e-05,0.01596638430345263,5.25,0.0,5.25,0.0
0.20,6.5,3.986890356854062,R12,H,0.00014422069543857028,17254.304481723182,9.479480316181855e-07,0.002130012959241867,5.25,-0.1875,5.25,0.0
0.20,6.5,3.986890356854062,R12,M,0.00025189263518039464,17254.304481723182,7.765163700739458e-06,0.005538401170231848,5.375,-0.125,5.0625,0.0
