arm,state,gid,i,j,rho,z,region,C_squared,H_squared,M_squared
high_order,T5,31,19,11,5.8046875,-0.3203125,INTERIOR,4.510339916096836e-06,8.501253229107543e-08,1.7558717849709244e-06
high_order,T5,31,20,11,5.8203125,-0.3203125,INTERIOR,3.9906152425017895e-06,4.526938390714584e-08,1.327123717143057e-06
high_order,T5,31,21,11,5.8359375,-0.3203125,INTERIOR,3.5243064256146158e-06,4.387808077765546e-08,9.712688818674988e-07
high_order,T5,31,22,11,5.8515625,-0.3203125,INTERIOR,3.3039896031054943e-06,6.15789215941068e-08,7.477092458957395e-07
high_order,T5,31,23,11,5.8671875,-0.3203125,INTERIOR,3.3079220013373904e-06,9.120636988938025e-08,6.587957505597049e-07
high_order,T5,31,24,11,5.8828125,-0.3203125,INTERIOR,3.316362893875484e-06,1.7239300693156736e-07,6.456493977661506e-07
high_order,T5,31,25,11,5.8984375,-0.3203125,INTERIOR,3.3165986491896755e-06,2.666300213079738e-07,7.231645620953176e-07
high_order,T5,31,26,11,5.9140625,-0.3203125,INTERIOR,3.6193012625440755e-06,4.912285495685086e-07,8.752557114071373e-07
high_order,T5,31,27,11,5.9296875,-0.3203125,INTERIOR,4.047654916757119e-06,6.629097999922254e-07,1.109042810741775e-06
high_order,T5,31,28,11,5.9453125,-0.3203125,COARSE_FINE_INTERFACE,4.562252931497417e-06,1.0497319419580807e-06,1.3770470287119691e-06
high_order,T5,31,29,11,5.9609375,-0.3203125,COARSE_FINE_INTERFACE,4.562052137036236e-06,1.0624126541482968e-06,1.6632548081439357e-06
high_order,T5,31,30,11,5.9765625,-0.3203125,COARSE_FINE_INTERFACE,4.392984492357682e-06,9.318478671100685e-07,1.7470154461282205e-06
high_order,T5,31,31,11,5.9921875,-0.3203125,COARSE_FINE_INTERFACE,4.3936507364832314e-06,8.659632409307676e-07,1.7765597265609004e-06
high_order,T5,31,0,12,5.5078125,-0.3046875,MESHBLOCK_EDGE_OR_CORNER,4.321554138478708e-06,1.2903480892819997e-06,3.164799986670456e-07
high_order,T5,31,1,12,5.5234375,-0.3046875,MESHBLOCK_EDGE_OR_CORNER,4.541591141568885e-06,1.5730315154578892e-06,2.9231844964948914e-07
high_order,T5,31,2,12,5.5390625,-0.3046875,MESHBLOCK_EDGE_OR_CORNER,4.223172465200085e-06,1.0888847433023525e-06,4.436309949670166e-07
high_order,T5,31,3,12,5.5546875,-0.3046875,MESHBLOCK_EDGE_OR_CORNER,4.690163366249643e-06,1.2111808613274944e-06,7.339052478276881e-07
high_order,T5,31,4,12,5.5703125,-0.3046875,INTERIOR,5.169343486839293e-06,1.1549868118459249e-06,1.2503385723403906e-06
high_order,T5,31,5,12,5.5859375,-0.3046875,INTERIOR,6.04700528025439e-06,1.2354721489093323e-06,2.0430823924079023e-06
high_order,T5,31,6,12,5.6015625,-0.3046875,INTERIOR,6.9281994589158395e-06,1.2533108371665093e-06,2.8935522965644148e-06
high_order,T5,31,7,12,5.6171875,-0.3046875,INTERIOR,7.873118537300673e-06,1.3857733345291745e-06,3.7090621317743865e-06
high_order,T5,31,8,12,5.6328125,-0.3046875,INTERIOR,8.17811355369634e-06,1.1080279642950396e-06,4.296851044153147e-06
high_order,T5,31,9,12,5.6484375,-0.3046875,INTERIOR,8.493670565520662e-06,1.164899046106245e-06,4.553623589953834e-06
high_order,T5,31,10,12,5.6640625,-0.3046875,INTERIOR,8.512654117187296e-06,9.845092941699416e-07,4.7030850284932055e-06
high_order,T5,31,11,12,5.6796875,-0.3046875,INTERIOR,8.55495944427011e-06,9.772268407238196e-07,4.6703890976386975e-06
high_order,T5,31,12,12,5.6953125,-0.3046875,INTERIOR,8.389194530261173e-06,9.636352961864717e-07,4.505676697299971e-06
high_order,T5,31,13,12,5.7109375,-0.3046875,INTERIOR,8.024750647472415e-06,9.914661968008253e-07,4.1528303483541104e-06
high_order,T5,31,14,12,5.7265625,-0.3046875,INTERIOR,7.528898999612134e-06,9.82045984731989e-07,3.679483863007682e-06
high_order,T5,31,15,12,5.7421875,-0.3046875,INTERIOR,6.995255012481247e-06,9.676917559808653e-07,3.1656008079920745e-06
high_order,T5,31,16,12,5.7578125,-0.3046875,INTERIOR,6.131019734647518e-06,7.881969031753651e-07,2.5500441278168487e-06
high_order,T5,31,17,12,5.7734375,-0.3046875,INTERIOR,5.266741086033337e-06,6.65447735960726e-07,1.9254735780484597e-06
high_order,T5,31,18,12,5.7890625,-0.3046875,INTERIOR,4.460906686329319e-06,4.068778826391825e-07,1.431691828731287e-06
high_order,T5,31,19,12,5.8046875,-0.3046875,INTERIOR,3.9203181684816266e-06,3.0369504443469415e-07,1.0023696630085066e-06
high_order,T5,31,20,12,5.8203125,-0.3046875,INTERIOR,3.433579501859945e-06,1.7880093001164633e-07,7.158886361594914e-07
high_order,T5,31,21,12,5.8359375,-0.3046875,INTERIOR,3.080285601313312e-06,1.4096129424005654e-07,5.320898521680124e-07
high_order,T5,31,22,12,5.8515625,-0.3046875,INTERIOR,2.9201735258739707e-06,1.3194963750098277e-07,4.2011452119313326e-07
high_order,T5,31,23,12,5.8671875,-0.3046875,INTERIOR,2.9463816647630715e-06,1.3026893945598783e-07,4.102375129232388e-07
high_order,T5,31,24,12,5.8828125,-0.3046875,INTERIOR,2.933343356886125e-06,1.488629412568589e-07,4.517234336917179e-07
high_order,T5,31,25,12,5.8984375,-0.3046875,INTERIOR,2.9254097543065306e-06,1.900369664939193e-07,5.753057056328225e-07
high_order,T5,31,26,12,5.9140625,-0.3046875,INTERIOR,3.155533384076901e-06,3.144640902575135e-07,7.601756074508189e-07
high_order,T5,31,27,12,5.9296875,-0.3046875,INTERIOR,3.5386053061153895e-06,4.166884710158629e-07,1.0272966717029636e-06
high_order,T5,31,28,12,5.9453125,-0.3046875,COARSE_FINE_INTERFACE,4.004193500333774e-06,6.735170308293408e-07,1.3713870441049829e-06
high_order,T5,31,29,12,5.9609375,-0.3046875,COARSE_FINE_INTERFACE,4.126692228114357e-06,7.133078780663444e-07,1.736248780956166e-06
high_order,T5,31,30,12,5.9765625,-0.3046875,COARSE_FINE_INTERFACE,4.335307324982648e-06,8.458030009485934e-07,1.9303578115069494e-06
high_order,T5,31,31,12,5.9921875,-0.3046875,COARSE_FINE_INTERFACE,4.574686687614848e-06,8.490885613874367e-07,2.131732987602278e-06
high_order,T5,31,0,13,5.5078125,-0.2890625,MESHBLOCK_EDGE_OR_CORNER,5.6181558823140515e-06,2.8138250011395207e-06,1.603501506344396e-07
high_order,T5,31,1,13,5.5234375,-0.2890625,MESHBLOCK_EDGE_OR_CORNER,5.481990874849147e-06,2.6301035750219826e-06,2.604342880783603e-07
high_order,T5,31,2,13,5.5390625,-0.2890625,MESHBLOCK_EDGE_OR_CORNER,4.389154333195513e-06,1.2178001792976511e-06,5.739621510108748e-07
high_order,T5,31,3,13,5.5546875,-0.2890625,MESHBLOCK_EDGE_OR_CORNER,4.70873843311343e-06,9.501067860566403e-07,1.1096760500268235e-06
high_order,T5,31,4,13,5.5703125,-0.2890625,INTERIOR,5.1471017676414635e-06,5.025106058369217e-07,1.969221895506041e-06
high_order,T5,31,5,13,5.5859375,-0.2890625,INTERIOR,6.289522583645455e-06,3.8099171006121886e-07,3.21174312331452e-06
high_order,T5,31,6,13,5.6015625,-0.2890625,INTERIOR,7.50544093803885e-06,3.247791757315524e-07,4.4568740233946224e-06
high_order,T5,31,7,13,5.6171875,-0.2890625,INTERIOR,8.650441472016238e-06,3.650519987111928e-07,5.553128958344968e-06
high_order,T5,31,8,13,5.6328125,-0.2890625,INTERIOR,9.209256254357897e-06,2.7647527499146854e-07,6.191952218431372e-06
high_order,T5,31,9,13,5.6484375,-0.2890625,INTERIOR,9.376099275065978e-06,4.011689887216319e-07,6.22031496835929e-06
high_order,T5,31,10,13,5.6640625,-0.2890625,INTERIOR,9.23883102954209e-06,4.1726749202438585e-07,6.005396082304772e-06
high_order,T5,31,11,13,5.6796875,-0.2890625,INTERIOR,8.981788815653463e-06,5.814447092062176e-07,5.490053111151641e-06
high_order,T5,31,12,13,5.6953125,-0.2890625,INTERIOR,8.573746157175212e-06,8.000721865593317e-07,4.842097199959407e-06
high_order,T5,31,13,13,5.7109375,-0.2890625,INTERIOR,8.011609791952808e-06,1.041174281437118e-06,4.075335586823128e-06
high_order,T5,31,14,13,5.7265625,-0.2890625,INTERIOR,7.473837155737611e-06,1.3174344916373895e-06,3.2823446289275375e-06
high_order,T5,31,15,13,5.7421875,-0.2890625,INTERIOR,6.9308043607046394e-06,1.5043795306834463e-06,2.5737619840128143e-06
high_order,T5,31,16,13,5.7578125,-0.2890625,INTERIOR,6.096500303024571e-06,1.4391003632384655e-06,1.889357285939047e-06
high_order,T5,31,17,13,5.7734375,-0.2890625,INTERIOR,5.312524557233002e-06,1.3657505371187853e-06,1.311850217027797e-06
high_order,T5,31,18,13,5.7890625,-0.2890625,INTERIOR,4.458384458696528e-06,9.569119953585223e-07,9.411863753615323e-07
high_order,T5,31,19,13,5.8046875,-0.2890625,INTERIOR,3.95340193895687e-06,7.779496921263958e-07,6.463413226169935e-07
high_order,T5,31,20,13,5.8203125,-0.2890625,INTERIOR,3.4194061145462187e-06,4.935962551444284e-07,4.922203050720714e-07
high_order,T5,31,21,13,5.8359375,-0.2890625,INTERIOR,3.0765717887071794e-06,3.75852313849575e-07,4.1560139376501227e-07
high_order,T5,31,22,13,5.8515625,-0.2890625,INTERIOR,2.871367199461743e-06,2.990625881113649e-07,3.4534409452727576e-07
high_order,T5,31,23,13,5.8671875,-0.2890625,INTERIOR,2.834853751690177e-06,2.4080163539001266e-07,3.4935565089472265e-07
high_order,T5,31,24,13,5.8828125,-0.2890625,INTERIOR,2.7588719848295396e-06,2.0020348311657798e-07,3.9502003778058647e-07
high_order,T5,31,25,13,5.8984375,-0.2890625,INTERIOR,2.716381251995124e-06,1.9812484726166559e-07,5.238712313339748e-07
high_order,T5,31,26,13,5.9140625,-0.2890625,INTERIOR,2.8870109951492555e-06,2.521450440834264e-07,7.211045805806947e-07
high_order,T5,31,27,13,5.9296875,-0.2890625,INTERIOR,3.242802854256874e-06,3.157787192504952e-07,1.00475513014871e-06
high_order,T5,31,28,13,5.9453125,-0.2890625,COARSE_FINE_INTERFACE,3.7379928742516008e-06,5.581575015997862e-07,1.3847869284976078e-06
high_order,T5,31,29,13,5.9609375,-0.2890625,COARSE_FINE_INTERFACE,4.027007693271473e-06,6.414308392160474e-07,1.8551107271993762e-06
high_order,T5,31,30,13,5.9765625,-0.2890625,COARSE_FINE_INTERFACE,4.449837509285957e-06,8.543474901405143e-07,2.178104691603993e-06
high_order,T5,31,31,13,5.9921875,-0.2890625,COARSE_FINE_INTERFACE,4.437845283376666e-06,6.380784044090183e-07,2.34543242792461e-06
high_order,T5,31,0,14,5.5078125,-0.2734375,MESHBLOCK_EDGE_OR_CORNER,6.079383885670655e-06,3.335941508889516e-06,1.4769368017567434e-07
high_order,T5,31,1,14,5.5234375,-0.2734375,MESHBLOCK_EDGE_OR_CORNER,5.681956085802539e-06,2.7844792175484548e-06,3.617112637019785e-07
high_order,T5,31,2,14,5.5390625,-0.2734375,MESHBLOCK_EDGE_OR_CORNER,4.299262701518498e-06,8.901070218291844e-07,8.735157864885439e-07
high_order,T5,31,3,14,5.5546875,-0.2734375,MESHBLOCK_EDGE_OR_CORNER,4.755972817258404e-06,4.977332025681855e-07,1.6748134858102676e-06
high_order,T5,31,4,14,5.5703125,-0.2734375,INTERIOR,5.539811922932438e-06,7.631737655875629e-08,2.849079372856169e-06
high_order,T5,31,5,14,5.5859375,-0.2734375,INTERIOR,7.078078128337012e-06,1.1001591281411497e-08,4.418774833898238e-06
high_order,T5,31,6,14,5.6015625,-0.2734375,INTERIOR,8.54670255884572e-06,9.244490827341872e-10,5.8620134941866e-06
high_order,T5,31,7,14,5.6171875,-0.2734375,INTERIOR,9.698683090930328e-06,2.243187740413454e-09,6.99872474320401e-06
high_order,T5,31,8,14,5.6328125,-0.2734375,INTERIOR,1.0165059930671454e-05,8.133613796977868e-10,7.4523998443334505e-06
high_order,T5,31,9,14,5.6484375,-0.2734375,INTERIOR,9.852428152282452e-06,3.7135488382814553e-08,7.0876041711134276e-06
high_order,T5,31,10,14,5.6640625,-0.2734375,INTERIOR,9.280226250103946e-06,7.34946773141335e-08,6.41565341002068e-06
high_order,T5,31,11,14,5.6796875,-0.2734375,INTERIOR,8.546736421678039e-06,2.210164097840045e-07,5.438562320840644e-06
high_order,T5,31,12,14,5.6953125,-0.2734375,INTERIOR,7.806978515917624e-06,4.6852591323948366e-07,4.429416600564578e-06
high_order,T5,31,13,14,5.7109375,-0.2734375,INTERIOR,7.096404385741666e-06,7.795989177729131e-07,3.4469193611865427e-06
high_order,T5,31,14,14,5.7265625,-0.2734375,INTERIOR,6.607780972376331e-06,1.1962150776583314e-06,2.574459050381723e-06
high_order,T5,31,15,14,5.7421875,-0.2734375,INTERIOR,6.213986270213763e-06,1.5182165644729551e-06,1.8980576689150178e-06
high_order,T5,31,16,14,5.7578125,-0.2734375,INTERIOR,5.6067432887886134e-06,1.5811115896105585e-06,1.327713296892495e-06
high_order,T5,31,17,14,5.7734375,-0.2734375,INTERIOR,5.062064208469475e-06,1.5954089601450052e-06,9.147795927165855e-07
high_order,T5,31,18,14,5.7890625,-0.2734375,INTERIOR,4.2860809387544036e-06,1.1164526328862403e-06,7.074816456888852e-07
high_order,T5,31,19,14,5.8046875,-0.2734375,INTERIOR,3.894336758555602e-06,9.366524334508389e-07,5.41805102417378e-07
high_order,T5,31,20,14,5.8203125,-0.2734375,INTERIOR,3.3676802076449943e-06,5.795221178932327e-07,4.784469084360163e-07
high_order,T5,31,21,14,5.8359375,-0.2734375,INTERIOR,3.0472485030445375e-06,4.4231979951450075e-07,4.50218741825596e-07
high_order,T5,31,22,14,5.8515625,-0.2734375,INTERIOR,2.814800830074775e-06,3.4365573309620127e-07,3.844500955993743e-07
high_order,T5,31,23,14,5.8671875,-0.2734375,INTERIOR,2.7559239489789344e-06,2.77764452691173e-07,3.8558958486811266e-07
high_order,T5,31,24,14,5.8828125,-0.2734375,INTERIOR,2.680794888970561e-06,2.3920444661394886e-07,4.3109654766079487e-07
high_order,T5,31,25,14,5.8984375,-0.2734375,INTERIOR,2.6483172796275534e-06,2.3687864488077476e-07,5.622815765313594e-07
high_order,T5,31,26,14,5.9140625,-0.2734375,INTERIOR,2.803673089848183e-06,2.6131879237281184e-07,7.719086595345004e-07
high_order,T5,31,27,14,5.9296875,-0.2734375,INTERIOR,3.1916579379189694e-06,3.437659286938542e-07,1.0702905982573967e-06
high_order,T5,31,28,14,5.9453125,-0.2734375,COARSE_FINE_INTERFACE,3.8252611822483785e-06,7.066879118190166e-07,1.4582078425575373e-06
high_order,T5,31,29,14,5.9609375,-0.2734375,COARSE_FINE_INTERFACE,4.167599393415758e-06,8.089858046896545e-07,1.9456287158753244e-06
high_order,T5,31,30,14,5.9765625,-0.2734375,COARSE_FINE_INTERFACE,4.636035161852265e-06,1.137132271971645e-06,2.192974547725599e-06
high_order,T5,31,31,14,5.9921875,-0.2734375,COARSE_FINE_INTERFACE,4.268085757579181e-06,7.289170608147944e-07,2.1968680440987685e-06
high_order,T5,31,0,15,5.5078125,-0.2578125,MESHBLOCK_EDGE_OR_CORNER,6.20819975846107e-06,3.233513056967044e-06,3.939067795662633e-07
high_order,T5,31,1,15,5.5234375,-0.2578125,MESHBLOCK_EDGE_OR_CORNER,5.885159445832743e-06,2.5875394436260122e-06,7.810673361749649e-07
high_order,T5,31,2,15,5.5390625,-0.2578125,MESHBLOCK_EDGE_OR_CORNER,4.686785421886869e-06,6.913592463200585e-07,1.4845382568218236e-06
high_order,T5,31,3,15,5.5546875,-0.2578125,MESHBLOCK_EDGE_OR_CORNER,5.317311211916643e-06,3.4445759341830596e-07,2.4200454373026314e-06
high_order,T5,31,4,15,5.5703125,-0.2578125,INTERIOR,6.270381971388306e-06,1.1552874120202688e-08,3.6743294963799718e-06
high_order,T5,31,5,15,5.5859375,-0.2578125,INTERIOR,7.849501005824752e-06,2.4100811073944247e-09,5.221688221055221e-06
high_order,T5,31,6,15,5.6015625,-0.2578125,INTERIOR,9.194202434525784e-06,5.9587232952809546e-09,6.524827536604735e-06
high_order,T5,31,7,15,5.6171875,-0.2578125,INTERIOR,1.01176807983857e-05,1.3502229227090774e-09,7.4397726437954955e-06
high_order,T5,31,8,15,5.6328125,-0.2578125,INTERIOR,1.027515108198718e-05,2.5657535113322407e-10,7.5876925134888156e-06
high_order,T5,31,9,15,5.6484375,-0.2578125,INTERIOR,9.651462184845874e-06,4.673746250779333e-08,6.910564694566489e-06
high_order,T5,31,10,15,5.6640625,-0.2578125,INTERIOR,8.814707947845394e-06,1.0215671671638941e-07,5.964429175528278e-06
high_order,T5,31,11,15,5.6796875,-0.2578125,INTERIOR,7.948206799498023e-06,3.07882095790661e-07,4.8060848909765964e-06
high_order,T5,31,12,15,5.6953125,-0.2578125,INTERIOR,7.178888059368628e-06,5.986794519825977e-07,3.733130527686551e-06
high_order,T5,31,13,15,5.7109375,-0.2578125,INTERIOR,6.577234184238916e-06,9.801198498745035e-07,2.797449169251292e-06
high_order,T5,31,14,15,5.7265625,-0.2578125,INTERIOR,6.266280355905789e-06,1.4678740200181982e-06,2.045431174767136e-06
high_order,T5,31,15,15,5.7421875,-0.2578125,INTERIOR,6.042253343625779e-06,1.8297030945059108e-06,1.5165133553829735e-06
high_order,T5,31,16,15,5.7578125,-0.2578125,INTERIOR,5.555725664467352e-06,1.8817627064933842e-06,1.0902656549724835e-06
high_order,T5,31,17,15,5.7734375,-0.2578125,INTERIOR,5.1056147860041445e-06,1.8696888107153512e-06,8.057598271326983e-07
high_order,T5,31,18,15,5.7890625,-0.2578125,INTERIOR,4.263354550433701e-06,1.2413637148335109e-06,6.889648228412981e-07
high_order,T5,31,19,15,5.8046875,-0.2578125,INTERIOR,3.87543936868996e-06,1.0095343143189253e-06,5.856130237172381e-07
high_order,T5,31,20,15,5.8203125,-0.2578125,INTERIOR,3.29845391404713e-06,5.667273348916875e-07,5.590360883415113e-07
high_order,T5,31,21,15,5.8359375,-0.2578125,INTERIOR,2.9755303602936538e-06,4.1222326156235835e-07,5.426588871045303e-07
high_order,T5,31,22,15,5.8515625,-0.2578125,INTERIOR,2.741355447095255e-06,3.1928064544982425e-07,4.7077731719210426e-07
high_order,T5,31,23,15,5.8671875,-0.2578125,INTERIOR,2.6770579280624077e-06,2.550112746151915e-07,4.69372563031595e-07
high_order,T5,31,24,15,5.8828125,-0.2578125,INTERIOR,2.6244869314845297e-06,2.363541116400597e-07,5.132231220801832e-07
high_order,T5,31,25,15,5.8984375,-0.2578125,INTERIOR,2.606914363071726e-06,2.4069982987127396e-07,6.415815288398329e-07
high_order,T5,31,26,15,5.9140625,-0.2578125,INTERIOR,2.764776123791051e-06,2.6174584184379265e-07,8.519329494512017e-07
high_order,T5,31,27,15,5.9296875,-0.2578125,INTERIOR,3.162984598002121e-06,3.520383890544739e-07,1.1505885084410497e-06
high_order,T5,31,28,15,5.9453125,-0.2578125,COARSE_FINE_INTERFACE,3.83550198330083e-06,7.56815176107625e-07,1.5249031008841817e-06
high_order,T5,31,29,15,5.9609375,-0.2578125,COARSE_FINE_INTERFACE,4.09637854543352e-06,8.165273432370222e-07,1.957379694263612e-06
high_order,T5,31,30,15,5.9765625,-0.2578125,COARSE_FINE_INTERFACE,4.682267708690581e-06,1.3405804989013865e-06,2.118928211047526e-06
high_order,T5,31,31,15,5.9921875,-0.2578125,COARSE_FINE_INTERFACE,4.893467026424441e-06,1.4690954007160108e-06,2.169836402700214e-06
high_order,T5,31,0,16,5.5078125,-0.2421875,MESHBLOCK_EDGE_OR_CORNER,5.681494977748774e-06,2.114347503656776e-06,1.003866095596449e-06
high_order,T5,31,1,16,5.5234375,-0.2421875,MESHBLOCK_EDGE_OR_CORNER,5.769449239733057e-06,1.7379162969977817e-06,1.5296238380645738e-06
high_order,T5,31,2,16,5.5390625,-0.2421875,MESHBLOCK_EDGE_OR_CORNER,5.143162431337185e-06,4.0515684343850487e-07,2.2416645002373798e-06
high_order,T5,31,3,16,5.5546875,-0.2421875,MESHBLOCK_EDGE_OR_CORNER,5.739239008412131e-06,2.1175511514771397e-07,2.992389382393819e-06
high_order,T5,31,4,16,5.5703125,-0.2421875,INTERIOR,6.483929652820354e-06,7.567922885163462e-12,3.916093671443043e-06
high_order,T5,31,5,16,5.5859375,-0.2421875,INTERIOR,7.60598295350143e-06,1.0999407239541265e-08,4.981480701109935e-06
high_order,T5,31,6,16,5.6015625,-0.2421875,INTERIOR,8.453791924146263e-06,5.957773818324865e-09,5.7974209540606875e-06
high_order,T5,31,7,16,5.6171875,-0.2421875,INTERIOR,8.977092733293528e-06,5.15421993542645e-10,6.319030326892164e-06
high_order,T5,31,8,16,5.6328125,-0.2421875,INTERIOR,8.87943258260985e-06,4.417794068639408e-09,6.219038245325695e-06
high_order,T5,31,9,16,5.6484375,-0.2421875,INTERIOR,8.215869229908498e-06,6.57654217258634e-08,5.506938769738965e-06
high_order,T5,31,10,16,5.6640625,-0.2421875,INTERIOR,7.413397894041537e-06,1.0649060725093397e-07,4.630795108747073e-06
high_order,T5,31,11,16,5.6796875,-0.2421875,INTERIOR,6.679463175754837e-06,2.851219621229839e-07,3.653748416996992e-06
high_order,T5,31,12,16,5.6953125,-0.2421875,INTERIOR,5.9978523960165505e-06,4.4687517732886426e-07,2.8149184696262025e-06
high_order,T5,31,13,16,5.7109375,-0.2421875,INTERIOR,5.5342311986760765e-06,7.128140792808697e-07,2.144164711451362e-06
high_order,T5,31,14,16,5.7265625,-0.2421875,INTERIOR,5.304065450893015e-06,1.0366760569689256e-06,1.6493933072712176e-06
high_order,T5,31,15,16,5.7421875,-0.2421875,INTERIOR,5.187451593713558e-06,1.301149111164163e-06,1.338248173480562e-06
high_order,T5,31,16,16,5.7578125,-0.2421875,INTERIOR,4.832077736116257e-06,1.3352592594609272e-06,1.0672018089131802e-06
high_order,T5,31,17,16,5.7734375,-0.2421875,INTERIOR,4.521035757830698e-06,1.3686050531336825e-06,8.757013804115959e-07
high_order,T5,31,18,16,5.7890625,-0.2421875,INTERIOR,3.829265977371562e-06,8.607185621990489e-07,7.871885609015478e-07
high_order,T5,31,19,16,5.8046875,-0.2421875,INTERIOR,3.5584699035472693e-06,7.340570016224536e-07,6.930704734060668e-07
high_order,T5,31,20,16,5.8203125,-0.2421875,INTERIOR,3.0905031675227164e-06,3.8968031272318037e-07,6.695228519870428e-07
high_order,T5,31,21,16,5.8359375,-0.2421875,INTERIOR,2.8633078312808875e-06,3.1642629642008344e-07,6.558963365452512e-07
high_order,T5,31,22,16,5.8515625,-0.2421875,INTERIOR,2.7462435009812723e-06,3.184594672033387e-07,5.995641119874515e-07
high_order,T5,31,23,16,5.8671875,-0.2421875,INTERIOR,2.768559293250516e-06,3.151923660227407e-07,6.21199524914896e-07
